"Gene","BF","LoF.BF","nonLoF.BF"
"VENTX",1374.24408010537,1,1374.24408010537
"PPL",133.283984255111,1,133.283984255111
"ACOT12",122.892092773995,1,122.892092773995
"SCN10A",86.3156556564354,1,86.3156556564354
"COMT",62.7534475238416,1,62.7534475238416
"CASC5",38.0794980756645,1,38.0794980756645
"BCDIN3D",37.9886660002992,1,37.9886660002992
"WARS",37.8936116867161,1,37.8936116867161
"TLR1",37.247304325929,1,37.247304325929
"DMGDH",30.0056193292245,1,30.0056193292245
"ANKRD11",29.0169401781897,1,29.0169401781897
"PTPRO",23.0634314535406,1,23.0634314535406
"ARFGEF2",22.8545872172253,1,22.8545872172253
"FTMT",22.7047919630251,1,22.7047919630251
"MEFV",22.3771089534627,1,22.3771089534627
"IRX6",21.4751922836134,1,21.4751922836134
"HDHD3",20.1838341032003,1,20.1838341032003
"KRTAP9-9",18.9809735686648,1,18.9809735686648
"ADH1A",18.177719056358,1,18.177719056358
"HSD17B6",15.6085246526953,1,15.6085246526953
"PRR16",15.3188389007429,1,15.3188389007429
"KLHL11",14.2513412336385,1,14.2513412336385
"RNF170",12.859487845517,1,12.859487845517
"HELLS",12.7883411914464,1,12.7883411914464
"NCOA3",11.7739890321437,1,11.7739890321437
"OPTC",10.7316255280694,1,10.7316255280694
"GOLGB1",9.37551053658412,1,9.37551053658412
"CAPN10",9.29543540983697,1,9.29543540983697
"NAALADL1",9.27444636806473,1,9.27444636806473
"WNT9B",9.21055844520511,1,9.21055844520511
"ZNF488",9.18025229509692,1,9.18025229509692
"ISG20L2",9.17191593447933,1,9.17191593447933
"EVI5",9.07339119497888,1,9.07339119497888
"ARHGAP32",8.71144736841043,1,8.71144736841043
"DLST",8.32225595966181,1,8.32225595966181
"DGCR2",8.31936258333071,1,8.31936258333071
"TANC1",8.01952234364784,1,8.01952234364784
"TOPORS",7.94758970966013,1,7.94758970966013
"TSSK2",7.87607266475544,1,7.87607266475544
"ITGAD",7.56871352511647,1,7.56871352511647
"FBF1",7.48648054294795,1,7.48648054294795
"MAN1B1",7.20079425141096,1,7.20079425141096
"AMOTL2",6.8995893151406,1,6.8995893151406
"OBP2B",6.6637650854476,1,6.6637650854476
"ZNF225",6.23718055729793,1,6.23718055729793
"LRRK1",5.95939553198992,1,5.95939553198992
"FZD3",5.90450712034249,1,5.90450712034249
"ZC3H18",5.76037539025818,1,5.76037539025818
"URB2",5.60446209690619,1,5.60446209690619
"ABCD3",5.58653671527363,1,5.58653671527363
"CRISPLD2",5.58231404234582,1,5.58231404234582
"SUPT6H",5.52220202797849,1,5.52220202797849
"MYH8",5.4288636757727,1,5.4288636757727
"C6orf47",5.17861387251282,1,5.17861387251282
"ESRP2",5.1744497395734,1,5.1744497395734
"FAM209A",4.87974343547418,1,4.87974343547418
"UTP20",4.81495053175081,1,4.81495053175081
"PALD1",4.7834461012333,1,4.7834461012333
"MARCH7",4.74287034463592,1,4.74287034463592
"CPNE1",4.686084971452,1,4.686084971452
"ZNF273",4.62326003565584,1,4.62326003565584
"DNAH17",4.57480344544856,1,4.57480344544856
"HK3",4.48716353415585,1,4.48716353415585
"ZNF14",4.46559756204543,1,4.46559756204543
"PAWR",4.33598995148194,1,4.33598995148194
"RIMS2",4.26421529418111,1,4.26421529418111
"FIGLA",4.20455921703259,1,4.20455921703259
"ZFP41",4.19895903503333,1,4.19895903503333
"ZNF229",4.16114816484824,1,4.16114816484824
"RGL3",4.06715914438579,1,4.06715914438579
"TMPRSS12",3.98620569589282,1,3.98620569589282
"SHROOM3",3.98288323449016,1,3.98288323449016
"MOCS2",3.91438769845418,1,3.91438769845418
"TRIP12",3.89367343536573,1,3.89367343536573
"ECSIT",3.82058004855451,1,3.82058004855451
"IL17RC",3.81543073892558,1,3.81543073892558
"CNTN4",3.80856213217032,1,3.80856213217032
"THAP5",3.80388640075026,1,3.80388640075026
"ERAL1",3.7965197753069,1,3.7965197753069
"PIGU",3.78195177464878,1,3.78195177464878
"CCDC66",3.7408642506585,1,3.7408642506585
"OR4K1",3.73810611250964,1,3.73810611250964
"SCAPER",3.72623488243588,1,3.72623488243588
"NAALADL2",3.58340826276904,1,3.58340826276904
"PDE6B",3.48845039187776,1,3.48845039187776
"NVL",3.48753478583007,1,3.48753478583007
"MYH11",3.46148362476059,1,3.46148362476059
"KRT3",3.40454655955443,1,3.40454655955443
"KAT2B",3.37482769245563,1,3.37482769245563
"ZC3H13",3.33152785359941,1,3.33152785359941
"COL12A1",3.26968754040982,1,3.26968754040982
"TNFSF11",3.24376655861026,1,3.24376655861026
"LAD1",3.23590305040676,1,3.23590305040676
"RGL1",3.23266292626787,1,3.23266292626787
"PDP2",3.22289704751214,1,3.22289704751214
"OR5L1",3.21769120097622,1,3.21769120097622
"COA3",3.20851523947863,1,3.20851523947863
"NPTN",3.1822510759389,1,3.1822510759389
"HSP90AB1",3.17966827176946,1,3.17966827176946
"TUBGCP5",3.13828711104876,1,3.13828711104876
"CHRNB3",3.09951874670489,1,3.09951874670489
"COL5A2",3.09541312709554,1,3.09541312709554
"DRD5",3.07793609368641,1,3.07793609368641
"UNC45B",3.05894765713231,1,3.05894765713231
"SHKBP1",3.04024354832716,1,3.04024354832716
"SLC33A1",3.03642711575356,1,3.03642711575356
"C7orf43",3.03380618289096,1,3.03380618289096
"GULP1",2.98050733857458,1,2.98050733857458
"AMT",2.97780884102029,1,2.97780884102029
"TRAIP",2.9774291787393,1,2.9774291787393
"EXOC3L1",2.97240534671045,1,2.97240534671045
"RPAP1",2.94897489381363,1,2.94897489381363
"GIMAP8",2.94691902547103,1,2.94691902547103
"GEMIN5",2.93709914714216,1,2.93709914714216
"SLC13A1",2.92787790563626,1,2.92787790563626
"AKNA",2.91300815590488,1,2.91300815590488
"KIRREL3",2.8650605522847,1,2.8650605522847
"ZNF610",2.8630681417679,1,2.8630681417679
"KIF14",2.86187579804815,1,2.86187579804815
"B3GALNT2",2.85034063546366,1,2.85034063546366
"NSL1",2.83002735190199,1,2.83002735190199
"RSF1",2.80419712470198,1,2.80419712470198
"CENPT",2.80223349578073,1,2.80223349578073
"GPSM2",2.78731053853164,1,2.78731053853164
"RAD50",2.78248508894949,1,2.78248508894949
"ZMYND10",2.77113323317348,1,2.77113323317348
"CDKN2D",2.76996068662226,1,2.76996068662226
"LAMA4",2.76174599070166,1,2.76174599070166
"ITGA10",2.7228110856988,1,2.7228110856988
"ARL9",2.68043941585925,1,2.68043941585925
"NCEH1",2.67436555464391,1,2.67436555464391
"FANCI",2.67394404060999,1,2.67394404060999
"FAM166B",2.63519518361103,1,2.63519518361103
"TXLNB",2.6250946621499,1,2.6250946621499
"C11orf70",2.6189620428832,1,2.6189620428832
"F2",2.60038380996466,1,2.60038380996466
"CECR2",2.5712092829281,1,2.5712092829281
"TTC37",2.55310944973415,1,2.55310944973415
"TOR1AIP2",2.51944537787415,1,2.51944537787415
"ITIH4",2.51686168717801,1,2.51686168717801
"PLEKHG4",2.51483835139955,1,2.51483835139955
"IL17B",2.49562716897952,1,2.49562716897952
"TTLL5",2.49484646835237,1,2.49484646835237
"TPO",2.47895171843032,1,2.47895171843032
"CRTC1",2.47634953084543,1,2.47634953084543
"TOPBP1",2.47422050436364,1,2.47422050436364
"UNC45A",2.46844282098978,1,2.46844282098978
"CCDC144NL",2.45926862547947,1,2.45926862547947
"GTF3C1",2.44158827994018,1,2.44158827994018
"GPD2",2.42194191286668,1,2.42194191286668
"AREL1",2.38160135784551,1,2.38160135784551
"APLP2",2.37779482050355,1,2.37779482050355
"SYNRG",2.35983290557465,1,2.35983290557465
"KRTAP10-6",2.33928493683164,1,2.33928493683164
"B3GNT2",2.33560060380081,1,2.33560060380081
"CUL9",2.33174157853046,1,2.33174157853046
"AKAP6",2.32716466294313,1,2.32716466294313
"EXD3",2.31750455246422,1,2.31750455246422
"COLGALT1",2.31494656162151,1,2.31494656162151
"NGRN",2.2954234410415,1,2.2954234410415
"OS9",2.2936630595854,1,2.2936630595854
"MRC2",2.29336884544134,1,2.29336884544134
"TPX2",2.28983463682576,1,2.28983463682576
"MB21D2",2.27138219633888,1,2.27138219633888
"ZNF491",2.25379805767427,1,2.25379805767427
"MFAP3L",2.25379535478246,1,2.25379535478246
"ERICH6",2.24953127200275,1,2.24953127200275
"CHI3L2",2.23350687522247,1,2.23350687522247
"MYO1F",2.23261217345184,1,2.23261217345184
"KRT35",2.22735312676441,1,2.22735312676441
"LRSAM1",2.21368369570165,1,2.21368369570165
"WDFY2",2.20979882754034,1,2.20979882754034
"ARHGEF17",2.2018220663549,1,2.2018220663549
"COL4A3",2.19143980908572,1,2.19143980908572
"SMCR8",2.18833305056275,1,2.18833305056275
"UGT2A3",2.17767312514309,1,2.17767312514309
"ARVCF",2.17287530964051,1,2.17287530964051
"TOR3A",2.16864697855024,1,2.16864697855024
"PHACTR4",2.15486480290476,1,2.15486480290476
"ARID1A",2.15246358167848,1,2.15246358167848
"TEX101",2.15217339489701,1,2.15217339489701
"LY6E",2.15148083112444,1,2.15148083112444
"TBCCD1",2.14989923131768,1,2.14989923131768
"DBN1",2.14782513502887,1,2.14782513502887
"OTOL1",2.14562390602084,1,2.14562390602084
"KRT13",2.1336553408441,1,2.1336553408441
"TF",2.130062732804,1,2.130062732804
"APMAP",2.12140174806335,1,2.12140174806335
"PKD1L2",2.11862625555572,1,2.11862625555572
"SLC16A7",2.10735102031745,1,2.10735102031745
"VCAN",2.10543681991582,1,2.10543681991582
"KRT76",2.10027034552106,1,2.10027034552106
"ZFYVE26",2.09537494864661,1,2.09537494864661
"RPN1",2.08343300653919,1,2.08343300653919
"PSMG1",2.08214385112029,1,2.08214385112029
"EMR3",2.08133387188696,1,2.08133387188696
"TUBGCP6",2.08056583992279,1,2.08056583992279
"NRG2",2.07880670844141,1,2.07880670844141
"BMP5",2.07392999868243,1,2.07392999868243
"ADARB2",2.06958645400992,1,2.06958645400992
"TMEFF1",2.0681714946616,1,2.0681714946616
"DVL3",2.06588967009322,1,2.06588967009322
"ADCY3",2.06522319179809,1,2.06522319179809
"MLST8",2.05354259809685,1,2.05354259809685
"ZNF521",2.04670610852247,1,2.04670610852247
"NOL6",2.03388067763233,1,2.03388067763233
"ARG2",2.03255070297833,1,2.03255070297833
"PET112",2.01250747415754,1,2.01250747415754
"JARID2",2.00955963475821,1,2.00955963475821
"GIN1",1.99743628505928,1,1.99743628505928
"TTC27",1.98947147691447,1,1.98947147691447
"THSD7A",1.98370834820706,1,1.98370834820706
"HIP1",1.98214803330838,1,1.98214803330838
"FAM86C1",1.97091515390394,1,1.97091515390394
"LMOD1",1.96961046512661,1,1.96961046512661
"OR4K17",1.96073704434176,1,1.96073704434176
"PHACTR3",1.95728747704701,1,1.95728747704701
"C3orf67",1.95429753016724,1,1.95429753016724
"ABCC12",1.94930069211982,1,1.94930069211982
"TMEM104",1.94469082481772,1,1.94469082481772
"SPECC1L",1.9431458936219,1,1.9431458936219
"FBXO8",1.94136748346587,1,1.94136748346587
"UBR5",1.94013314297085,1,1.94013314297085
"ANO5",1.93789703227549,1,1.93789703227549
"CEACAM6",1.93650064038629,1,1.93650064038629
"KRT19",1.93542897635128,1,1.93542897635128
"GCM2",1.92927622040194,1,1.92927622040194
"KCNK13",1.92833685802929,1,1.92833685802929
"DDX18",1.92552142541635,1,1.92552142541635
"ALG14",1.92449725266794,1,1.92449725266794
"TTC12",1.91744263960423,1,1.91744263960423
"CLP1",1.91657125234971,1,1.91657125234971
"MEIG1",1.90211546151,1,1.90211546151
"ENPEP",1.89889159476514,1,1.89889159476514
"ANKRD34B",1.8976025150868,1,1.8976025150868
"GSE1",1.89558057245408,1,1.89558057245408
"SYDE2",1.88717755694038,1,1.88717755694038
"IFT52",1.88593753549174,1,1.88593753549174
"LGALS3",1.87033292334137,1,1.87033292334137
"MTL5",1.86847228767036,1,1.86847228767036
"TMPRSS6",1.86679945620837,1,1.86679945620837
"MYL6",1.86663812752417,1,1.86663812752417
"TRIM47",1.8606479899221,1,1.8606479899221
"IFT122",1.85795618116869,1,1.85795618116869
"METTL13",1.85440600075668,1,1.85440600075668
"ZNF792",1.84611624587953,1,1.84611624587953
"ACE",1.8262721807086,1,1.8262721807086
"SPAM1",1.82414502225972,1,1.82414502225972
"RUFY3",1.82126513304115,1,1.82126513304115
"PRSS55",1.81768085087332,1,1.81768085087332
"CCDC173",1.81564655880501,1,1.81564655880501
"COPG1",1.8139319078559,1,1.8139319078559
"L3MBTL2",1.81326149294036,1,1.81326149294036
"YTHDF1",1.80831007629353,1,1.80831007629353
"KRT40",1.8082840852834,1,1.8082840852834
"IQGAP1",1.80277101748096,1,1.80277101748096
"GORASP1",1.80016319326792,1,1.80016319326792
"NEFH",1.79953691576806,1,1.79953691576806
"CUTC",1.79332305633642,1,1.79332305633642
"SH3BP2",1.78996800940699,1,1.78996800940699
"BAG6",1.78951522365368,1,1.78951522365368
"SLC38A8",1.78828477274586,1,1.78828477274586
"PRTFDC1",1.78567881583038,1,1.78567881583038
"FAM98B",1.78516126754478,1,1.78516126754478
"OR6C70",1.78203475839678,1,1.78203475839678
"NCF2",1.77876440540255,1,1.77876440540255
"TLN1",1.77161873813513,1,1.77161873813513
"LNP1",1.77148911032905,1,1.77148911032905
"TTLL9",1.77029292388609,1,1.77029292388609
"XPC",1.76952022555277,1,1.76952022555277
"FLVCR1",1.76757560972553,1,1.76757560972553
"SYNJ2",1.76672496739742,1,1.76672496739742
"RNF19A",1.76348324451945,1,1.76348324451945
"STAB2",1.76040620047728,1,1.76040620047728
"TARSL2",1.7569762610296,1,1.7569762610296
"GTSE1",1.75600611703163,1,1.75600611703163
"HOGA1",1.75407390346177,1,1.75407390346177
"GPR3",1.75388240116364,1,1.75388240116364
"ASIC5",1.7392612866836,1,1.7392612866836
"GPRIN3",1.73440312878363,1,1.73440312878363
"ICAM1",1.72338584261153,1,1.72338584261153
"HEATR5B",1.72271385195221,1,1.72271385195221
"TAS2R4",1.71968227492297,1,1.71968227492297
"MROH7",1.71850000515768,1,1.71850000515768
"MYO10",1.71141815768291,1,1.71141815768291
"NEMF",1.71026941501471,1,1.71026941501471
"AARS2",1.70766598777391,1,1.70766598777391
"C10orf88",1.70748385968628,1,1.70748385968628
"IFNL3",1.70484220399678,1,1.70484220399678
"FAM83B",1.6996447124726,1,1.6996447124726
"SAMD11",1.69929277833073,1,1.69929277833073
"ARSA",1.69904292709858,1,1.69904292709858
"C9orf84",1.69543098157909,1,1.69543098157909
"HDAC5",1.69434364306933,1,1.69434364306933
"CNKSR1",1.693122754198,1,1.693122754198
"DPYSL4",1.6843177440471,1,1.6843177440471
"SNX16",1.68386509078481,1,1.68386509078481
"LBP",1.68169617126125,1,1.68169617126125
"SH3PXD2A",1.67969889705061,1,1.67969889705061
"KRT36",1.67576888896321,1,1.67576888896321
"DPP7",1.67364974605772,1,1.67364974605772
"COL11A1",1.67239907275132,1,1.67239907275132
"SH3RF3",1.66672466633854,1,1.66672466633854
"CREB3L2",1.66053771095873,1,1.66053771095873
"MTUS1",1.65998696892529,1,1.65998696892529
"TSC22D4",1.65932240148518,1,1.65932240148518
"PPIL3",1.65772566681325,1,1.65772566681325
"CCKAR",1.65701965151743,1,1.65701965151743
"POSTN",1.65617867155166,1,1.65617867155166
"PLA2G15",1.65516500955205,1,1.65516500955205
"GSAP",1.65504345012391,1,1.65504345012391
"NADSYN1",1.65479317684205,1,1.65479317684205
"CCDC97",1.65468200825675,1,1.65468200825675
"GPR116",1.65409379868425,1,1.65409379868425
"FAM134B",1.65230020610682,1,1.65230020610682
"TNC",1.65081075886165,1,1.65081075886165
"ACACA",1.65060712976657,1,1.65060712976657
"DIP2A",1.6500297616863,1,1.6500297616863
"FER1L5",1.64980063919613,1,1.64980063919613
"KIF20A",1.64940661545838,1,1.64940661545838
"GJC1",1.64733285431224,1,1.64733285431224
"CSPG4",1.64668195463912,1,1.64668195463912
"ATR",1.64539929917649,1,1.64539929917649
"KIAA0753",1.64105283183092,1,1.64105283183092
"USP31",1.64060279433354,1,1.64060279433354
"ERC1",1.63312051162243,1,1.63312051162243
"IL31",1.63089282165399,1,1.63089282165399
"ATG16L1",1.63015005407142,1,1.63015005407142
"TRANK1",1.62521043574198,1,1.62521043574198
"CTSB",1.62399013147439,1,1.62399013147439
"ABCA13",1.62346930489459,1,1.62346930489459
"C1orf87",1.62094819439276,1,1.62094819439276
"AFAP1",1.62082261567651,1,1.62082261567651
"TRRAP",1.61653159952581,1,1.61653159952581
"DDX10",1.61163729714366,1,1.61163729714366
"OR2AT4",1.60862476274814,1,1.60862476274814
"KMT2A",1.60508965075175,1,1.60508965075175
"EPHA5",1.60430041054444,1,1.60430041054444
"LPHN3",1.60317411585616,1,1.60317411585616
"HYOU1",1.60165596695463,1,1.60165596695463
"CCR3",1.60144304596539,1,1.60144304596539
"FAIM3",1.60002915765226,1,1.60002915765226
"BATF",1.5973497585683,1,1.5973497585683
"LARS2",1.59457532344948,1,1.59457532344948
"TAF1B",1.59323010174028,1,1.59323010174028
"OSGIN1",1.59309332206282,1,1.59309332206282
"SHC1",1.59006936463953,1,1.59006936463953
"PROS1",1.5870206449143,1,1.5870206449143
"ANKRD30A",1.58637275935059,1,1.58637275935059
"NCOA2",1.5850953909279,1,1.5850953909279
"NRG1",1.58374816029293,1,1.58374816029293
"ANKRD27",1.58194036223712,1,1.58194036223712
"LRRC37A3",1.57840410169357,1,1.57840410169357
"QTRTD1",1.57652392860134,1,1.57652392860134
"CCDC106",1.57582210154883,1,1.57582210154883
"SPATA31E1",1.57523797312999,1,1.57523797312999
"SNX32",1.57453308243115,1,1.57453308243115
"CDH11",1.57443314917791,1,1.57443314917791
"MRPS33",1.57421712963154,1,1.57421712963154
"COQ2",1.57421712963154,1,1.57421712963154
"BUD31",1.57306732612232,1,1.57306732612232
"CELA2A",1.57294676646528,1,1.57294676646528
"TMBIM6",1.57191836242616,1,1.57191836242616
"CLEC4M",1.57156882122818,1,1.57156882122818
"HSPA12A",1.57084193387944,1,1.57084193387944
"TBPL2",1.56981173761971,1,1.56981173761971
"BRF2",1.56966757921924,1,1.56966757921924
"DAP3",1.56930060185459,1,1.56930060185459
"LYPD3",1.56919621440215,1,1.56919621440215
"LAMC1",1.5687483914995,1,1.5687483914995
"IL20RA",1.56828418363356,1,1.56828418363356
"PPFIBP1",1.56621364052782,1,1.56621364052782
"ZAK",1.56383470817102,1,1.56383470817102
"PRSS23",1.56271848874935,1,1.56271848874935
"SNIP1",1.56242191686608,1,1.56242191686608
"LSM4",1.55693135119178,1,1.55693135119178
"HR",1.55674627482064,1,1.55674627482064
"ABR",1.55635104429301,1,1.55635104429301
"NCOA6",1.5561289004331,1,1.5561289004331
"GRB14",1.55448612847179,1,1.55448612847179
"UGT1A4",1.55375134826237,1,1.55375134826237
"TUBD1",1.55309922146657,1,1.55309922146657
"QRSL1",1.5527155916332,1,1.5527155916332
"PRDM16",1.55198253757064,1,1.55198253757064
"ZNF462",1.54867997129243,1,1.54867997129243
"COL7A1",1.54573118486422,1,1.54573118486422
"DNAJC28",1.54568492018378,1,1.54568492018378
"SENP6",1.54448219466696,1,1.54448219466696
"PHLPP2",1.54279460287194,1,1.54279460287194
"NLRP9",1.54229572118139,1,1.54229572118139
"MYO1H",1.5387372426253,1,1.5387372426253
"SRRT",1.53863979331628,1,1.53863979331628
"PCCB",1.53765143657446,1,1.53765143657446
"RET",1.53560221458099,1,1.53560221458099
"APLNR",1.53427843306772,1,1.53427843306772
"RAD51B",1.53183359904859,1,1.53183359904859
"SQSTM1",1.5315541223022,1,1.5315541223022
"WDR41",1.52956280501454,1,1.52956280501454
"PTCH1",1.52789530225776,1,1.52789530225776
"CPOX",1.52705955873686,1,1.52705955873686
"TCTE1",1.52636425462424,1,1.52636425462424
"NDUFAF1",1.52467716547156,1,1.52467716547156
"GAS2L3",1.52384501648504,1,1.52384501648504
"TNIP3",1.52315568859715,1,1.52315568859715
"PDK4",1.51844300296049,1,1.51844300296049
"KCNMB2",1.51338087358691,1,1.51338087358691
"FN1",1.51272299714368,1,1.51272299714368
"SPARC",1.51166111374443,1,1.51166111374443
"OR10G9",1.51112136045925,1,1.51112136045925
"SV2C",1.50909628326195,1,1.50909628326195
"PPIB",1.5085558202272,1,1.5085558202272
"PAK6",1.50505339334386,1,1.50505339334386
"DRD2",1.50468023808162,1,1.50468023808162
"WBSCR28",1.50466620303721,1,1.50466620303721
"PDE1B",1.50175617109236,1,1.50175617109236
"PIP5K1B",1.49863857709531,1,1.49863857709531
"GPR98",1.49658599145398,1,1.49658599145398
"ITGA8",1.49582688936602,1,1.49582688936602
"CBX4",1.49494913594792,1,1.49494913594792
"NPR2",1.49200827212921,1,1.49200827212921
"AKAP13",1.48950697236462,1,1.48950697236462
"DOT1L",1.48882208553977,1,1.48882208553977
"CPEB4",1.48820323888733,1,1.48820323888733
"TMEM173",1.4878193759548,1,1.4878193759548
"PHF3",1.48778659530482,1,1.48778659530482
"SUCLG1",1.48598337900224,1,1.48598337900224
"ANO9",1.48347574811287,1,1.48347574811287
"PRB3",1.48103664754422,1,1.48103664754422
"UGT1A5",1.48094580636774,1,1.48094580636774
"EPB41L4B",1.48011074021287,1,1.48011074021287
"UBQLNL",1.47597272288263,1,1.47597272288263
"ARID2",1.47548487196873,1,1.47548487196873
"TRIM5",1.47177397562121,1,1.47177397562121
"ALYREF",1.46706135253473,1,1.46706135253473
"ZMYM5",1.46677792223929,1,1.46677792223929
"LIMS2",1.46621331614444,1,1.46621331614444
"KIAA1804",1.46481766928575,1,1.46481766928575
"CERCAM",1.46445281003127,1,1.46445281003127
"OSBPL5",1.46272801376959,1,1.46272801376959
"SLC12A7",1.46156299486682,1,1.46156299486682
"IRF3",1.46026522258868,1,1.46026522258868
"PPP6R3",1.45842281446098,1,1.45842281446098
"WNT10A",1.45765564714037,1,1.45765564714037
"MSS51",1.45660902498291,1,1.45660902498291
"ERBB4",1.45613156372126,1,1.45613156372126
"PALB2",1.45583765388325,1,1.45583765388325
"KNOP1",1.45260519331179,1,1.45260519331179
"TRIM26",1.45257321886422,1,1.45257321886422
"CEP112",1.45220476796165,1,1.45220476796165
"TAF4B",1.45194227256658,1,1.45194227256658
"ATP8B2",1.45192593410284,1,1.45192593410284
"FBXO43",1.45120069722894,1,1.45120069722894
"IFIH1",1.45068444956949,1,1.45068444956949
"MRPL50",1.45009860771235,1,1.45009860771235
"LLGL2",1.45000376714947,1,1.45000376714947
"AP3M2",1.44996938366701,1,1.44996938366701
"SEC23A",1.44839561092078,1,1.44839561092078
"MED22",1.44768149814776,1,1.44768149814776
"OR4K14",1.44754723230302,1,1.44754723230302
"DHPS",1.4474900839034,1,1.4474900839034
"CEP290",1.44535365660577,1,1.44535365660577
"DCC",1.44488572630215,1,1.44488572630215
"UBE2O",1.44487074191987,1,1.44487074191987
"BPI",1.44395059013556,1,1.44395059013556
"RGS12",1.44293542204481,1,1.44293542204481
"SLC16A6",1.44138293712645,1,1.44138293712645
"AGAP3",1.44120491438651,1,1.44120491438651
"C2CD2",1.44088447023891,1,1.44088447023891
"ALG12",1.44081856098382,1,1.44081856098382
"COG8",1.44022596293175,1,1.44022596293175
"ECI1",1.43998724889981,1,1.43998724889981
"CDADC1",1.43979481473779,1,1.43979481473779
"KHK",1.43903469539434,1,1.43903469539434
"TRPM3",1.43777380514412,1,1.43777380514412
"CEP97",1.43659408607807,1,1.43659408607807
"ROS1",1.43612436436284,1,1.43612436436284
"VANGL2",1.43501768737986,1,1.43501768737986
"CCDC147",1.43490193576393,1,1.43490193576393
"RAD54L",1.43377148854682,1,1.43377148854682
"SCN1A",1.43356288637689,1,1.43356288637689
"DTX4",1.4334648025963,1,1.4334648025963
"OR6K6",1.43313128996057,1,1.43313128996057
"ATAT1",1.4329152712338,1,1.4329152712338
"DMBT1",1.43108386148823,1,1.43108386148823
"FBN2",1.42983544782181,1,1.42983544782181
"CSRP2BP",1.42841438302606,1,1.42841438302606
"GPC2",1.4275275409807,1,1.4275275409807
"NFKB1",1.42726736807978,1,1.42726736807978
"DISP2",1.42664049526286,1,1.42664049526286
"TAAR1",1.42563549621385,1,1.42563549621385
"ABLIM2",1.42534389116752,1,1.42534389116752
"MRO",1.42428348630693,1,1.42428348630693
"CLEC12B",1.42403966484024,1,1.42403966484024
"LBR",1.42294173753029,1,1.42294173753029
"EPX",1.42263531531758,1,1.42263531531758
"UBP1",1.4226132893015,1,1.4226132893015
"SKIV2L",1.42200244575925,1,1.42200244575925
"FARP2",1.42161415208196,1,1.42161415208196
"SPATA31D1",1.42132916025301,1,1.42132916025301
"HCRTR2",1.41890984342232,1,1.41890984342232
"IGFL2",1.41798171019873,1,1.41798171019873
"GPR176",1.41719890762623,1,1.41719890762623
"DENND5A",1.41626041421912,1,1.41626041421912
"C19orf44",1.41562598545737,1,1.41562598545737
"HEXA",1.41546940312569,1,1.41546940312569
"FSTL5",1.41465022737671,1,1.41465022737671
"MARCO",1.41361633193635,1,1.41361633193635
"SERPINB9",1.41354626468474,1,1.41354626468474
"PPP1R7",1.41221574032111,1,1.41221574032111
"COL22A1",1.411385215639,1,1.411385215639
"PIKFYVE",1.41131967561033,1,1.41131967561033
"ATP11A",1.41119045858359,1,1.41119045858359
"ZDHHC1",1.40903483988364,1,1.40903483988364
"TECPR2",1.40885113129284,1,1.40885113129284
"MC3R",1.4082478494531,1,1.4082478494531
"PLBD1",1.40800719780652,1,1.40800719780652
"FOLR4",1.40793836726779,1,1.40793836726779
"C1orf112",1.4078059655447,1,1.4078059655447
"GLIPR2",1.40772787134274,1,1.40772787134274
"SLC8A1",1.40751449580095,1,1.40751449580095
"TRIM22",1.40423326462013,1,1.40423326462013
"OTUD7B",1.40220478094963,1,1.40220478094963
"SLC6A5",1.39766520550332,1,1.39766520550332
"C7orf63",1.39534379430743,1,1.39534379430743
"CCDC88C",1.39316632461374,1,1.39316632461374
"UNC5B",1.39293415098286,1,1.39293415098286
"BCAS1",1.39263542196512,1,1.39263542196512
"NTRK3",1.39220171755988,1,1.39220171755988
"ZNF471",1.38987136703417,1,1.38987136703417
"TP53INP1",1.38931646861737,1,1.38931646861737
"LSR",1.38929758880369,1,1.38929758880369
"OLFML2B",1.38836623185329,1,1.38836623185329
"CELF6",1.38796745171375,1,1.38796745171375
"TDP1",1.38790916263137,1,1.38790916263137
"IL23R",1.38721689176768,1,1.38721689176768
"ABHD6",1.3871207693978,1,1.3871207693978
"ADAMTS17",1.3865760500353,1,1.3865760500353
"C12orf4",1.38553544199115,1,1.38553544199115
"DENND4A",1.38542066638554,1,1.38542066638554
"TSPAN11",1.38305659414884,1,1.38305659414884
"PAXBP1",1.38240630111878,1,1.38240630111878
"SETDB2",1.3777714917736,1,1.3777714917736
"C17orf74",1.37708355875555,1,1.37708355875555
"EPB41L2",1.37664056489007,1,1.37664056489007
"SLC7A2",1.37650422881401,1,1.37650422881401
"GPR63",1.37611749204026,1,1.37611749204026
"GGA2",1.37521944981828,1,1.37521944981828
"KRTAP19-7",1.37365515822884,1,1.37365515822884
"ZBTB46",1.37283474944137,1,1.37283474944137
"LDLRAD3",1.37211442533148,1,1.37211442533148
"AP4B1",1.37140609698399,1,1.37140609698399
"RAP1GAP2",1.37138488870001,1,1.37138488870001
"MLH3",1.37126009830617,1,1.37126009830617
"SARDH",1.37049416120788,1,1.37049416120788
"SPTLC2",1.36937113872275,1,1.36937113872275
"JMJD7-PLA2G4B",1.36855287706203,1,1.36855287706203
"KIF24",1.3677254668928,1,1.3677254668928
"ZNF484",1.36756463456945,1,1.36756463456945
"PLXNA2",1.36753847656859,1,1.36753847656859
"P2RX2",1.3671700741971,1,1.3671700741971
"CCDC150",1.36695044090283,1,1.36695044090283
"DOCK9",1.36514801102837,1,1.36514801102837
