"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"CBLN4",0,0,0,1,3,4,0.750017180487538,0.7734375,3,4,0.750017180487538,0.7734375
"ZNF677",2,0,Inf,0.25,256,271,0.944631041503503,0.757071682492039,258,271,0.952015784907064,0.728616808923115
"AK8",1,0,Inf,0.5,724,756,0.957659942791106,0.804493394570265,725,756,0.958983465048673,0.797155808359371
"TMEM200A",0,0,0,1,114,114,1,0.526391643965382,114,114,1,0.526391643965382
"OLFML1",5,3,1.66659934587882,0.36328125,1671,1719,0.97207069821332,0.799987211342594,1676,1722,0.973281341399397,0.789957445159939
"KRTAP9-8",0,0,0,1,134,125,1.07202990914025,0.309603519387965,134,125,1.07202990914025,0.309603519387965
"DTX3L",1,2,0.500025679499842,0.875,317,283,1.12013241251536,0.0889302836877924,318,285,1.11578091258848,0.0962419414305484
"EIF1AD",0,0,0,1,476,505,0.942553205028053,0.830923096692877,476,505,0.942553205028053,0.830923096692877
"HOMEZ",0,1,0,1,131,116,1.12930046244599,0.186535696525922,131,117,1.11964907309202,0.204569180804993
"TTC23L",3,6,0.500025676671552,0.91015625,259,213,1.21594453418789,0.0191094480007385,262,219,1.19633106706493,0.027687519210081
"SULT1C4",62,71,0.873248090239242,0.80702062282946,26,30,0.866675815533363,0.747798119988587,88,101,0.871295897320974,0.845747433550584
"ABCB8",1,1,1,0.75,1992,2056,0.968863438208151,0.846521892870174,1993,2057,0.968878578142349,0.846462157016496
"MBTPS1",2,2,1,0.6875,478,510,0.937229791858549,0.853113080004268,480,512,0.937475069884893,0.852625296784454
"PTPN5",0,1,0,1,242,223,1.08517250603508,0.201947770898547,242,224,1.08032399614726,0.215507526148278
"NAIP",0,3,0,1,12,17,0.705902146199133,0.867534551769495,12,20,0.600024231301259,0.944907917408273
"PUS10",1,4,0.250037905700928,0.96875,70,67,1.04478724745482,0.432202487504975,71,71,1,0.533419603807596
"ITGA1",1,4,0.250037905700928,0.96875,277,242,1.14461699564237,0.0677541488397696,278,246,1.1300714823884,0.0878011094970162
"KIF25",3,3,1,0.65625,371,349,1.06306176841895,0.216934395052651,374,352,1.06252412385023,0.217887430900094
"RWDD3",1,1,1,0.75,156,150,1.04000897667006,0.387531307273251,157,151,1.03974395023791,0.387887096298439
"YY2",0,0,0,1,13,15,0.866675827201504,0.714205905795097,13,15,0.866675827201504,0.714205905795097
"TMEM52",1,0,Inf,0.5,27,35,0.771444343853989,0.873572802905945,28,35,0.800013836085958,0.843248473351773
"CYP2R1",0,2,0,1,41,40,1.02500290396663,0.5,41,42,0.976187873358621,0.586797637775403
"SUPT20H",1,2,0.500025679499842,0.875,169,160,1.05626845000974,0.329619602497377,170,162,1.04939682810921,0.350455022364252
"NYNRIN",2,1,1.99989728727585,0.5,415,424,0.97877129979925,0.635031026553546,417,425,0.981174793241618,0.621769971554981
"CCDC92",1,1,1,0.75,234,272,0.860303536089588,0.958570657453562,235,273,0.860815242400382,0.958266253771781
"PEX2",2,1,1.99989728727585,0.5,233,232,1.00431020880383,0.5,235,233,1.00858371116024,0.48156873494886
"NPSR1",24,23,1.04348855236016,0.500000000000002,837,856,0.97780078578043,0.686535817879004,861,879,0.979519734893905,0.675615444777351
"CENPBD1",0,1,0,1,153,160,0.95623904072953,0.674398070725202,153,161,0.950296248955971,0.694202751416924
"S100A7A",0,0,0,1,499,458,1.08949698811549,0.0979896343470504,499,458,1.08949698811549,0.0979896343470504
"DAOA",16,15,1.06669150059046,0.5,44,64,0.687520749940059,0.978596389600387,60,79,0.759510199166313,0.955273842502765
"CAPNS1",4,3,1.33330279094402,0.5,34,22,1.54540052732553,0.0704477117992406,38,25,1.51994880335456,0.0649589615112764
"GPAM",0,1,0,1,297,303,0.98019620155293,0.612460317195043,297,304,0.976971012470757,0.627896111779306
"NPM2",0,0,0,1,120,124,0.967736383484621,0.625513345686105,120,124,0.967736383484621,0.625513345686105
"ISG15",0,2,0,1,23,27,0.851862051402576,0.760056169150836,23,29,0.793117762928253,0.834125118315254
"NOP53",1,0,Inf,0.5,543,499,1.08815296880946,0.0914012482877986,544,499,1.09015882482389,0.0865182424686386
"TCF12",0,1,0,1,89,72,1.23609098334246,0.103589923629611,89,73,1.21915967173846,0.119250249837891
"KRTAP11-1",3,4,0.750017180487538,0.7734375,53,56,0.946412385208326,0.649094408967658,56,60,0.933308217098641,0.678666287310194
"TFE3",0,0,0,1,21,20,1.05001382923128,0.5,21,20,1.05001382923128,0.5
"ORC5",0,0,0,1,123,114,1.07891197599548,0.30169861849219,123,114,1.07891197599548,0.30169861849219
"SIRPG",29,33,0.878796170380309,0.737113319912174,177,194,0.912388315312201,0.824973392632914,206,227,0.907501168032921,0.854807158284839
"ZNF136",1,3,0.333335894718525,0.9375,76,83,0.915684034859303,0.737037746837249,77,86,0.89535593041408,0.783216436585674
"DAPK2",1,3,0.333335894718525,0.9375,212,195,1.08715148377547,0.213880248391949,213,198,1.07572068583921,0.244941372231869
"TIMM17B",0,0,0,1,10,11,0.909107282008419,0.668188095092773,10,11,0.909107282008419,0.668188095092773
"ZNF720",0,1,0,1,12,20,0.600024231301259,0.944907917408273,12,21,0.571453480409275,0.959928343771026
"CACFD1",1,1,1,0.75,149,165,0.903038973839123,0.831307298324868,150,166,0.903623683236067,0.830540184662056
"SELENOV",1,7,0.142873687457794,0.99609375,87,102,0.852951240675093,0.877789554133613,88,109,0.807352723268289,0.941606279877323
"PRRG3",0,0,0,1,45,63,0.714305016547449,0.966494792623852,45,63,0.714305016547449,0.966494792623852
"RAB40AL",0,0,0,1,100,94,1.06385312881075,0.359856046900233,100,94,1.06385312881075,0.359856046900233
"POLR2J2",0,0,0,1,0,2,0,1,0,2,0,1
"C6orf201",0,0,0,1,111,113,0.982299670385493,0.579405907223656,111,113,0.982299670385493,0.579405907223656
"OR52A5",5,4,1.24997834728159,0.5,138,151,0.91392635567699,0.794874450087977,143,155,0.922607262878968,0.774268312412033
"IL36G",3,2,1.49995099608784,0.5,34,43,0.790712143775658,0.87284766692615,37,45,0.822234501143583,0.839853318180993
"FUZ",1,0,Inf,0.5,334,316,1.05698184198243,0.252466815275109,335,316,1.06014868437878,0.24027132173881
"NR1I2",1,2,0.500025679499842,0.875,454,445,1.0202267416388,0.394814685202306,455,447,1.01789855820771,0.407859695210833
"OR6B1",4,3,1.33330279094402,0.5,193,177,1.09036993535036,0.217770976541346,197,180,1.09442243474931,0.204974672118021
"RNF217",0,0,0,1,186,188,0.989361512645627,0.561625779768841,186,188,0.989361512645627,0.561625779768841
"SECISBP2",5,3,1.66659934587882,0.36328125,760,755,1.00662249553431,0.459076170391365,765,758,1.00923501000596,0.438908600627375
"UBE2C",1,0,Inf,0.5,134,132,1.01515226602529,0.475562257915287,135,132,1.02272965408838,0.451306887040161
"SLC25A43",2,5,0.400001107722739,0.9375,18,12,1.49995100797055,0.180797304026783,20,17,1.17645628222943,0.371414679364534
"PAN3",1,0,Inf,0.5,200,204,0.980390464032369,0.598207822020143,201,204,0.985293389456501,0.578759960273382
"APOPT1",0,1,0,1,101,120,0.841677515501278,0.910809214685889,101,121,0.834722084161,0.920722552509051
"APPL1",1,0,Inf,0.5,109,112,0.973210704428356,0.606025287147883,110,112,0.982141611706645,0.579757761052686
"RTN3",0,1,0,1,191,215,0.888379582271615,0.892672362937585,191,216,0.884267034436543,0.901291573358548
"CARD19",6,4,1.49995099848767,0.376953125,53,50,1.06002032584753,0.421948827626431,59,54,1.09256717898745,0.353441130745977
"RNASE9",0,0,0,1,270,320,0.84376055556321,0.982164143083037,270,320,0.84376055556321,0.982164143083037
"PLD4",3,5,0.600024236462594,0.85546875,412,428,0.96260834665432,0.721236082146836,415,433,0.958418912135314,0.742936720029713
"DNASE1",2,1,1.99989728727585,0.5,705,697,1.01147819139782,0.425854368807867,707,698,1.01289462008387,0.415501205547526
"TVP23C",0,1,0,1,309,272,1.136019100283,0.0676145744715831,309,273,1.13185818482399,0.0733863015544281
"SSB",0,0,0,1,38,50,0.760016512614806,0.917279743533005,38,50,0.760016512614806,0.917279743533005
"TNFSF10",0,1,0,1,166,145,1.14481636057087,0.128359146711211,166,146,1.13697577566882,0.141029117282049
"ANGPTL6",6,15,0.400001362502661,0.986698150634766,0,0,0,1,6,15,0.400001362502661,0.986698150634766
"MRPS10",0,1,0,1,195,211,0.924198067333612,0.800566186539802,195,212,0.919835013725221,0.813854180934573
"C17orf67",7,8,0.875008577518651,0.696380615234375,16,21,0.761921168509488,0.837995699956082,23,29,0.793117762928253,0.834125118315254
"RNF10",0,0,0,1,125,132,0.94695347805265,0.691076440655248,125,132,0.94695347805265,0.691076440655248
"CDKN2D",0,0,0,1,9,13,0.692328214202596,0.856860637664795,9,13,0.692328214202596,0.856860637664795
"PLA2G4D",7,3,2.33334340675922,0.171875,484,524,0.923688410216483,0.901726125772881,491,527,0.931720095529258,0.876911468306246
"NXF3",0,0,0,1,25,37,0.675697021205722,0.951022779740246,25,37,0.675697021205722,0.951022779740246
"SMCO3",0,1,0,1,559,546,1.02381267150697,0.359060790965339,559,547,1.02194042346443,0.370420669036299
"YIPF1",41,33,1.24240341311979,0.207992598753653,49,48,1.02083515397991,0.5,90,81,1.11110274527397,0.270405788998469
"ATP6V1G3",0,0,0,1,94,98,0.959174409209736,0.640840572891152,94,98,0.959174409209736,0.640840572891152
"ACOX1",1,0,Inf,0.5,172,202,0.851495240752296,0.945591457110002,173,202,0.856445385481713,0.939390274773373
"PARN",2,0,Inf,0.25,220,211,1.04266454635594,0.350013971254,222,211,1.05214873358226,0.315436701139595
"EXT2",1,0,Inf,0.5,201,209,0.961714134729146,0.671625282731009,202,209,0.966500954751597,0.653409930528206
"CAPN10",4,0,Inf,0.0625,290,319,0.909103520625675,0.887958116583989,294,319,0.921654373578701,0.853174156844492
"RHOJ",0,0,0,1,22,33,0.666688436460415,0.947605258786698,22,33,0.666688436460415,0.947605258786698
"CSTL1",9,17,0.52943727517493,0.962240651249886,453,462,0.980517617091591,0.629512677176054,462,479,0.964501710535607,0.721313879045687
"SOHLH1",1,0,Inf,0.5,190,180,1.0555736533361,0.319962024220881,191,180,1.06113306645862,0.301849517452022
"PSAT1",0,0,0,1,34,47,0.723423037263872,0.940363165844118,34,47,0.723423037263872,0.940363165844118
"TLE6",0,0,0,1,100,112,0.892864391426029,0.814009872237495,100,112,0.892864391426029,0.814009872237495
"C8B",42,39,1.0768854391474,0.412156607552604,1728,1651,1.04665615069766,0.095528939732094,1770,1690,1.04735569631933,0.0896252558047328
"SAMSN1",3,2,1.49995099608784,0.5,509,503,1.0119288589793,0.437558977036204,512,505,1.01386210375219,0.425387653953444
"RPL22L1",0,1,0,1,110,110,1,0.526866136109871,110,111,0.99099096153603,0.55349023495749
"MOB3A",0,2,0,1,173,159,1.08802257280838,0.237805637178467,173,161,1.07449603207302,0.273654704640688
"OR1C1",1,2,0.500025679499842,0.875,139,143,0.972023953598493,0.617020582452181,140,145,0.96551074176499,0.638824315836364
"GPR15",0,0,0,1,149,141,1.05675625715225,0.340552618890425,149,141,1.05675625715225,0.340552618890425
"R3HDM4",0,1,0,1,61,64,0.953112697219673,0.639663741943652,61,65,0.938440066036848,0.671910889198285
"GRID2IP",1,2,0.500025679499842,0.875,414,415,0.997590468417218,0.527686636811076,415,417,0.995203953508707,0.541413724394015
"KRTAP27-1",49,37,1.32429480943264,0.117689931105528,270,242,1.11569388665299,0.116371133132233,319,279,1.1433582229346,0.0553369182207259
"PLK5",13,18,0.722241087433386,0.859479242470115,460,436,1.05506498137823,0.221140623101494,473,454,1.04186108764383,0.277205635004316
"PTPRN2",1,0,Inf,0.5,833,801,1.0399608605723,0.221576898068367,834,801,1.04121002470902,0.214362340957954
"CCDC3",0,1,0,1,358,342,1.0467969356896,0.285390800770978,358,343,1.04374332962584,0.298497322525121
"GUCY1A1",1,4,0.250037905700928,0.96875,160,146,1.09586916797503,0.228719962746794,161,150,1.07329425196764,0.285376054525018
"GJB7",0,1,0,1,721,728,0.990384397200587,0.583225171107927,721,729,0.989025685556923,0.593415086380617
"ASGR2",1,2,0.500025679499842,0.875,60,58,1.03448901425824,0.463352111473891,61,60,1.01666763398638,0.500000000000001
"SLC16A9",0,0,0,1,841,825,1.01939603607617,0.356630111292231,841,825,1.01939603607617,0.356630111292231
"KRT75",11,10,1.09998018912661,0.5,728,778,0.935765713567461,0.905617513242695,739,788,0.93779097175092,0.89965258747118
"DDRGK1",1,0,Inf,0.5,300,303,0.990098861449124,0.564689850090407,301,303,0.993399415866505,0.548570938768211
"SULT1B1",4,2,1.99989729293577,0.34375,91,119,0.764722046875481,0.97744295606758,95,121,0.785138763720602,0.967028194089277
"DPT",4,2,1.99989729293577,0.34375,242,242,1,0.518124375842302,246,244,1.0081967177105,0.481986817580412
"DCXR",1,4,0.250037905700928,0.96875,28,31,0.903236506915626,0.698538399371424,29,35,0.82858326816909,0.809133602603331
"TDRD6",5,4,1.24997834728159,0.5,1596,1543,1.03435789677383,0.176671581456681,1601,1547,1.03491582301437,0.172426385041413
"ZNF346",0,0,0,1,29,30,0.966660884751072,0.60257817300857,29,30,0.966660884751072,0.60257817300857
"CEACAM7",40,41,0.97560699206815,0.587843392447396,254,224,1.1339183956275,0.0923197923176535,294,265,1.10942591402922,0.118138351080229
"DNAJC10",1,3,0.333335894718525,0.9375,549,559,0.98210936188254,0.629466541346055,550,562,0.978645245606935,0.651664907179532
"C12orf45",1,1,1,0.75,291,292,0.996575471176278,0.533002567218502,292,293,0.996587159266293,0.532946248844409
"ZADH2",0,1,0,1,717,649,1.10476921856422,0.0349119672517464,717,650,1.1030696985981,0.0371042064465747
"BIRC2",1,3,0.333335894718525,0.9375,832,801,1.03871171772634,0.22893274393492,833,804,1.03607834089482,0.244460630619068
"ZNF566",0,0,0,1,210,176,1.19316610814586,0.0464478358248474,210,176,1.19316610814586,0.0464478358248474
"MYOT",1,1,1,0.75,155,161,0.962725160079506,0.653095977307382,156,162,0.962955305959413,0.6526382420957
"FRMD3",1,3,0.333335894718525,0.9375,543,511,1.06264756770155,0.169825020599852,544,514,1.05838771706391,0.186315769829646
"OR2B11",5,5,1,0.623046875,159,156,1.01923231842241,0.455150982512847,164,161,1.01863496368473,0.455843136850611
"PAG1",3,1,2.99997694771041,0.3125,138,140,0.985713654016831,0.571374875253396,141,141,1,0.523735615583287
"P2RY11",9,7,1.2856888842142,0.401809692382813,393,342,1.1491114054009,0.0325347403873859,402,349,1.15185082342673,0.0288444075066845
"MOSPD3",0,1,0,1,81,83,0.975900883282235,0.592564609326307,81,84,0.96427883135445,0.622197062340829
"AC024592.3",0,0,0,1,3,3,1,0.65625,3,3,1,0.65625
"SLC22A11",45,50,0.900007359212531,0.730802986853916,207,203,1.01970612827277,0.441120133612782,252,253,0.99604756464351,0.535452774705316
"GRN",1,0,Inf,0.5,174,199,0.874380338818409,0.910924948255747,175,199,0.879405112025192,0.901979235151537
"FGA",2,7,0.285762765993741,0.98046875,125,119,1.05043470575131,0.374486654313895,127,126,1.00793646702141,0.5
"IGFBP4",0,0,0,1,15,14,1.07145702806548,0.5,15,14,1.07145702806548,0.5
"CREB3L4",0,0,0,1,359,346,1.03758059966002,0.325669242106467,359,346,1.03758059966002,0.325669242106467
"GLT1D1",0,0,0,1,156,149,1.04699252420565,0.365620284325976,156,149,1.04699252420565,0.365620284325976
"FASTKD3",1,5,0.200025939178887,0.984375,106,123,0.861798040268063,0.882908218890865,107,128,0.835948748315899,0.924450463412228
"OR52E4",1,2,0.500025679499842,0.875,139,141,0.985814985966818,0.571122378367001,140,143,0.979019010855159,0.593946562378603
"AFG1L",4,2,1.99989729293577,0.34375,685,709,0.966142124233725,0.748433185424464,689,711,0.969051599955509,0.730616322218057
"TUBB1",6,4,1.49995099848767,0.376953125,552,538,1.02602617988779,0.346889024724856,558,542,1.02952548350428,0.325548149344825
"C5",8,7,1.1428459396773,0.5,328,308,1.0649607820274,0.225617978153784,336,315,1.06669381319344,0.21657201937424
"METTL21C",1,1,1,0.75,482,456,1.05703817635891,0.207177259685462,483,457,1.05691332581715,0.20742576705577
"OVCH2",6,2,2.99997615298437,0.14453125,1342,1383,0.970347819451704,0.789464739383183,1348,1385,0.973280034784831,0.766347603404518
"SPG7",7,6,1.16665327255905,0.5,334,346,0.965310894692225,0.690927541992599,341,352,0.968744420839916,0.675732654073813
"S100A16",2,6,0.333335983022799,0.96484375,22,26,0.846164449979616,0.764560493189144,24,32,0.750017164215426,0.885597229382821
"ZFP14",1,0,Inf,0.5,175,179,0.977651277009326,0.604760480944001,176,179,0.983239148414258,0.584044064581817
"RBAK",1,2,0.500025679499842,0.875,98,100,0.979998302648259,0.584381139420896,99,102,0.970583783661315,0.611039649812358
"STK3",0,0,0,1,68,102,0.666688414387658,0.996455838287579,68,102,0.666688414387658,0.996455838287579
"RPA1",0,0,0,1,52,59,0.881364023760937,0.776096933928126,52,59,0.881364023760937,0.776096933928126
"PLEKHS1",4,2,1.99989729293577,0.34375,161,195,0.825652952667355,0.968277403688991,165,197,0.837574533858641,0.958651253158203
"TMEM140",0,0,0,1,569,597,0.953084533031504,0.802131337594304,569,597,0.953084533031504,0.802131337594304
"LRIT1",8,6,1.33330279511711,0.395263671875,819,840,0.974996117032451,0.705440184232908,827,846,0.977538344111209,0.687561888544678
"TGS1",3,1,2.99997694771041,0.3125,648,614,1.05539484789643,0.176464172423764,651,615,1.05855924292954,0.162638446544729
"MS4A7",2,3,0.666688446894727,0.8125,227,209,1.08609570180123,0.207794013487273,229,212,1.08015527281475,0.22307658940244
"ARHGAP19",0,0,0,1,655,645,1.0155049547068,0.40144832353021,655,645,1.0155049547068,0.40144832353021
"ZNF438",0,1,0,1,344,325,1.05848247775411,0.243253459290894,344,326,1.05523337746474,0.255680271272154
"SLC22A4",3,2,1.49995099608784,0.5,54,45,1.19998345632875,0.210761671807885,57,47,1.21274815335861,0.188791961649049
"PRAMEF2",1,1,1,0.75,121,133,0.909789931267622,0.792635951755118,122,134,0.910463867123011,0.791721406253385
"UBALD2",0,0,0,1,9,10,0.900007945894111,0.676197052001953,9,10,0.900007945894111,0.676197052001953
"SLC51A",0,1,0,1,57,70,0.814298531167517,0.893017422982289,57,71,0.802830516678401,0.907658686470168
"CPED1",8,9,0.888896488763773,0.685470581054688,312,286,1.09088544908749,0.15331186017818,320,295,1.08471695043182,0.166580921915715
"SETDB2",1,0,Inf,0.5,181,175,1.03429215731181,0.39552724706103,182,175,1.04000905189783,0.37543715574847
"MYO10",4,2,1.99989729293577,0.34375,1153,1117,1.03223653686606,0.231293196076275,1157,1119,1.03396712606018,0.219007658237713
"RIBC2",19,12,1.58327512708142,0.140520757529885,171,139,1.23019638989378,0.0390618924894543,190,151,1.2582558332423,0.0197256728419667
"ZNF814",6,3,1.99989729858785,0.25390625,126,154,0.818194300416804,0.958551333548945,132,157,0.84077521612849,0.936991919512253
"ERCC4",1,0,Inf,0.5,591,570,1.03685064919042,0.278622135597505,592,570,1.03860593619083,0.268939698815833
"MYO1E",3,1,2.99997694771041,0.3125,328,321,1.02180918164197,0.406913455049379,331,322,1.02795456322486,0.377129669132102
"C1orf141",0,1,0,1,55,64,0.85938463811151,0.820320868047444,55,65,0.84616441946645,0.842348349583871
"CADM1",0,0,0,1,979,883,1.10871276584552,0.0138342160060874,979,883,1.10871276584552,0.0138342160060874
"PSAP",0,0,0,1,207,197,1.05077652867818,0.327187546131048,207,197,1.05077652867818,0.327187546131048
"PEBP4",0,1,0,1,988,909,1.08688884028545,0.0366441747407034,988,910,1.08569325608697,0.0385641928586908
"APOBEC3G",1,2,0.500025679499842,0.875,154,127,1.21258074418026,0.0603698024292662,155,129,1.20153380165179,0.0689045383707762
"FAM71F2",7,6,1.16665327255905,0.5,130,147,0.884361558824702,0.860277949746316,137,153,0.895431878238185,0.840926282073539
"SEMA3D",2,1,1.99989728727585,0.5,452,423,1.06858745110826,0.171930688724992,454,424,1.07071616295978,0.163864476607081
"COX16",1,2,0.500025679499842,0.875,11,16,0.68752076807934,0.876105718314647,12,18,0.666688441613178,0.899755788967013
"SKAP1",0,0,0,1,55,51,1.07839493467443,0.385459495468557,55,51,1.07839493467443,0.385459495468557
"OXGR1",2,3,0.666688446894727,0.8125,79,73,1.08215836189846,0.342604375535171,81,76,1.06581413001305,0.37483253755579
"EVI5",2,1,1.99989728727585,0.5,195,206,0.94658513637899,0.725470615868477,197,207,0.951677138485329,0.707876230383616
"KIAA1191",1,1,1,0.75,30,28,1.07145715391368,0.447841606944796,31,29,1.06899219713675,0.448710913495715
