"","Gene","BF","post.prob"
"87","DDX21",0.397573969541413,0.0283235692278831
"88","SFMBT2",0.492691829396651,0.0348636151410336
"89","PIK3AP1",0.240989288512657,0.0173619965673845
"90","SLIT1",1.79878724749581,0.116516306243766
"91","YAP1",0.239440396516148,0.0172523323145576
"92","CTR9",0.771978640025365,0.0535677242630112
"93","SIK3",0.424357925500777,0.0301741094739885
"94","HYOU1",0.923251181694183,0.0633990617564434
"95","MUC5B",0.665364508069172,0.0465138604263653
"96","PRDM10",4.03247436767456,0.228187476995669
"97","COPB1",0.529773731438992,0.0373894774109337
"98","GTF2H1",1.51736586941774,0.10011220829643
"99","SPTY2D1",0.284307544096301,0.0204191214858127
"100","E2F8",0.117583918916052,0.00854728737593176
"101","NAV2",1.04933847970009,0.0714388535933825
"102","NAP1L4",0.298562525871799,0.0214209911604021
"103","PAX6",2.30558973552421,0.144597537296018
"104","CSTF3",1.85878946090156,0.119936794028653
"105","CAPRIN1",5.3467912430304,0.281616430279505
"106","TTC17",0.415830225587815,0.0295856842952319
"107","DGKZ",0.353751375859368,0.0252805285449736
"108","AMBRA1",0.0260309877685066,0.00190489457104693
"109","CKAP5",4.81647502399606,0.260974070310787
"110","FNBP4",1.67991649500687,0.109660833652058
"111","ZDHHC5",0.391401227056216,0.0278960842178644
"112","FAM160A2",0.219620465631998,0.0158468829615596
"113","INCENP",0.371128457796439,0.026489470679338
"114","GANAB",0.0673584014794714,0.00491428831660703
"115","INTS5",0.39324123197151,0.0280235506377484
"116","MARK2",1.56414976322225,0.102881336017369
"117","STIP1",1.42137802602377,0.094376850984404
"118","NRXN2",10.8111730530551,0.44216646878519
"119","ATG2A",0.348608411272035,0.0249221509616801
"120","LTBP3",2.49158923682947,0.154460885135136
"121","KLC2",1.62496112084861,0.106455374368353
"122","DCHS1",0.547752821372102,0.0386093839476713
"123","LRP5",0.38182543198941,0.0272321804997914
"124","PPP6R3",1.43492133523228,0.095190501362173
"125","SHANK2",0.432108943387148,0.030708323598389
"126","NUMA1",0.154937840060805,0.0112320811998837
"127","ARHGEF17",0.223835852256203,0.0161461363323777
"128","GAB2",1.53108277720915,0.100925878563915
"129","TENM4",0.888331224455018,0.0611477589688429
"130","FAT3",0.266914024971011,0.0191938867736263
"131","AP2A2",1.71502165812382,0.111696451457739
"132","ATP2A2",1.37743874519251,0.0917269768563135
"133","ANAPC7",0.416696203619583,0.0296454707604287
"134","NAA25",0.426227986954403,0.0303030513698581
"135","NOS1",0.57267368848938,0.040295195661594
"136","KSR2",0.278917670004595,0.0200397752858775
"137","ETV6",2.24449411647952,0.14130730390998
"138","CIT",0.894467875857755,0.0615441747227319
"139","MSI1",1.89272589246198,0.121859674679384
"140","KDM2B",1.89942084771219,0.122238027287047
"141","TMEM132D",1.50814115707235,0.0995641808299268
"142","SFSWAP",0.531675288082062,0.0375186470855951
"143","EP400",2.65161495177792,0.16276662607608
"144","PLEKHA5",1.47559805592286,0.0976254974623793
"145","CACNA1C",1.55681029474661,0.102448042222017
"146","KDM5A",0.162211246461995,0.011753163143642
"147","CNTN1",0.580762066092465,0.0408410767244309
"148","SCAF11",3.32666305398911,0.196078809491336
"149","COL2A1",0.975274811041015,0.0667330915189617
"150","CCNT1",0.358241102229533,0.0255931711813324
"151","DDX23",0.509517426914012,0.0360113444645553
"152","KMT2D",0.099115476872685,0.00721448404697615
"153","DIP2B",3.32999620225355,0.196236717676249
"154","ESPL1",0.132968355040167,0.009654799679377
"155","MAP3K12",1.71153695026554,0.111494802438291
"156","ITGA5",1.16767082308061,0.0788596098765838
"157","DGKA",2.53024979887636,0.156482527451644
"158","BAZ2A",3.19873423465666,0.189970924567737
"159","LRP1",1.57847687244048,0.103725948813203
"160","TBK1",0.770471072379269,0.0534687072781758
"161","LEMD3",1.57847687244048,0.103725948813203
"162","CHD4",1.80151172446178,0.116672193980069
"163","USP5",0.482463831478186,0.0341645931933219
"164","CLSTN3",0.324065044368865,0.0232082576657389
"165","ZDHHC17",0.556777055251315,0.039220526195665
