"","LoF_pvalue","LoF+Missense_pvalue","fisher_combine_pvalue"
"GPR17",1,0.662590008974354,0.948420474343369
"SDHAF4",1,1,1
"LRRC1",1,0.111118685520469,0.355263817679812
"CALY",1,0.837033706073903,0.985934418192157
"ZNF569",0.624948586120971,0.612544939807471,0.652857463451004
"COPE",1,0.783463246388865,0.974652666002177
"ORC6",1,1,1
"PTCRA",0.687435734853583,0.428035512262123,0.620328093845801
"SLC25A40",1,0.670135197598749,0.957165073018806
"WFIKKN1",1,0.163377435170911,0.480781077887353
"ZNF45",1,0.486222348781723,0.832661924757338
"RAB42",1,0.456128069570111,0.814180236321421
"SLC41A1",1,0.898862052755813,0.994703849678029
"PAMR1",1,1,0.999459278882047
"SLC25A20",1,0.794436346672919,0.994132917959955
"FBXO17",0.179552779063125,0.0811918822031463,0.144487115668429
"SYNGR4",1,0.0320969732836182,0.126744759371606
"TRAPPC8",1,0.0764051968937122,0.272896790378675
"SMIM3",1,1,1
"UBL4B",1,0.776131146968995,0.972331381534278
"SELENOH",1,0.748597403304278,0.962802423541984
"VPREB3",1,0.668601910149276,0.956291656055272
"LARS2",1,0.875260407630162,0.991846456080331
"PSMB4",1,1,1
"RDX",1,0.691168609485318,0.946466579655513
"THUMPD2",1,0.675570247256218,0.908565978455026
"PTPN1",1,0.95494551040622,0.998969450798798
"SLX4IP",1,0.646770831693686,0.943267279225216
"COG8",1,0.942409804116634,1
"PRAC1",1,0.290489185191165,0.649588700685829
"OPA1",1,0.604008198354226,0.908529506352039
"MS4A12",0.0511678854435688,0.179058715246622,0.203271751201906
"C11orf45",1,0.182446037072347,0.492841632643293
"CERK",1,0.936675289776223,0.999090259182327
"LAIR2",0.2519433658501,0.341614779324922,0.285775607012552
"GHRL",1,0.729519079048137,0.959587334292855
"OR8S1",1,0.698035913190186,0.929496160815517
"PRR16",1,0.866217009564805,0.990622934842165
"BMI1",1,0.179356597904318,0.487559260875421
"C21orf62",1,0.84482027844807,0.996848900331366
"FAM220A",0.624948586120971,0.53368867333759,0.622693360898249
"ADH6",0.49996572290589,0.061903431774873,0.0967080740566877
"THG1L",1,0.449217332197865,0.751811132891008
"HPR",0.753821907775359,0.782848966156664,0.894023572492628
"SERTAD4",1,0.293918508437255,0.653807829152609
"DNAJC5B",0.728034773259295,0.638464030279345,0.906382214245436
"TMEM205",1,0.733657391637906,0.92911202795811
"EDDM3A",0.753821907775359,0.725147530183058,0.830532012535103
"CYP4F11",0.423724285238605,0.346679026873256,0.496544360095489
"BARD1",1,0.16527845250808,0.446792019520454
"SPATA45",1,0.163547294396329,0.459674704776173
"SNX32",0.49996572290589,1,0.846549830033886
"ZC3H12B",1,1,1
"TDP2",0.49996572290589,0.643685747829096,0.71983043087722
"CTU2",0.607050407799402,0.607050407799402,0.910055640984723
"PRKACA",1,0.510837537227464,0.853968985956621
"MRPS31",1,0.562644012117123,0.885629837977023
"NSFL1C",1,0.355325830063281,0.720868404407351
"RDM1",1,0.158677600112777,0.470586952609292
"KLHL25",1,0.542960628626356,0.859552692074127
"SCGB1D2",1,0.013137998566656,0.0393815922475538
"ZNF276",1,0.0557384801792948,0.206384569890375
"GDAP2",1,0.387331362543046,0.698687719350267
"IFITM2",1,0.348759280977828,0.716133007572037
"CRYGC",0.624948586120971,0.318119408182094,0.475853675597877
"ARHGAP22",1,0.868921783675773,0.990995735319192
"DNASE1L3",0.49996572290589,0.241131993192201,0.356124404709384
"KRTAP9-3",1,0.37056015367682,0.738429851401239
"ZNF687",1,0.773117723081875,0.972059428026676
"MTG1",1,1,1
"LMOD1",1,0.817034767863829,0.982135948835979
"INO80E",1,0.258250073181088,0.607875965980737
"KRTAP10-10",1,1,1
"RALGAPA2",0.753821907775359,0.696997536308255,0.838535775687868
"SNX19",0.218653694808287,0.3154092798979,0.230262647224109
"PLEKHA4",0.0390048772880358,0.578763157435949,0.123606901376298
"TREML1",1,0.170706480592142,0.472483050291891
"KLHL1",0.624948586120971,0.135003318089037,0.332955770181019
"DHX40",1,0.311532467318572,0.674857742303005
"DCLRE1B",0.49996572290589,0.775360905798366,0.803650745823726
"PLSCR4",1,0.264607092153942,0.574705695373741
"SNX22",1,0.765639293615802,0.930479489983243
"DCAF13",1,0.670042141692659,0.95000670881507
"BACH1",1,0.917596070406394,0.998444573088258
"IFT43",0.677396576817389,0.351788563939645,0.687096638921947
"ANGEL2",0.49996572290589,0.139439917766152,0.227819447431155
"FUCA2",0.624948586120971,0.713286952562703,0.843008120333637
"MAP6D1",1,0.440139653928066,0.801346073909283
"MRFAP1L1",1,0.775360905798366,0.972633401532013
"SLC46A2",0.624948586120971,0.484308129825066,0.626656383357849
"CRCT1",1,0.496115567070617,0.811732506728844
"RGS13",1,0.640960877575103,0.925671221461844
"FAM200A",0.556842415456355,0.265296388577805,0.513380024793155
"SLC19A3",1,0.234009120573079,0.571778990859233
"PJVK",1,0.806625809446617,0.979921480516226
"BSDC1",1,0.22951953439997,0.593010882767046
"NOX4",0.624948586120971,0.758840056024096,0.780521944278023
"TMEM255A",1,0.664946470341037,0.936277037931801
"LIMS2",1,0.40546525721794,0.734206183681279
"MSRB1",1,0.84482027844807,0.987283473047966
"FOXJ2",1,0.664512536916899,0.936099830326198
"FAM133B",1,0.887532562034171,1
"KIAA1328",1,0.0531319531193345,0.196955812292041
"RAPSN",1,0.094463340420164,0.317353696744595
"NUP62CL",0.624948586120971,0.321408910862896,0.362674256042567
"CRYGS",1,0.53707434079426,0.824155773211494
"PSMC1",1,1,1
"MIS18A",1,0.298443672566195,0.611957067099604
"OR2A14",0.663393375756918,0.50182951636242,0.580316914460984
"PLA2G4F",0.307056749553173,0.907083015588333,0.576746789414732
"KIAA1841",1,0.575617660862026,0.865115845404095
"GPX6",1,0.537649330651994,0.87117719458084
"FOXR1",1,0.0614264429331895,0.232800989476022
"SIL1",1,0.685792537774771,0.944247340057313
"CAMP",1,0.491406742542625,0.809561626387089
"TGFB2",1,0.0407569253820625,0.171184364859169
"LYG1",0.200027060387337,0.472540389805988,0.0975434814644177
"ZSCAN1",1,0.714002346434815,0.939641311089092
"RIPPLY2",0.507677603335609,0.503148561794898,0.146140120392848
"TRAPPC6A",1,0.935053602374483,0.997843781975496
"ACTR6",1,0.626651069685691,0.915077205466448
"NDUFB3",1,0.120181637545731,0.391205870248955
"PILRB",1,0.779889715592568,0.988189584736138
"KPTN",1,0.283201954914415,0.598129779643679
"GNGT1",1,0.330839348192371,0.696788153533415
"CYP7A1",0.49996572290589,0.602949552460992,0.617862845969732
"CLUAP1",1,0.536664598519514,0.848462737100729
"TSHB",1,0.510837537227464,0.853968985956621
"FOPNL",1,0.907326433262417,0.995173522189883
"SLC25A18",0.49996572290589,0.674267181418657,0.612736354787705
"MCM10",1,0.508312364916698,0.867039963807544
"C1GALT1C1",1,0.356614979123203,0.724320173796128
"HIST1H2AB",1,0.797738085083655,0.976447874957758
"NECAB1",1,0.292309288736259,0.60371232313799
"RANBP3L",1,0.547099142922237,0.850371117265085
"BROX",0.249948605513182,1,0.558863560592305
"CHMP1B",1,0.428956346472596,0.792025050333475
"OR5K1",1,0.0929648332492916,0.313371053966393
"STK33",1,0.3030106044319,0.684227050186832
"PCDHGB3",1,0.549434862421003,0.887751439449905
"EXOSC8",1,0.96308093032335,0.999309945921916
"MFHAS1",1,1,1
"GHRHR",1,0.205739551076831,0.530656353210478
"SFXN2",0.415234412060168,0.31224877740027,0.58114767503327
"GZMH",1,0.659757560018849,0.957057091850087
"HSF1",1,0.689811669516756,0.945964031853187
"OR1N1",1,0.313337082460927,0.622631304396799
"AP002512.3",1,0.880215564848157,0.992520896909785
"COQ5",1,0.751292565172941,0.938666104948477
"BLNK",1,0.188333527969512,0.502764037494692
"ATP5IF1",1,0.850410650994555,0.9882077294525
"DPEP2",0.64792574334827,0.425188676271264,0.563193106356532
"PYGO1",1,0.471093326048807,0.825684829792874
"VSIG10",1,0.49100766583222,0.817256833936451
"LCE3C",1,0.374914345456448,0.91872810145408
"SUMF1",1,0.742920577087361,0.96338165095716
"CCDC97",1,0.304428664442581,0.702101920176342
"ANKRD42",1,0.151396219176203,0.419615337993243
"GBP1",0.838687197175577,0.87192167591779,0.964624364400053
"SLAMF6",1,0.885245149321759,0.993148271429138
"ZNF714",0.453012582262561,0.169218804089926,0.224551656126142
"PGF",1,0.228939650392121,0.566464654789988
"ZNF649",1,0.660364139033745,0.934391397972987
"FIGLA",1,1,1
"TSR3",1,1,1
"DENND4C",0.124948635472415,0.484459657795379,0.210030550887784
"KRT80",0.49996572290589,0.328357270045874,0.508493301567155
"IER3IP1",1,0.0350654670087748,0.152553663495548
"NAPEPLD",1,0.832556695086199,0.97317355552407
"ZSCAN5C",0.374914345456448,0.44464074531443,0.498841091657669
"OR8D1",1,0.273966989963125,0.628685107611553
"MFSD14C",1,0.372142898051528,0.739997728920042
"CDC25C",1,0.887085104835042,0.993340200125354
"CYP3A7",0.374914345456448,1,0.703956895925989
"METTL26",0.49996572290589,1,0.827999221208056
"WNK3",1,0.394188485565351,0.761148832857172
"ZNF879",1,0.0925509654277629,0.335702196010996
"DCN",1,0.811608629968654,0.981021411248311
"IDNK",1,0.914229574737375,0.999061652678479
"NUP50",1,1,1
"CWC27",1,0.659978667436558,0.932608342840944
"LAMB4",0.887532562034171,0.472934903206834,0.747445216994469
"SPANXN3",1,0.443898765640738,0.804415031320442
"ZNF446",1,0.88758705196541,0.989563286251163
"SPZ1",1,0.931386392770309,0.998935234710708
"C5orf49",0.462792330162033,0.184813053859774,0.405149991352683
"JMJD7",1,0.580968598230043,0.896468575205958
"PTCD3",1,0.0882315223291672,0.291539956676804
"EIF1",1,0.507677603335609,0.851836653204519
"RAB26",1,0.528028685085922,0.863090921082015
"LGALS16",1,0.400352588463554,0.766839210938341
"CRISP3",1,0.44802195592686,0.744378016365277
"RPS11",1,1,1
"PGAM4",1,0.0890761129751684,0.30448567672401
"FABP9",1,0.535555050707373,0.839682434248408
"ZNF573",1,0.523132645487538,0.862080865713758
"MPLKIP",1,0.710794039247136,0.9882077294525
"COL2A1",1,0.75658127125628,0.961895728886903
"GSTM3",1,0.838685644713006,0.985934418192157
"SLC26A6",0.374914345456448,0.402480183121859,0.49371607676287
"AADACL2",0.687435734853583,0.875637687696254,0.857077032893657
"IL3",1,0.757069739675412,0.967762175094494
"SNAPC5",1,0.0161539419783536,0.0827985024255267
"ZNF781",1,0.736945206380389,0.969008618046491
"ADA",1,0.922404744758031,0.996848900331366
"TAMM41",1,0.792819686164757,0.97688028041602
"CYP8B1",0.726487526564926,0.893511984148879,0.949828276070036
"OR52E2",1,0.678014675602592,0.941376922853746
"VPS33B",0.507677603335609,1,0.791058054762932
"SRPK3",1,0.689811669516756,0.945964031853187
"S100G",0.426140159397595,0.365310841173223,0.789632164528145
"SLC36A4",1,0.417071363378146,0.779614711526544
"PSCA",0.572422958036875,1,0.637059806871397
"SAE1",1,0.424567678690395,0.78828795412228
"OR5K2",1,0.625515069854101,0.899768277258342
"CAB39",1,0.16825974199358,0.468140063149557
"SLC51B",1,0.457808676055923,0.815496389274783
"FMR1NB",1,0.151254829996194,0.436943326710268
"AP1G2",0.624948586120971,0.472129546367324,0.701084994780455
"HSPB6",1,1,1
"DEFB125",0.453012582262561,0.692962235086767,0.575112917130814
"TM4SF18",1,0.428208867437527,0.791391732347803
"GNLY",0.682932986271705,0.912525073108445,0.943375313488102
"AL159163.1",1,0.850410650994555,0.9882077294525
"HAUS1",0.423724285238605,0.872572425128272,0.787564594323621
"FAM133A",1,1,1
"EYA2",0.49996572290589,0.376742535420205,0.451919180506639
"ATXN3",1,1,1
"IRAK4",1,0.884857461633272,0.987602767496135
"QRSL1",1,1,0.99964008368824
"PCDHA13",1,1,1
"TMBIM4",1,0.921671074089565,0.996787000517599
"GUCA1C",0.457084134384117,0.160817580801457,0.363259383535394
"HACD2",1,0.838687197175577,0.986226927183834
"PRPF40B",1,0.52770713123075,0.865024824993129
"ABI3",1,1,0.998520805241198
"MAGED2",1,0.528028685085922,0.865230268714632
"BPIFC",0.249948605513182,0.707282228935002,0.508679457848831
"HSD17B10",1,1,1
"CHRAC1",1,0.888540720701853,0.993543844081698
"RASGEF1B",1,0.561205505075112,0.901652776750609
"ATP5MC1",1,0.14323102496824,0.421571359171287
"TNNI2",1,1,1
"TMEM59",0.453012582262561,0.686908720023332,0.619077598577351
"DYRK4",0.49996572290589,0.973801755880225,0.817739636419622
"LAMB1",1,0.642164508217427,0.91860574741299
"C12orf71",1,0.644713191989153,0.927709870098261
"SUSD6",1,0.833570169077401,0.985311110605011
"COMMD8",0.49996572290589,0.600912003126194,0.611056399317735
"SERPINA7",1,1,1
"CDR1",1,0.664946470341037,0.933503028214984
"TAS2R41",1,0.946341236318092,0.998465945804904
"ADRB2",1,0.671986865769324,0.92458174524087
"IL17RC",0.00522700304098135,1,0.0189919701141128
"POLR1E",1,0.391523017618663,0.756203753096982
"OR5M10",1,0.925784409934616,0.99717524716708
"NDUFS6",1,0.428956346472596,0.792025050333475
"CD40",1,0.728460029399808,0.959252572973421
"INHBC",1,0.698292519412905,0.976447874957758
"ACTR8",1,0.459496888991182,0.777386592994595
"OR4X1",1,0.242157673036941,0.564817176180427
"HNMT",1,1,1
"OXSM",1,0.470519848168235,0.852832852382616
"NPC1",1,0.214949282832153,0.56344886877999
"GPR137B",0.607050407799402,0.831753965071805,0.766515050260371
"ODF2L",0.687435734853583,0.806766275255487,0.909870919684167
"LURAP1",1,0.0388503489833724,0.165037767317144
"CYSTM1",1,0.628855533775774,0.979290759934002
"CDC45",1,0.0892897834388448,0.302401036433327
"GAPT",1,1,1
"MTERF4",0.507677603335609,0.752834467658572,0.648734005259319
"LY6G5B",1,0.0894999234442221,0.30463859214546
"IQCK",1,0.142573020296251,0.420291147305887
"PQLC1",0.49996572290589,0.540786832442564,0.687184770116592
"RAB3IL1",1,0.134356914306193,0.401533997865561
"PGAP2",1,0.786866408705677,0.989155275886078
"DEC1",1,0.803511708884093,0.97236819806837
"POPDC3",0.249948605513182,0.664428507541742,0.496343799116563
"MON1B",1,0.963658965829076,0.999331516931776
"PFN4",1,0.387331362543046,0.751354656848785
"MIDN",1,0.361393254296814,0.729215176521178
"NPY2R",1,0.191482758353737,0.490172064013559
"CUL7",0.124910182969341,0.673739456274634,0.267331630600767
"RNASE12",1,1,1
"MALSU1",1,1,1
"CAMK1D",1,0.308436133156849,0.671231198739512
"TMEM35A",1,0.624948586120971,0.91872810145408
"POTEC",0.830939357140731,0.830939357140731,0.984828048557814
"DDT",1,0.358967824226956,0.726738444325174
"RTTN",0.0921421096335667,0.575866371542238,0.232702050207808
"CIB4",1,0.800583846574108,0.965720502982697
"STRC",1,1,1
"C10orf53",1,0.470147813199317,0.809884371222736
"KRTAP6-2",1,0.14583085856042,0.426600152674828
"ARHGAP18",1,0.321401993450821,0.713470997474934
"DDIAS",0.624948586120971,0.249347322205989,0.459427614600342
"STOML3",0.855387068476223,0.560576265474058,0.877972214520964
"IGFN1",0.252076534746613,0.252076534746613,0.599443678475452
"CHAC1",1,0.00141636768847859,0.0117452216916214
"HMCES",1,0.903136167216501,0.998798999803997
"DKK2",1,0.53928741440801,0.872300959551953
"ENO3",1,0.639012562378216,0.943919573000512
"FAM217A",0.548673561199024,0.837509442100179,0.849057872573936
"PBK",0.624948586120971,0.657839853301615,0.721342822307024
"ADH1B",0.249948605513182,0.777493971932597,0.467032828120974
"MUC1",1,0.707351318935672,0.952256025100157
"FAM3C",1,0.814415017239319,0.981602361821917
"C1orf162",1,0.196248950308383,0.456594626612
"EVI2B",1,0.816013521641767,0.992021776847512
"GGT6",0.49996572290589,0.216910002055139,0.337893196736195
"CSF1",1,0.877794796449667,0.992208702988871
"VASH1",1,1,1
"RRP8",0.507677603335609,0.381739474579092,0.47087856055
"SPATA6L",0.774321289231259,0.566236082334217,0.788214515309388
"NDUFB6",1,0.549455837283506,0.878484760526724
"ZFP3",0.753821907775359,0.425349331788313,0.752117683995195
"CORIN",0.726487526564926,0.16975325996763,0.340125469770184
"AR",1,0.040172117054415,0.169308686646716
"RNF166",1,1,1
"ZC3H11A",1,0.881787713190601,0.992720081698779
"TMOD4",1,0.962780890400428,0.999292800322869
"ZBTB40",0.49996572290589,0.850999378987904,0.806573078547378
"CHCHD1",1,0.726487526564926,0.958624966694423
"PPDPFL",1,0.514204424420137,0.856219465303087
"AP5M1",1,0.436577153837673,0.770012978229775
"PHF10",1,0.282815534155128,0.590701913355277
"ESD",1,0.0455650352455532,0.169339808880434
"KRTAP26-1",1,0.970173474997637,0.999550699659886
"POLG2",1,0.0404585502166288,0.15335793281645
"AHNAK",0.00389667191453633,0.618415969964347,0.0179495224197782
"KRT79",0.0921421096335667,0.083307627083538,0.0344805743806812
"KIF4A",1,0.12494444204875,0.384814650849605
"TMEM198",1,0.628020028433655,0.920164407869396
"PIH1D3",1,0.264455749846182,0.616203407720398
"MARCH2",1,0.514204424420137,0.898412127341044
"ITPRIP",0.49996572290589,0.0605132508444199,0.10771914549977
"SMIM21",1,0.264455749846182,0.691967331766286
"RHOB",1,0.361099136754314,0.815496389274783
"FLOT2",1,0.498752765255554,0.821926362699693
"DDX49",0.671279117467262,0.77679426355738,0.79436198686216
"PANX3",1,0.849887501825991,0.983625474742319
"BEX4",1,0.624948586120971,0.91872810145408
"ANXA1",1,1,0.997357544159397
"S100A7L2",1,1,1
"LRIG1",1,0.830671567322649,0.984778411139788
"IGSF9B",1,0.518499275371966,0.859058231858309
"NEXMIF",1,0.956508253588467,0.999040216820929
"IMMP2L",1,0.877438258307884,1
"MYL4",1,0.909705996279082,0.995794943129517
"ZCCHC17",1,0.262847494783438,0.726738444325174
"SYP",1,0.503148561794898,0.848746114312999
"DKK4",1,0.787313752601074,0.975582862749885
"CACNB1",1,0.163463551374919,0.459523053773908
"NR0B1",1,0.643489224907253,0.927171447517835
"OR10G8",1,1,1
"NFYB",1,1,0.846549830033886
"FHL5",0.624948586120971,0.224785256175143,0.384768955589029
"YIPF2",1,0.177582043118939,0.46062515571172
"ENTPD5",1,0.869265001971931,0.990807703928785
"ARHGDIG",1,0.564252481551049,0.887147919439919
"JMJD8",0.624948586120971,0.930842742176137,0.91872810145408
"HAPLN1",1,0.276612399420321,0.689997709685338
"OR2B2",1,1,1
"TRMT6",1,0.178286851650968,0.485717834536322
"PXMP2",0.184513329509694,0.443898765640738,0.496347050760393
"ATP5PO",1,0.6166073545969,0.914751091352063
"ZNF780B",0.518145828675429,0.096081737790271,0.104621608139194
"DBF4B",0.607050407799402,0.39067254835691,0.519735009930093
"BRICD5",0.774321289231259,0.421963036691187,0.734092221410415
"OR2G3",1,0.963937546167715,0.999341789104769
"LARP4B",1,0.784503991727665,0.974905949308604
"ATP6V1H",1,0.404294850757989,0.765548043590074
"SLC47A2",1,0.0767933336576325,0.288982484610971
"ASIC3",0.855387068476223,0.904287562506265,0.955348620877811
"ZNF75A",1,0.380926453479113,0.81773333319841
"PHTF1",0.0653306518456789,0.923506222995198,0.17906094259857
"LECT2",1,0.208993284625316,0.520354735848117
"PRDM16",1,0.86430160745075,0.990345725891255
"PRAF2",1,0.180804144497503,0.490040869200276
"CYB5R4",1,1,1
"CNIH4",1,0.943543571554895,0.993371830647536
"ENG",1,0.357074346313889,0.724793530913259
"OLAH",1,0.277812101974895,0.598392538312743
"MAGEA8",1,0.703308309133673,0.950844646226537
"RBM11",0.548673561199024,0.873994171881452,0.791036132955686
"F13B",0.624948586120971,0.306818293957991,0.470254848665546
"CXorf40A",1,0.404499677018318,0.770614090602618
"CTPS2",1,0.400238937839567,0.766735157927642
"AMDHD1",0.624948586120971,0.122462583032088,0.227061839125084
"LCE5A",0.344463717105107,0.241125921630007,0.398277897381656
"RNF181",1,0.335952425769701,0.734775500691535
"INSYN2",1,0.153978513431157,0.442063413562041
"COX19",1,0.00938394995107129,0.0616622832156067
"HINT2",1,0.440139653928066,0.702606335852823
"PPIL6",1,0.10441023073496,0.339591670779733
"SNAP29",0.49996572290589,0.415054272225497,0.480028333972834
"ZNF417",0.506892863933591,0.506892863933591,0.851304064742959
"ZNF540",1,0.707795456382421,0.969568291117526
"QDPR",1,0.608170335627745,0.910613613196834
"VNN3",1,0.709395558206506,0.952850313683036
"HLA-DMA",1,0.168105961623742,0.467865918342528
"BFSP2",1,0.974930416372099,0.999683098596677
"SMIM12",1,0.790426842818286,0.976321144574422
"VHLL",1,0.748932362157805,0.965453653810556
"ZNF738",0.285913946405238,0.748932362157805,0.488318187966762
"ATP6V1G1",1,0.410381473367959,0.773090396835067
"USP40",1,0.74416875292147,0.971115846374155
"PKN3",0.288927677347483,0.836575616910578,0.63561397739093
