"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"BRF1",0.25,0.135676183686549,0.175893560249754
"CYP4F3",0.721401453018188,0.80089289955732,0.888075699642205
"CCR7",0.5,0.5,0.60507847601639
"PEAK3",1,0.185580347425405,0.498147267572529
"FBXL3",1,0.298307447927073,0.659149271073366
"ZNF768",0.5,0.359856046900233,0.511110458880086
"RAF1",1,0.325479908108036,0.69081631042672
"NR1H2",0.5,0.0309631899393138,0.0939253714020756
"NFKBIL1",0.5,0.0219355057269518,0.069099957630391
"TAF4",1,0.252618220383468,0.600189551890343
"OSGEP",0.5,0.0351971105335313,0.109681409425691
"KPNA3",1,0.239125019029572,0.581257628775312
"SPAG4",0.109375,0.274251180743369,0.179384034232846
"ATAD5",1,0.516673325840202,0.857855698888753
"NTM",1,0.160414919212969,0.453972869929214
"FZD3",1,0.31207175792234,0.675486224384682
"NSG2",0.5,0.105019807815552,0.260304923800146
"SNRNP40",0.3125,0.500000000000001,0.505578810703005
"GLG1",0.3125,0.0727653139360789,0.131650589646185
"B3GNT2",0.5,0.290164984088115,0.443143238997231
"CLIP3",1,0.890740980260648,0.99380113735487
"SGPP1",1,0.500000000000001,0.846573590279973
"INPP4B",0.5,0.0474151984433806,0.119215521900469
"ENTPD2",0.0046776533126831,0.486255622565746,0.0213503405597835
"LGI2",0.5,0.325251275971214,0.467791664491841
"GADD45GIP1",0.25390625,0.645431690116132,0.481201026226341
"NEUROG2",1,0.235643051609803,0.576250263616944
"PPP2R5A",0.5,0.0635351430881566,0.152873459592825
"CELF1",1,0.132465448230505,0.400235534349817
"IVNS1ABP",1,0.00190346371455454,0.0138269127849178
"ERLIN1",1,0.100244211032987,0.330820528030807
"RBM15",0.5,0.253119552239722,0.400943039256588
"KCNK1",0.5,0.309655657873716,0.459758854917368
"ZDHHC19",0.875,0.189436895505919,0.445713824453052
"SPATA31A5",1,0.125,0.38493019270998
"KIF5A",1,0.536174165775788,0.870369504362961
"SPECC1L",0.25,0.300793065595893,0.283542149418461
"KCNMB2",0.5,0.148103184299543,0.316900602454191
"TPSG1",0.0546875,0.186472706236845,0.0663854683721851
"ABR",1,0.169717487710705,0.470731828669641
"CXorf40B",0.5,0.623655521422867,0.692305907263558
"SALL4",0.5,0.396837810294063,0.526088587069639
"CTNND2",1,0.142608343590642,0.420359949210494
"FGF23",1,0.0239701620358336,0.113401529513351
"RPAP1",0.36328125,0.819359677514797,0.664689649244136
"ARAP2",0.5,0.519675379261095,0.616623204643089
"EXTL3",0.5,0.192191716587086,0.34072903990548
"INTS8",0.5,0.816194591252404,0.780111297327853
"MAP2K7",1,0.744078845780915,0.964034709289684
"KCNH8",0.65625,0.562936332093039,0.737426519793204
"PLD6",0.9921875,0.0517109391580406,0.0471577968220659
"NRBP1",1,0.673517812241769,0.939719555550082
"SIN3A",1,0.300984376507824,0.662375390610747
"TP53BP1",0.25,0.73448069402698,0.502286804430877
"CCDC71L",1,0.401809692382813,0.768170409534163
"ZBTB3",1,0.0405727045800808,0.1705944174686
"LHX8",1,0.0752638485858068,0.269953012173012
"HIF1AN",0.3125,0.925193607807159,0.666383055363367
"USP19",0.25,0.32724472844064,0.304843084142752
"PRKG1",1,0.898391505032746,0.994653554011323
"DIP2A",0.5,0.441437528126574,0.565061903030682
"FAM122A",1,0.751691282341033,0.96624620042231
"APBB1IP",0.5,0.5,0.611502572858083
"SGTB",0.25,0.583554587977616,0.452348500034648
"TOPBP1",0.5,0.346218421459159,0.489364764084127
"CABP1",1,0.03125,0.139554246962491
"DTYMK",0.5,0.262886680087826,0.438782417168313
"CCT5",1,0.113632655074165,0.360759175815204
"PRKCE",1,0.376436666233083,0.744217345642171
"FRMD4B",0.25,0.717091089125413,0.495631760922761
"GORASP2",0.5,0.0774078925172143,0.187859241893501
"GRIA1",0.125,0.854172774332783,0.359686884171748
"NUAK1",1,0.0461997128315379,0.188253744237885
"FOXB1",1,0.628585320635466,0.920427117977847
"SMAD5",0.5,0.0447655394673348,0.136465232859495
"ARMC4",0.34375,0.43410808191709,0.454040585814299
"NDRG3",0.5,0.172464225441218,0.353940374865473
"GMIP",0.6875,0.326054894247268,0.559183456600094
"PI4K2A",1,0.664841989791012,0.936234396566542
"MAPK11",1,0.269825084459208,0.623290916979401
"PARD3",0.5,0.365430479711059,0.504183522631126
"KAT5",1,0.180797304026783,0.490029169533969
"APC",0.25,0.625598259171913,0.455133572782192
"DPY30",1,0.14453125,0.424092197960576
"TANC2",0.5,0.621615398477033,0.682531090734275
"C16orf78",0.03515625,0.637575154371402,0.117635655674543
"CRH",1,0.0946235656738281,0.317731619385355
"FRG1",1,0.780147285407088,0.973836441080391
"PRPF39",0.25,0.744160190913833,0.517849329225376
"SEC24C",1,0.00549260941871127,0.0340780813117879
"ZNF202",1,0.302303606797402,0.663956499444384
"ZNF496",1,0.1913922971252,0.507846071703344
"TNFRSF1B",0.5,0.0299685604484325,0.0824430393521387
"ARSG",0.5,0.225672467633338,0.366218598403688
"FBXL14",1,0.131526978771468,0.398335148571279
"AGO2",1,0.0669002532958985,0.24783550231517
"HBG1",1,0.2744140625,0.629263589151039
"EPX",0.280739800873959,0.307477008615576,0.354963631846875
"RNF122",1,0.205051358187346,0.529954169681181
"LSM4",0.5,0.2265625,0.474544779940224
"IL1R2",0.5,0.0680176425810271,0.158729283109142
"FAM50A",1,0.619604178719327,0.916192853464434
"CNOT1",1,0.0371881373454784,0.159602763274004
"RORA",0.5,0.967991247931387,0.838405805320173
"STARD13",1,0.827843894124372,0.981217941848237
"ZC3H12D",0.5,0.228380361282356,0.370050470757267
"TK2",1,0.113637473165804,0.320376134670465
"OPN5",1,0.217496402561077,0.549303035062789
"MPP6",0.25,0.9538115770907,0.585446910633533
"DHX30",0.5,0.388482375684836,0.541448625529963
"KLHDC8B",0.5,0.287924673865924,0.467592662605158
"DDX6",1,0.0479618157054121,0.19363864099291
"RBM42",0.5,0.912508050768519,0.820715290181469
"ZFP36L1",1,0.0757948160171509,0.271324626489258
"CRY1",0.34375,0.0187647668172067,0.0523484716562247
"MED1",0.5,0.222188789630269,0.372804831497283
"ECHS1",0.5,0.500000000000001,0.632000253483644
"THBS3",0.604736328125,0.411841687014891,0.594548295437051
"FCHO1",0.25,0.482776353302985,0.393827221442311
"FAM126B",0.25,0.664094483117317,0.507428953717482
"GNG8",0.5,0.323802947998047,0.527700844803439
"NPTN",0.5,0.165874881684746,0.330869488343064
"SAP130",0.5,0.985410378656806,0.842158048133182
"SPRED2",0.5,0.0516500682238648,0.135660336715265
"TFAM",0.5,0.625370687619579,0.710258512006628
"MSI1",0.5,0.665867073843409,0.715927706208385
"MYH1",0.0557014455305095,0.105102976878454,0.0488881499749674
"DNAJC3",0.5,0.144899107702531,0.29063979709598
"PHETA1",1,0.00663660802095963,0.0399202211833305
"SLTM",0.5,0.0894820197666256,0.201164484715059
"ZDHHC18",1,0.264884702182634,0.575935522042207
"KAT7",0.5,0.575902608201717,0.669246672129822
"MICB",1,0.425969487853536,0.789486549742181
"ADGRA3",0.5,0.114878873199081,0.229221484174718
"SLIT3",0.5,0.128901906451332,0.248695201760431
"NR1H3",0.5,0.359254418277483,0.516247278669919
"IGF1R",1,0.317758386639478,0.682056929812682
"FYB1",0.5,0.364738025000467,0.506361977149994
"SRPRA",0.5,0.218389382200574,0.367694569409383
"TRPC4",1,0.214575307743939,0.544826987414132
"IRF9",0.5,0.0937299339830964,0.217590774903446
"TFEB",1,0.37732587480525,0.745085057868662
"CPM",1,0.639457562620056,0.883074287063457
"CCND2",1,0.162004300043918,0.456873575593788
"SLC25A44",1,0.0337223059503947,0.113401529513351
"COL27A1",0.25,0.305582941792223,0.283738452181118
"KDM2B",0.25,0.371549827431803,0.334416494610597
"NAB1",0.5,0.303147968846983,0.470581964593588
"BCORL1",1,0.0279668682199369,0.127996937555131
"KLHL41",0.5,0.126529450466838,0.248699886752845
"TM6SF2",0.3125,0.000275416788256365,0.00112078443631189
"BTN3A3",0.399180491730174,0.663627655872107,0.666820746390692
"TUT4",1,0.453664544520067,0.812239749653923
"PHC1",1,0.453939873452169,0.812457285351069
"SF3B1",1,0.221034169197083,0.554671538544579
"MGAT1",1,0.463955399802771,0.82025776788529
"SELENOM",0.0546875,0.126434865083802,0.100141835153943
"RSBN1",0.5,0.0523065290556334,0.136520212856705
"SYNCRIP",0.5,0.0704477117992406,0.182218134711151
"LAMC1",0.5,0.00364608222715327,0.0139915509311765
"SPATS2L",0.3125,0.308571700500347,0.349906021696399
"CSTF3",0.5,0.202436447143555,0.396994218555696
"LANCL3",1,0.561192835623842,0.885388715991325
"TBC1D10A",1,0.0678704962378086,0.250452573448114
"NCKAP5",0.5,0.533728050680686,0.62491964654427
"BMT2",1,0.744312109207385,0.964103627329236
"SIAH1",1,0.371414679364534,0.739277188268338
"WWP1",1,0.349898744130706,0.717331428274518
"RDH10",1,0.0927794524622882,0.313365391602955
"LRRTM4",0.5,0.275354456799136,0.442711006408408
"GALR1",0.5,0.095747967560141,0.216859668509696
"NLRP3",0.75,0.91664712353943,0.945133940731961
"GUCY2D",0.5,0.136902334519248,0.265239658516554
"DYNC1I1",0.75,0.5,0.742810969879397
"PIK3R6",0.833847045898437,0.46989651038498,0.721322242251498
"HNRNPLL",1,0.305586526475406,0.667866171681399
"SLCO3A1",0.5,0.366406597402402,0.507591103974473
"SLC16A7",0.6875,0.479273987204941,0.6952188177663
"WNT8A",0.5,0.101462145275719,0.225418855212772
"PIK3CA",1,0.0586376029787064,0.224956074491011
"IL1RAPL2",1,0.0803898009059942,0.283041874742497
"KCNA7",1,0.5,0.818243837616966
"CRLF1",1,0.124062862876896,0.311206119156122
"TNK2",0.875,0.877480083288949,0.969639911159516
"MAGOHB",1,0.08984375,0.306338727565076
"PTPN14",1,0.13350549254682,0.40233384242723
"PPP4R1",0.5,0.643790667281174,0.695339920701544
"PSKH1",0.6875,0.176291913536139,0.371875843986653
"MEF2A",0.5,0.773782244488623,0.76312548930579
"MMP14",0.5,0.0293370700224224,0.0820940164370205
"SNIP1",1,0.528904258184767,0.86578868825018
"DPYSL2",1,0.206371279412071,0.532041338904171
"NTMT1",1,0.0442147734938772,0.182107224162673
"SMG1",0.75,0.0416062486262325,0.139194198052008
"NELFB",0.5,0.335904324587305,0.501089698026254
"FOXO6",1,0.168391817594966,0.468375402593147
"TRAF3",1,0.203462184023068,0.527429957354133
"FOXO1",0.5,0.60092368634714,0.69059089889382
"MAOA",0.5,0.407264709472656,0.596573590279973
"CAMTA1",1,0.0828665162998605,0.289247580774435
"CUX2",1,0.180767967773828,0.489978991050346
"PLEKHA8",0.875,0.0974283297535375,0.258332396540067
"CELF5",1,0.114761471748352,0.363208520352498
"DRC1",0.04656982421875,0.332618491477994,0.0925753379802915
"STK38L",0.5,0.415905952453613,0.596573590279973
"OR4K15",0.5,0.110200528324522,0.225479452451566
"OR5AP2",1,0.343702719943402,0.710769725745897
"FBXO21",0.5,0.39742182699143,0.559009966218917
"HPCAL4",1,0.121480108641663,0.377560754019171
"MROH2A",0.960512225999459,0.5,0.689744131115583
"CTNNAL1",0.5,0.0448445388479908,0.115362442500279
"ARHGEF1",1,0.0182679740884144,0.0913874731668451
"SLC25A25",1,0.705356532070374,0.951562559013079
"HOXC13",1,0.5,0.846573590279973
"ADAM21",0.34375,0.084703251435808,0.141069275355378
"AP3B2",1,0.058694551463631,0.225117574338315
"SLC12A3",0.123894281685352,0.026740830083692,0.0297497721409947
"GPR107",0.5,0.605354355660841,0.673100102690383
"SLC2A8",0.0313683401779143,0.037300668486083,0.0337057292476416
"RPS6KB1",1,0.214795253921694,0.545165392683144
"PXDC1",0.5,0.561192835623842,0.674461461055795
"RUVBL2",1,0.39192315110475,0.759033452143585
"RBMS1",0.5,0.285794094204903,0.480502228501022
"HCN1",1,0.0408407669707702,0.171452582624271
"NSA2",0.25,0.586797637775403,0.467455598132209
"SLIT1",0.25,0.0183133731727022,0.0362881341208915
"ID2",0.5,0.105056762695313,0.27040705345578
"SCAI",0.5,0.500000000000002,0.629323472699324
"DDN",1,0.324363022240937,0.689560738313106
"VCAM1",0.5,0.466055154885853,0.584641630582053
"UBE4A",1,0.0555878829064951,0.216225192986033
"FLT3",0.5,0.317281725769639,0.460376245491817
"CHD4",0.25,0.391554364913116,0.355555685336557
"STAG1",1,0.0820747008915536,0.28727175020682
"PDE4A",0.25,0.936336072621108,0.579038704429797
"KRT78",1,0.383358279680638,0.722844943694831
"HIPK4",0.875,0.139651994466952,0.360225673990701
"RAB11FIP5",1,0.231274758933415,0.569895429562872
"PPP1R3D",1,0.179198816095813,0.487288062462209
"SLC25A41",0.0757948160171509,0.0202379328108032,0.0173760646090215
"CRACR2A",0.072998046875,0.118077930058911,0.0629456616321914
"PNPLA7",0.123894281685352,0.00159771624136042,0.00276921645600426
"LRRC8A",1,0.416849682592089,0.781605491764026
"NSF",1,0.17907165090307,0.487069387380216
"TMCC3",0.75,0.382890246911229,0.645270409600936
"TTF2",0.85546875,0.254910816727341,0.53238803698135
"SLC2A1",1,0.0146524733602647,0.0765320094931437
"LCP2",0.5,0.0172101507798468,0.0536011504625461
"VIRMA",0.3125,0.0664123733067597,0.110994522012158
"KLHDC3",0.5,0.442716748643257,0.596573590279974
"WIZ",0.5,0.386745570847676,0.53329371740341
"CCDC69",1,0.5534924712612,0.874492670572506
"SNRNP70",1,0.0329970172278991,0.14556099956869
"PLSCR3",1,0.244227834689946,0.588504515427036
"NR4A1",1,0.74374325086572,0.963935428964459
"ANKRD17",1,0.544707982840967,0.875621045202343
"ATXN1",0.5,0.651669030761281,0.701200108707293
"KCND3",1,0.210761671807885,0.538923348899339
"MED23",0.5,0.0145858134997008,0.0492477952041775
"ARNT",0.5,0.148780130483979,0.27961897525799
"ZBTB44",1,0.348170484644648,0.715512287914886
"MTRF1L",0.25,0.204789697963537,0.252950931591575
"NADK2",0.5,0.345063927518238,0.488458830981647
"C9orf40",1,0.0107421875,0.0594427166609492
"KSR1",0.5,0.430448478936427,0.556294736781889
"RRAS2",1,0.0245208740234375,0.11544992753322
"BTBD11",0.5,0.5,0.606894507121617
"CATSPERG",0.931977026164532,0.98694853933725,0.996177824271685
"STXBP1",1,0.341744614117669,0.70867292307048
"LANCL2",0.5,0.539404475373064,0.648245766692637
"LIG3",0.65625,0.00538791875656746,0.0217318421050726
"ZFAND3",1,0.5,0.846573590279973
"USF1",1,0.5,0.777246177075939
"DOP1A",1,0.414598532464686,0.779629579264325
"ARHGAP44",1,0.252618220383468,0.600189551890343
"SLC25A11",1,0.371414679364534,0.739277188268338
"THOC2",1,0.419409871101379,0.783837886501247
"LYPLA2",0.5,0.376953125,0.596573590279973
"DIRC2",0.5,0.775018731854888,0.772385510213134
"LSM11",1,0.5,0.846573590279973
"TBC1D32",0.78802490234375,0.964427767912223,0.968033013866366
"IL4",0.5,0.619604178719327,0.705723398485859
"NUMB",1,0.352529135056639,0.72008376955248
"TAF1",1,0.717149943013183,0.955581024600315
"SRF",1,0.230396236359486,0.56860747105397
"CAMKK2",0.5,0.32365879512391,0.465831952604989
"WNT10A",0.270628094673157,0.166336205330691,0.209296009097443
"KDM3B",1,0.07388408631569,0.266371179594232
"VDR",0.25,0.361393541572893,0.346728882292863
"ESRP2",0.75,0.0636706633899783,0.191800279859344
"ADPRHL1",0.5,0.803046317849741,0.77131766278931
"CENPF",0.227249145507813,0.204267379053075,0.202354553788555
"RAPGEF1",1,0.134349315661954,0.404030314237484
"GDF5",1,0.731996179520251,0.960364336092002
"SPTLC1",0.125,0.0414983427144973,0.0390616417473242
"SPO11",0.0078125,0.473254882521255,0.0322657250378691
"ROCK2",0.5,0.735642564941755,0.746990053726006
"TBL1XR1",1,0.11328125,0.359994401641795
"RNF145",1,0.00315491365683302,0.0213234119689868
"RAP1A",0.5,0.70947265625,0.76932316219275
"ADGRB2",1,0.131603424025668,0.398490198867279
"SIDT2",0.75,0.238758461828458,0.486739008148766
"NRXN3",1,0.0759446207017338,0.271710933492643
"CTBP2",0.5,0.36849487498559,0.50753822815487
"CFAP161",0.5,0.0676752049174077,0.16856306932997
"NXPH2",1,0.26119869024842,0.611851113564638
"NIPSNAP1",0.5,0.208846095418266,0.390811901407733
"TNFSF9",1,0.0452845906643945,0.17093643922694
"SART3",0.5,0.809588461211896,0.779068546033993
"TCP1",0.5,0.460974413813216,0.596573590279973
"OAS3",0.989853187198604,0.648175106539434,0.586776034474497
"PARS2",0.5,0.0326249131748595,0.0894007543072692
"XPO4",1,0.959611539525361,0.999173178402923
"NXPE2",0.00960540771484376,0.429648672807132,0.0366674025982413
"RXYLT1",0.5,0.816407618516769,0.781532908184902
"MAP3K12",0.5,0.0723182325787606,0.175348973028573
"STT3A",0.25,0.11852355738136,0.180530860705103
"DUS1L",0.96484375,0.140953489966443,0.353571255460767
"TRA2B",1,0.623046875,0.917831237498511
"TIGD5",0.75,0.500000000000002,0.742810969879398
"NLRX1",0.314529418945313,0.34315669099289,0.371439586384563
"PPP1CA",1,0.19384765625,0.511890153355696
"HNF4A",1,0.606464865498005,0.90976308889295
"MAG",0.5,0.766315384494523,0.758275173339137
"MDH1",0.5,0.674206086395542,0.732266969592747
"MAB21L2",1,0.430025032954291,0.792928256562193
"SCUBE1",1,0.720053461050575,0.956540488407673
"ARHGDIA",0.5,0.38720703125,0.596573590279973
"TMEM203",1,0.166152954101563,0.464372003001887
"FAM160B1",0.5,0.905120721046631,0.816800793471357
"TRAPPC4",0.25,0.190846698831607,0.253309395191027
"SIRT7",0.5,0.135626512036918,0.278814994583738
"ZBED4",0.5,0.0576637462240381,0.138331842952413
"MSANTD2",0.5,0.239943830849164,0.419257935271395
"ARMC12",0.5,0.167143108072746,0.306477903821947
"ALDH1A2",0.5,0.668207319830819,0.717360411776403
"IMPACT",1,0.0309631899393138,0.138558918832594
"CSNK1A1",1,0.34375,0.710820216562966
"DMXL2",0.5,0.447733540299458,0.566648826741595
"PTPRB",1,0.272102245321377,0.62626437326058
"CD79A",0.25,0.534657767237211,0.436324118578294
"MED12",1,0.0944233599044513,0.317259352518706
"DOCK8",0.994091033935547,0.636537774073291,0.878259572993298
"LINGO2",0.5,0.201551954566085,0.358403824963573
"CCDC85B",1,0.0924666710197926,0.312621216491076
"EMILIN3",0.5,0.00318792575478157,0.0127046670502263
"GRK3",0.5,0.500000000000001,0.62217683790472
"CADPS",0.75,0.591445392885499,0.804343226648476
"NKX2-2",1,0.232854751817213,0.572203389568286
"TCEA1",1,0.556069526142874,0.882405570104873
"PPWD1",1,0.028581822623301,0.13018975433861
"FCHSD2",0.5,0.602938741495597,0.682655628201561
"MLLT1",1,0.00454362475721977,0.0290520738279405
"PRPF38B",1,0.598276945815605,0.905612717562892
"MAPKAP1",1,0.902571670246463,0.99509174592993
"UBAP2L",1,0.618112970567063,0.915477254362948
"RALY",0.5,0.425369019625076,0.56061154832698
"DBNDD1",1,0.578051172373569,0.894876904637785
"NUDC",0.5,0.106576500484454,0.236702334993784
"NGEF",0.25,0.839268053088973,0.548133748017332
"PSMA5",1,0.0133018493652344,0.0707638726549818
"BAD",0.25,0.131218767855522,0.196631089417605
"TBC1D10B",1,0.26149387636627,0.612247226487087
"RAB11FIP3",1,0.298615038180822,0.659521183136188
"YDJC",0.25,0.00749230943166617,0.0198567776386421
"SET",1,0.430025032954291,0.792928256562193
"AP2A2",0.125,0.597382096760216,0.290778996656143
"ZNF507",0.5,0.922641822506337,0.820563648237894
"RPS6KL1",0.875,0.449385328165352,0.738757193805734
"FNBP4",0.5,0.0578538122204037,0.137565893613914
"ELMOD2",0.5,0.0472372676109658,0.126464408813355
"HRNR",0.840094308766948,0.840094308766948,0.986473282960633
"FAM98C",0.355535551905632,0.57771361911187,0.54681529542671
"PRKAB2",1,0.0594602262797181,0.227283602558659
"TRIM26",0.5,0.745290550331279,0.751937099629896
"FOXRED2",0.5,0.316680884671679,0.459859027297963
"UGDH",1,0.324130025910503,0.650524386534474
"PDE8B",1,0.0330881825851435,0.145871869604387
"XPO6",1,0.00197193092384742,0.0142545799926384
"GRIK3",0.25,0.343574609384327,0.332512064655819
"FBH1",0.25,0.925323758897397,0.576382850579516
"PNPLA6",0.875,0.564164778682285,0.832151852272254
"MYH14",0.25,0.322529394110597,0.294007719710793
"NME5",0.5,0.376016600799297,0.53470634991976
"LINGO1",1,0.137626667201196,0.410569328298277
"TBRG4",0.5,0.696791042724838,0.727445204336786
"CDH2",1,0.672671307565228,0.939384450150059
"GALT",0.125,0.0400849703552888,0.0480169742909522
"OR52B2",0.003692626953125,0.125396567879448,0.00593347751935423
"LPGAT1",0.5,0.674206086395542,0.732266969592747
"NKRF",1,0.140520757529885,0.416278700635389
"SEPT5",1,0.202516123070381,0.525921365117927
"DET1",0.345018982887268,0.250314632262621,0.354708847997614
"PLEKHA6",0.5,0.0617957267681487,0.145845329873217
"VPS4B",1,0.122441796721879,0.379584200494778
"DNAJC8",0.5,0.202436447143555,0.396994218555696
"HDAC2",1,0.332732906038311,0.698877251656883
"BAG3",0.5,0.388307367035841,0.522202965113327
"LRFN2",1,0.0437511651829816,0.180658931544563
"GGNBP2",1,0.12715233307385,0.389387418813156
"DEPDC5",0.125,0.741688437194675,0.318311323215005
"ARFGEF2",0.5,0.578327855208058,0.657442519282131
"ATG14",0.5,0.00336711695222458,0.0145390935312316
"INTS11",1,0.020017879678142,0.0809386702618898
"NAA30",0.5,0.332322745206607,0.498703958797647
