"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"BCL9",1,1,1
"OR8B2",0.6875,0.6875,0.94510174649097
"SHANK1",1,1,1
"HSD17B13",0.150936245243504,0.150936245243504,0.436341251504709
"TMEM155",0.0625,0.0625,0.235786795139986
"SAMD4A",1,1,1
"LY9",0.2744140625,0.2744140625,0.629263589151039
"MYLK2",1,1,1
"GPLD1",0.5,0.5,0.846573590279973
"UMOD",0.74609375,0.74609375,0.964627606010508
"PSMC2",1,0.3125,0.675984628064276
"NCAN",1,0.5,0.596573590279973
"CC2D1B",0.5,0.5,0.846573590279973
"STAR",0.75,0.75,0.965761554338836
"HAL",0.243425120832398,0.243425120832398,0.587371646230829
"DVL2",1,1,1
"PDS5A",1,0.376953125,0.744721574558559
"FGF17",1,1,1
"CYP4F2",0.6875,0.6875,0.94510174649097
"ANXA13",0.8125,0.8125,0.981206983882324
"PUS1",0.5,0.5,0.846573590279973
"YTHDC1",1,0.5,0.846573590279973
"RMND5A",1,0.5,0.846573590279973
"TMEM150C",1,1,1
"DNAJC17",0.5,0.5,0.846573590279973
"ZEB1",1,0.5,0.846573590279973
"HIST1H2BH",0.25,0.25,0.596573590279973
"RPL23",1,0.5,0.846573590279973
"SMAD6",1,0.5,0.846573590279973
"YTHDC2",1,1,1
"SWSAP1",1,1,1
"C10orf120",0.7255859375,0.7255859375,0.95833631868662
"CUX1",0.25,0.6875,0.596573590279973
"CAMK2G",1,0.5,0.846573590279973
"IL31",0.25,0.25,0.596573590279973
"PELI3",0.5,0.171875,0.38897642203975
"GIPC2",0.1875,0.1875,0.501370581294688
"PSMA2",1,0.5,0.846573590279973
"KRT85",1,1,1
"EDC3",1,1,1
"TXNDC15",1,1,1
"CCDC57",0.25,0.25,0.596573590279973
"LENG8",1,1,1
"TNNT1",1,1,1
"PLEKHB2",0.676197052001953,0.676197052001953,0.940773178585611
"RPL3L",0.0962632288807318,0.0962632288807318,0.321583572272991
"FAM234B",1,1,1
"SLC43A2",0.75,0.75,0.965761554338836
"ZNF493",0.314529418945313,0.314529418945313,0.678338572906542
"METTL25",0.75,0.75,0.965761554338836
"PDP2",1,1,1
"USP26",1,1,1
"ZNF134",0.5,0.5,0.846573590279973
"GHSR",0.75,0.74609375,0.895984313305336
"GATD1",1,1,1
"MINPP1",1,1,1
"KLK8",0.5,0.5,0.846573590279973
"SMC1A",1,0.75,0.965761554338836
"ATP1B2",1,1,1
"FAM162B",0.0546875,0.0546875,0.213615943781642
"AMMECR1",1,1,1
"CLGN",0.1875,0.1875,0.501370581294688
"MTERF2",0.25,0.25,0.596573590279973
"FLAD1",1,1,1
"ARSF",0.8125,0.8125,0.981206983882324
"FEM1C",1,1,1
"TWNK",0.5,0.5,0.846573590279973
"AGFG2",1,1,1
"RASEF",0.5,0.5,0.846573590279973
"M6PR",1,1,1
"TYROBP",1,1,1
"TARS2",0.890625,0.890625,0.993787710702062
"RFFL",1,1,1
"UNC13C",0.5,0.5,0.846573590279973
"WDCP",0.75,0.75,0.965761554338836
"IARS",0.2744140625,0.2744140625,0.629263589151039
"UPRT",1,0.5,0.846573590279973
"PDXP",1,1,1
"CCNB2",0.875,0.875,0.991839968546457
"MAN2A1",1,1,1
"TNFRSF6B",1,1,1
"E2F6",1,0.5,0.846573590279973
"SELENOT",1,1,1
"COA5",0.5,0.5,0.846573590279973
"XYLT2",1,1,1
"EDC4",0.25,0.5,0.55121188363159
"LHX9",1,1,1
"LRRN2",1,1,1
"CLEC3A",1,1,1
"SHBG",1,1,1
"ROCK1",1,0.38720703125,0.754587422494125
"PRKAR2A",0.5,0.5,0.846573590279973
"OGG1",1,1,1
"LRRC8E",0.3125,0.3125,0.675984628064276
"NUDT5",0.25,0.25,0.596573590279973
"PI3",0.6875,0.6875,0.94510174649097
"GDF1",0.5,0.179641723632813,0.374793205815188
"MSL2",1,1,1
"RTL8B",1,1,1
"UST",0.5,0.5,0.846573590279973
"PYDC1",0.0625,0.0625,0.235786795139986
"MX2",0.25390625,0.25390625,0.60195844276545
"GPC6",1,1,1
"TLL2",0.109375,0.109375,0.351418914689539
"SIGLEC15",0.75,0.75,0.965761554338836
"RAB1B",1,0.5,0.846573590279973
"DAAM2",1,1,1
"CSTF2",1,0.5,0.846573590279973
"ABCD2",0.5,0.5,0.846573590279973
"ZFC3H1",1,1,1
"SCGN",0.25,0.25,0.596573590279973
"GPR32",0.75,0.75,0.965761554338836
"CYP24A1",1,1,1
"FNDC3A",1,1,1
"C10orf88",1,1,1
"ZNF444",1,0.5,0.846573590279973
"CEACAM19",0.5,0.5,0.846573590279973
"IL1RAPL1",1,0.5,0.846573590279973
"CCDC6",1,0.34375,0.710820216562966
"ICMT",1,0.5,0.846573590279973
"ORC3",1,1,1
"LRCH2",1,1,1
"LRRC42",0.2265625,0.2265625,0.562947645187978
"CARS2",0.6875,0.5,0.710820216562966
"AGTPBP1",0.5,0.25,0.596573590279973
"ZNF17",0.928268432617188,0.928268432617188,0.997363470287329
"DES",1,0.2744140625,0.629263589151039
"TAF10",1,1,1
"ASIC2",0.5,0.109375,0.235786795139986
"HSPG2",0.65625,0.65625,0.932671336456324
"MBNL3",1,1,1
"LAPTM4B",0.25,0.25,0.596573590279973
"IL12RB1",0.03271484375,0.03271484375,0.144597200475335
"RBM10",1,0.34375,0.710820216562966
"MEF2D",1,0.75,0.965761554338836
"TGFBRAP1",1,1,1
"GGCT",0.5,0.5,0.846573590279973
"RAB8B",1,0.5,0.846573590279973
"RALGPS1",1,1,1
"USP47",1,0.6875,0.94510174649097
"CD14",1,1,1
"PIAS1",1,1,1
"PNLDC1",0.25,0.25,0.596573590279973
"IL9",0.14453125,0.14453125,0.424092197960576
"DDA1",1,0.75,0.965761554338836
"CHRNA2",0.6875,0.6875,0.94510174649097
"NFKBIB",1,1,1
"SLC39A13",1,1,1
"HOXA7",0.5,0.5,0.846573590279973
"GRWD1",1,1,1
"BCCIP",1,1,1
"KMO",1,1,1
"NNAT",1,1,1
"TROVE2",1,1,1
"PRR14L",1,0.25390625,0.60195844276545
"TANC1",1,0.25,0.596573590279973
"FMR1",0.7734375,0.63671875,0.754123835313095
"PRSS53",0.3125,0.3125,0.675984628064276
"NBAS",0.676197052001953,0.676197052001953,0.940773178585611
"MRFAP1",1,0.5,0.846573590279973
"RTN4R",1,1,1
"HECTD2",1,0.875,0.991839968546457
"CXXC5",1,1,1
"ZNF711",0.5,0.5,0.846573590279973
"TLR5",0.425277009606362,0.425277009606362,0.788895034250789
"CASP7",0.0625,0.0625,0.235786795139986
"GRIK2",0.5,0.376953125,0.596573590279973
"TWIST1",1,0.5,0.846573590279973
"DUSP11",0.5,0.5,0.846573590279973
"CLSTN2",1,1,1
"PDLIM1",0.25,0.25,0.596573590279973
"NR5A1",1,1,1
"HIST1H4G",1,1,1
"NPHP1",0.5,0.5,0.846573590279973
"DNAJC14",1,1,1
"OXR1",0.5,0.5,0.846573590279973
"GPR180",0.5,0.5,0.846573590279973
"DOK3",0.5,0.5,0.846573590279973
"PCDHB11",0.25,0.25,0.596573590279973
"UTP11",0.5,0.5,0.846573590279973
"GYPE",0.0625,0.0625,0.235786795139986
"PSENEN",1,1,1
"RPL10",1,1,1
"TAS2R20",0.5,0.5,0.846573590279973
"SPDYA",1,1,1
"ATP1B3",1,1,1
"APOLD1",0.03125,0.03125,0.139554246962491
"GLMP",0.25,0.25,0.596573590279973
"GRINA",1,0.5,0.846573590279973
"PCGF6",0.5,0.5,0.846573590279973
"FAM53B",1,1,1
"SOCS5",1,1,1
"PMPCA",0.25,0.25,0.596573590279973
"SLCO5A1",0.75,0.75,0.965761554338836
"EPB41L3",0.9375,0.890625,0.950780104867513
"CAPZA2",0.5,0.75,0.846573590279973
"SUPT4H1",0.5,0.5,0.846573590279973
"FBXL20",1,0.5,0.846573590279973
"NRK",0.5,0.65625,0.772194534043639
"PARP8",1,1,1
"RLN3",0.125,0.125,0.38493019270998
"TYRP1",0.782503597438923,0.782503597438923,0.974417893818807
"RACGAP1",0.5,0.5,0.846573590279973
"SRGAP1",0.75,0.5,0.742810969879397
"FAM171A1",0.5,0.5,0.846573590279973
"BRMS1L",1,1,1
"LRIT2",0.25,0.25,0.596573590279973
"DDX39B",1,1,1
"DDX3X",1,1,1
"DCTN4",0.5,0.5,0.846573590279973
"CIITA",0.75,0.5,0.742810969879397
"CLDN12",1,1,1
"LCE1F",0.1875,0.1875,0.501370581294688
"N4BP3",0.5,0.5,0.846573590279973
"CRCP",0.75,0.75,0.965761554338836
"OR52E6",0.25,0.25,0.596573590279973
"OR5P2",0.0625,0.0625,0.235786795139986
"OR5AC2",0.5,0.5,0.846573590279973
"STARD3",0.25,0.25,0.596573590279973
"PDSS2",0.5,0.3125,0.596573590279973
"VWA3A",0.221034169197083,0.221034169197083,0.554671538544579
"MEOX2",1,1,1
"RND1",1,1,1
"ATMIN",0.25,0.25,0.596573590279973
"ELAVL4",1,0.5,0.846573590279973
"RXRB",1,1,1
"TADA3",1,0.5,0.675984628064276
"PRAMEF7",1,0.5,0.846573590279973
"POTEG",1,0.5,0.846573590279973
"PDE9A",0.5,0.5,0.846573590279973
"PNPO",0.5,0.5,0.846573590279973
"FKBP5",1,1,1
"HIST1H2AM",1,1,1
"TRANK1",0.0546875,0.0546875,0.213615943781642
"PCMTD1",1,0.5,0.846573590279973
"UBA52",1,1,1
"FMNL1",0.5,0.5,0.846573590279973
"TMEM38A",0.6875,0.6875,0.94510174649097
"SNX25",0.25,0.25,0.596573590279973
"SHMT2",0.25,0.25,0.596573590279973
"SLC22A2",1,1,1
"FAM174B",0.91015625,0.91015625,0.995837440948945
"ITGA5",0.5,0.5,0.846573590279973
"ZNF230",0.5,0.5,0.846573590279973
"NHS",1,1,1
"MC2R",1,1,1
"PTPRG",0.25,0.25,0.596573590279973
"DGKE",0.2265625,0.2265625,0.562947645187978
"ZNF813",0.98046875,0.9453125,0.839708580396169
"HIST2H2BE",1,0.75,0.965761554338836
"KLHL30",0.96875,0.96875,0.99950655149225
"TAP2",0.75,0.75,0.965761554338836
"C2orf42",0.6875,0.6875,0.94510174649097
"MIIP",0.833847045898437,0.833847045898437,0.985361466561743
"CXCL14",1,0.21197509765625,0.402167409912025
"ATR",0.171875,0.072998046875,0.178203530814426
"FAM216B",0.875,0.875,0.991839968546457
"GRM7",1,1,1
"NAA50",1,0.5,0.846573590279973
"WDR54",0.75,0.75,0.965761554338836
"CYP2J2",0.65625,0.65625,0.932671336456324
"TSTA3",1,1,1
"MSL3",1,1,1
"FAAP24",1,1,1
"LDLRAD4",1,1,1
"C1QTNF3",0.3125,0.3125,0.675984628064276
"ARPC1A",1,1,1
"SMAD3",1,0.25,0.596573590279973
"RDH11",0.1875,0.1875,0.501370581294688
"CCDC39",0.0717315673828125,0.0717315673828125,0.260731648355902
"WASF3",1,1,1
"NCALD",1,1,1
"PITX3",1,1,1
"PXMP4",1,1,1
"C8orf31",0.5,0.5,0.846573590279973
"TMED5",0.75,0.75,0.965761554338836
"HBEGF",0.5,0.5,0.710820216562966
"ASB1",1,1,1
"IL11",1,1,1
"KIF2C",0.875,0.875,0.991839968546457
"HSBP1",1,1,1
"TBX15",1,1,1
"COTL1",1,1,1
"FXYD7",1,1,1
"C17orf47",0.5,0.5,0.846573590279973
"GRIN2A",1,0.5,0.846573590279972
"RCOR1",1,1,1
"ARNTL",1,0.5,0.846573590279973
"CD99",0.5,0.5,0.846573590279973
"DSC3",0.25390625,0.25390625,0.60195844276545
"ZC3H12C",1,1,1
"MLKL",0.729371905326843,0.729371905326843,0.959540905305555
"IL20",0.109375,0.109375,0.351418914689539
"IRAK3",0.220399533671299,0.220399533671299,0.553712683620812
"EZR",1,1,1
"VMP1",1,1,1
"FGGY",0.534657767237211,0.534657767237211,0.869422192513309
"GATA5",1,0.3125,0.675984628064276
"C10orf55",1,1,1
"SNX20",0.5,0.5,0.846573590279973
"ACTL10",1,1,1
"CDCP2",0.75,0.75,0.965761554338836
"COQ8A",0.63671875,0.63671875,0.924150940307291
"DSTN",1,1,1
"DZIP1L",0.34375,0.34375,0.710820216562966
"CACNA2D1",1,0.3125,0.675984628064276
"TMEM243",0.125,0.125,0.38493019270998
"SRSF1",1,0.5,0.846573590279973
"CALM3",1,0.5,0.846573590279973
"CALM2",1,0.5,0.846573590279973
"HLA-DRA",1,1,1
"PNP",1,1,1
"TACR1",1,1,1
"ITGBL1",0.5,0.5,0.846573590279973
"CDH17",0.36328125,0.36328125,0.73113183388026
"TMC2",0.358452321548352,0.358452321548352,0.726209929895401
"HDDC3",0.0475218373997041,0.0475218373997041,0.192300248573522
"IGBP1",1,1,1
"IGDCC4",0.125,0.1875,0.315667838824839
"TERF2",1,1,1
"HSD17B14",0.649445980787277,0.649445980787277,0.929769997275352
"ANGPTL7",0.03125,0.03125,0.139554246962491
"PPP5D1",0.5,0.5,0.846573590279973
"KRT34",0.125,0.125,0.38493019270998
"CATSPERD",0.5,0.5,0.846573590279973
"IMPDH1",0.5,0.5,0.846573590279973
"IL12B",1,1,1
"MARC2",1,1,1
"IL6R",0.5,0.5,0.846573590279973
"WTAP",1,1,1
"WDR78",0.772750854492188,0.772750854492188,0.971964936893604
"ZBTB37",1,1,1
"SOAT2",0.0538760721683503,0.0538760721683503,0.211251787247041
"BATF",1,1,1
"DPPA2",0.25,0.25,0.596573590279973
"CFAP100",0.424097391798283,0.424097391798283,0.787884806373981
"MEX3B",1,1,1
"SENP8",1,1,1
"SMDT1",1,1,1
"STK16",0.5,0.5,0.846573590279973
"EOMES",1,1,1
"MPZL1",1,1,1
"ALG6",0.5,0.5,0.846573590279973
"SUPT3H",0.0717315673828125,0.0717315673828125,0.260731648355902
"CD93",0.34375,0.34375,0.710820216562966
"HGD",0.5,0.5,0.846573590279973
"CHRNA1",0.25,0.25,0.596573590279973
"RCCD1",0.8125,0.676197052001953,0.840501377666732
"UTP4",0.5,0.5,0.846573590279973
"CD7",0.5,0.5,0.846573590279973
"TSPYL1",1,1,1
"WDR89",0.25,0.25,0.596573590279973
"NME3",0.360050065908582,0.360050065908582,0.727845595528254
"EPB41L4B",0.5,0.75,0.846573590279973
"C4orf46",1,1,1
"UBE2U",0.7255859375,0.7255859375,0.95833631868662
"CROT",0.227249145507813,0.227249145507813,0.563966091954789
"TBC1D23",0.75,0.75,0.965761554338836
"NIPAL2",0.75,0.75,0.965761554338836
"ARMC2",0.5,0.5,0.846573590279973
"ZNF700",0.171875,0.171875,0.474544779940224
"CD36",0.500000000000002,0.500000000000002,0.846573590279974
"TEDC2",0.875,0.875,0.991839968546457
"ZIK1",0.5,0.5,0.846573590279973
"GALNT18",1,1,1
"SH3PXD2B",0.85546875,0.85546875,0.989012310590666
"KCTD4",0.5,0.5,0.846573590279973
"LGALS3BP",0.2744140625,0.2744140625,0.629263589151039
"GLB1",0.1875,0.1875,0.501370581294688
"PTGES",1,1,1
"ALDH1L1",0.25390625,0.25390625,0.60195844276545
"GOLT1A",1,1,1
"FAM189A2",0.6875,0.6875,0.94510174649097
"MGST3",1,1,1
"VSIG2",0.5,0.5,0.846573590279973
"CYP19A1",0.5,0.5,0.846573590279973
"TMC1",0.25172233581543,0.25172233581543,0.598955335405349
"OTUB2",1,1,1
"ASCL2",1,0.5,0.846573590279973
"MAFK",1,0.5,0.846573590279973
"CPA6",1,1,1
"NRCAM",0.75,0.75,0.965761554338836
"TMPRSS12",1,1,1
"XPC",0.5,0.5,0.846573590279973
"CRYBA4",0.5,0.5,0.846573590279973
"SLC35B3",0.6875,0.6875,0.94510174649097
"PRKAA1",1,0.25,0.596573590279973
"STRIP2",0.25390625,0.25390625,0.60195844276545
"PDHA1",1,0.5,0.846573590279973
"HOXD3",0.75,0.1875,0.315667838824839
"PF4V1",0.125,0.125,0.38493019270998
"AGBL4",0.25,0.25,0.596573590279973
"NES",0.875,0.5,0.695674569007228
"GOT2",1,1,1
"INTS9",0.8125,0.8125,0.981206983882324
"PTS",1,1,1
"MAGT1",1,1,1
"IWS1",1,0.36328125,0.73113183388026
"PHOX2B",1,0.875,0.991839968546457
"FH",1,1,1
"CCDC22",1,1,1
"TSSK1B",0.03515625,0.03515625,0.152857717985508
"ATG4B",1,1,1
"DNAJC1",0.25,0.25,0.596573590279973
"ZCCHC8",1,1,1
"TSPAN31",1,1,1
"ZNF90",0.3125,0.3125,0.675984628064276
"EPB42",0.0063629150390625,0.0063629150390625,0.0385418858979165
"CHMP1A",1,1,1
"TRIM4",0.5,0.5,0.846573590279973
"SULT4A1",1,0.5,0.846573590279973
"NEU2",0.1875,0.1875,0.501370581294688
"CCDC114",0.9375,0.9375,0.998004863566473
"TUBGCP6",0.91015625,0.91015625,0.995837440948945
"TMEM39B",1,1,1
"ZHX1",1,1,1
"ARHGAP5",1,1,1
"TUBD1",0.5,0.5,0.846573590279973
"FTO",1,1,1
"DENND2D",0.623046875,0.623046875,0.917831237498511
"GPR155",0.7734375,0.5,0.584926907069043
"ZNF804B",0.34375,0.34375,0.710820216562966
"LGI3",0.5,0.5,0.846573590279973
"PANK3",1,1,1
"KRBA2",0.285794094204903,0.285794094204903,0.643746532403461
"PARP6",1,0.6875,0.94510174649097
"MMP27",0.212178111076355,0.212178111076355,0.541124034495951
"LRFN5",0.5,0.5,0.846573590279973
"NIM1K",0.6875,0.6875,0.94510174649097
"REEP3",1,1,1
"PBDC1",1,1,1
"CNPPD1",0.25,0.25,0.596573590279973
"LIN7C",0.75,0.75,0.965761554338836
"NEFM",1,1,1
"CTTN",0.5,0.5,0.846573590279973
"ZNF395",1,1,1
"SARDH",0.323802947998047,0.323802947998047,0.68892967141513
"BIN1",1,0.3125,0.675984628064276
"WNT7A",1,1,1
"PKIG",1,1,1
"GRSF1",0.0625,0.0625,0.235786795139986
"THTPA",0.25,0.25,0.596573590279973
"TRPC5",1,0.376953125,0.744721574558559
"PRDX2",1,1,1
"PCYOX1L",1,1,1
"MFAP3L",1,1,1
"KRT86",0.3125,0.426077763314856,0.446296560994629
"IL5RA",0.0625,0.0625,0.235786795139986
"SLC16A5",0.65625,0.65625,0.932671336456324
"MCU",0.5,0.5,0.846573590279973
"TSPAN16",1,1,1
"GLDN",0.1875,0.109375,0.315667838824839
"HIST1H2BD",0.5,0.5,0.846573590279973
"MCOLN2",0.0717315673828125,0.0717315673828125,0.260731648355902
"SEPSECS",0.109375,0.109375,0.351418914689539
"RSAD1",0.14453125,0.14453125,0.424092197960576
"UMODL1",0.164216031348595,0.164216031348595,0.460884190033769
"L1TD1",0.303619384765625,0.303619384765625,0.665527736157895
"PLCD1",0.171875,0.171875,0.474544779940224
"SPATA6",0.65625,0.65625,0.932671336456324
"TMEM249",1,0.5,0.846573590279973
"FAM181A",1,1,1
"FAM151B",0.125,0.125,0.38493019270998
"USP4",0.11328125,0.11328125,0.359994401641795
"ERI3",0.5,0.5,0.846573590279973
"HAUS4",1,1,1
"CNIH1",1,1,1
"RAB9A",1,1,1
"SLC6A13",0.14453125,0.14453125,0.424092197960576
"KCNJ13",1,1,1
"TP53INP2",1,1,1
"CNTD2",1,0.6875,0.846573590279973
"PIGH",1,1,1
"AOX1",0.809153301168393,0.809153301168393,0.980505175430203
"ELFN1",1,1,1
"CYTH3",1,0.6875,0.94510174649097
"STPG1",0.5,0.5,0.846573590279973
"PHYHD1",0.0680229738354683,0.0680229738354683,0.250862590495845
"HLA-DOA",0.75,0.75,0.965761554338836
"JOSD2",0.5,0.5,0.846573590279973
"RPL39L",0.3125,0.3125,0.675984628064276
"HEY2",1,1,1
"TMEM62",0.2265625,0.2265625,0.562947645187978
"ZNF428",1,1,1
"ST6GALNAC3",0.5,0.5,0.846573590279973
"CFAP410",1,1,1
"LRFN3",1,0.8125,0.981206983882324
"ICK",0.25,0.25,0.596573590279973
"ELF5",1,1,1
"SNX6",1,1,1
"ANKRD46",0.5,0.5,0.742810969879397
"FAM57B",1,1,1
"C14orf177",0.0625,0.0625,0.235786795139986
"H1FX",1,1,1
"TAB3",1,1,1
"SYT13",0.25,0.25,0.596573590279973
"LUC7L2",1,0.5,0.846573590279973
"COL4A6",1,1,1
"PSMG3",1,1,1
"ARHGAP35",0.5,0.5,0.846573590279973
"LARP7",1,1,1
"GFI1B",0.5,0.5,0.846573590279973
"IL11RA",0.14453125,0.14453125,0.424092197960576
"RPRD2",0.5,0.240341186523438,0.448176876425822
"FAM90A1",0.7734375,0.7734375,0.972141648161857
"ATP13A2",0.875,0.875,0.991839968546457
"SLCO4C1",0.875,0.875,0.991839968546457
"IL36B",0.059234619140625,0.059234619140625,0.226646409670159
"KRT39",0.0625,0.0625,0.235786795139986
"CHCHD10",0.5,0.5,0.846573590279973
"NMU",0.875,0.875,0.991839968546457
"FAM3A",1,1,1
"AEBP2",1,0.25,0.596573590279973
"EFCAB12",1,1,1
"SERPINB4",0.668188095092773,0.668188095092773,0.937591890140844
"JAKMIP3",0.5,0.5,0.846573590279973
"IPPK",1,1,1
"AGBL5",0.125,0.125,0.38493019270998
"B3GALT6",1,0.8125,0.94510174649097
"FHL2",0.75,0.75,0.965761554338836
"CD2BP2",1,1,1
"BIRC5",1,1,1
"B4GALT1",0.75,0.75,0.965761554338836
"ESR2",0.0625,0.0625,0.235786795139986
"ZNF853",1,1,1
"OR9I1",1,1,1
"SYNJ1",0.5,0.1875,0.38493019270998
"MIOX",0.109375,0.109375,0.351418914689539
"SLC35C1",1,1,1
"SSC4D",0.1875,0.1875,0.501370581294688
"H3F3C",0.5,0.5,0.846573590279973
"DPPA5",0.5,0.5,0.846573590279973
"DEXI",1,0.75,0.965761554338836
"FBXL15",0.5,0.63671875,0.754123835313095
"GORAB",0.25390625,0.25390625,0.60195844276545
"ARMH3",0.6875,0.6875,0.94510174649097
"MBD3L1",0.5,0.5,0.846573590279973
"CD47",1,1,1
"PIP4P2",0.5,0.5,0.846573590279973
"ARHGEF25",0.6875,0.6875,0.94510174649097
"SH3GL2",1,1,1
"CLDN14",1,1,1
"GRK7",1,1,1
"C10orf95",1,1,1
"SUMO3",1,1,1
"RTKN",0.5,0.5,0.846573590279973
"NUDT4",1,1,1
"DDX18",1,1,1
"OSBPL10",0.75,0.75,0.965761554338836
"MTMR7",0.5,0.5,0.846573590279973
"CBLL2",1,1,1
"PWWP2A",1,1,1
"PHTF2",0.125,0.1875,0.315667838824839
"CNTNAP2",0.9375,0.9375,0.998004863566473
"YPEL3",1,0.75,0.965761554338836
"SFTPC",0.25,0.25,0.596573590279973
"C1RL",0.875,0.875,0.991839968546457
"GLT8D1",0.75,0.75,0.965761554338836
"CHMP2A",1,1,1
"RAG1",0.1875,0.1875,0.501370581294688
"FBXO7",0.75,0.75,0.965761554338836
"TOB1",1,1,1
"TBP",1,0.6875,0.94510174649097
"RRP9",0.75,0.75,0.965761554338836
"MESP2",0.875,0.875,0.991839968546457
"ACOX3",0.98046875,0.98046875,0.999808011102705
"UNC45A",0.936855262807285,0.936855262807285,0.997963031431467
"NDUFAF3",1,1,1
"PLEKHA1",0.25,0.25,0.596573590279973
"DMP1",0.5,0.5,0.846573590279973
"WDR37",1,1,1
"HMGCLL1",0.1875,0.1875,0.501370581294688
"GPALPP1",0.5,0.5,0.846573590279973
"FSTL3",0.5,0.25,0.596573590279973
"EML2",0.9375,0.9375,0.998004863566473
"GCSAM",0.25,0.25,0.596573590279973
"DHRS7C",0.0625,0.0625,0.235786795139986
"ALS2CR12",0.323802947998047,0.323802947998047,0.68892967141513
"AQP12A",0.5,0.5,0.846573590279973
"GABARAP",1,1,1
"RHOA",1,1,1
"IRF8",1,0.5,0.846573590279973
"SLC30A9",1,1,1
"TXNRD1",0.5,0.5,0.846573590279973
"TAF3",1,0.5,0.846573590279973
"PPP1R3C",0.25,0.25,0.596573590279973
"SPRY2",1,1,1
"RARS2",0.072998046875,0.072998046875,0.264057484229802
"LIMK1",1,1,1
"HSPB11",1,1,1
"PRPF38A",1,0.75,0.965761554338836
"IRF2BPL",1,1,1
"C10orf67",0.015625,0.015625,0.0806075481774949
"IFI27",0.5,0.5,0.846573590279973
"PRSS1",0.5,0.5,0.846573590279973
"KLF17",0.7734375,0.7734375,0.972141648161857
"OR52B6",0.25,0.25,0.596573590279973
"GPX3",0.25,0.25,0.596573590279973
"SETD5",1,1,1
"FANCI",0.63671875,0.63671875,0.924150940307291
"STIL",0.125,0.125,0.38493019270998
"RBP2",0.75,0.75,0.965761554338836
"SLC6A2",1,0.65625,0.846573590279973
"UNC5CL",0.1875,0.1875,0.501370581294688
"CLTA",1,1,1
"ERAS",1,1,1
"RPL18A",1,1,1
"PEX7",0.0133018493652344,0.0133018493652344,0.0707638726549818
"MFSD13A",0.875,0.875,0.991839968546457
"BST1",0.110558009581498,0.110558009581498,0.354030508049115
"SMARCAL1",0.75,0.75,0.965761554338836
"LBH",1,1,1
"ITGB1BP1",1,1,1
"FLRT3",0.5,0.5,0.846573590279973
"SMG5",1,1,1
"SKIL",1,1,1
"KLRK1",0.6875,0.6875,0.94510174649097
"H2AFY2",1,0.36328125,0.73113183388026
"UQCRQ",1,1,1
"AK3",0.34375,0.34375,0.710820216562966
"BCL7C",0.5,0.25,0.596573590279973
"CENPT",0.5,0.5,0.846573590279973
"SPATA32",0.08984375,0.08984375,0.306338727565076
"TCEAL7",1,1,1
"MAN2A2",0.185649017235506,0.185649017235506,0.49826291318839
"WDR88",0.75,0.75,0.965761554338836
"ZNF14",0.105056762695313,0.105056762695313,0.341776383661316
"FOCAD",0.34375,0.34375,0.710820216562966
"PAPLN",0.907857063559818,0.907857063559818,0.995618091370222
"TAAR1",1,1,1
"DOCK5",0.875,0.875,0.991839968546457
"ZNF131",1,1,1
"CFAP65",0.676197052001953,0.676197052001953,0.940773178585611
"CAND1",1,1,1
"SLC39A10",1,0.5,0.846573590279973
"OR4D2",0.5,0.5,0.846573590279973
"NRG2",0.5,0.283286721199344,0.455254272781526
"PRSS16",0.25,0.148103184299543,0.226382331371314
"HOXC10",1,1,1
"FIS1",0.5,0.5,0.846573590279973
"DGAT2",0.292332355864346,0.292332355864346,0.651861372687416
"GATC",0.75,0.75,0.965761554338836
"MSX2",1,1,1
"CRABP1",1,1,1
"TMEM164",1,1,1
"PARP10",0.1875,0.1875,0.501370581294688
"ZNF212",0.5,0.5,0.846573590279973
"ZPLD1",0.75,0.75,0.965761554338836
"LRRIQ1",0.0307141728699207,0.0307141728699207,0.137692591385578
"DNAAF5",0.25,0.25,0.596573590279973
"CNTF",0.25,0.25,0.596573590279973
"PKDREJ",0.303619384765625,0.303619384765625,0.665527736157895
"LRRN4CL",1,1,1
"FANCG",0.25,0.25,0.596573590279973
"CDC27",1,0.75,0.965761554338836
"EDARADD",1,0.75,0.965761554338836
"RPH3A",1,1,1
"BBS4",0.5,0.5,0.846573590279973
"RWDD1",0.5,0.5,0.846573590279973
"CINP",1,1,1
"KLHL20",0.5,0.5,0.693774586849394
"SLC25A4",1,0.6875,0.94510174649097
"PHEX",1,1,1
"ARMC3",0.96875,0.96875,0.99950655149225
"BTF3L4",1,1,1
"MMGT1",1,1,1
"SMG8",1,1,1
"OR51B4",1,1,1
"BST2",0.5,0.5,0.846573590279973
"MELK",0.3125,0.3125,0.675984628064276
"SLC13A3",0.75,0.5,0.742810969879397
"CNGB3",0.25390625,0.25390625,0.60195844276545
"GNAI2",1,1,1
"HIST1H2AL",1,1,1
"MCRS1",1,1,1
"DAZAP2",1,1,1
"TDG",1,1,1
"COPS7A",1,0.5,0.846573590279973
"KHDC4",1,1,1
"VPS37B",1,1,1
"OR9A4",0.6875,0.6875,0.94510174649097
"CAPN6",1,1,1
"ZFAND6",0.5,0.5,0.846573590279973
"PROCA1",0.5,0.5,0.846573590279973
"DLX6",1,0.5,0.846573590279973
"CCT3",1,1,1
