"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"EIF4EBP2",1,1,1,1,0.75
"ARHGAP32",0.875,0.38720703125,0.556380035683518,0.666666666666667,0.995145631067961
"LRCH1",0.875,0.875,0.991839968546457,0.875,0.983606557377049
"MSH2",1,1,1,1,0.992481203007519
"PRDM15",0.2744140625,0.2744140625,0.629263589151039,0.8,0.992753623188406
"TAF2",1,1,1,0.5,0.987341772151899
"LYST",0.5,0.5,0.846573590279973,0.833333333333333,0.997198879551821
"FAM153C",0.75,0.654981017112732,0.843704445377756,0.5,0.9
"NPIPB6",1,0.186232411967757,0.464617106979495,1,0.944444444444444
"PCDH11X",1,0.862504801914499,0.990081822477537,NA,0.986301369863014
"SKOR2",1,0.915681228041649,0.996340821327152,NA,0.964285714285714
"VARS",0.5,0.5,0.846573590279973,0.833333333333333,0.990825688073395
"CDCA3",1,1,1,1,0.958333333333333
"ULK1",1,0.91015625,0.989012310590666,1,0.991304347826087
"PRKCA",0.75,0.9375,0.965761554338836,0.5,0.973684210526316
"DNMT3B",1,0.88671875,0.984302062496877,1,0.989583333333333
"DENND5A",0.9375,0.9375,0.998004863566473,0.75,0.990291262135922
"CLSTN1",1,1,1,1,0.99236641221374
"AP2A1",1,0.9453125,0.998476608727094,NA,0.975609756097561
"PC",1,0.65625,0.932671336456324,NA,0.990990990990991
"LRRC47",1,0.9453125,0.998476608727094,1,0.981818181818182
"PPIA",1,1,1,1,0.857142857142857
"FAM160A2",1,1,1,0.5,0.990990990990991
"VDAC3",1,1,1,1,0.952380952380952
"PLCB2",0.8125,0.8125,0.981206983882324,0.8,0.992
"MYH11",0.875,0.407264709472656,0.617811648504268,0.5,0.995305164319249
"ARHGEF17",0.75,0.75,0.965761554338836,0.5,0.995614035087719
"PDPK1",0.875,0.890625,0.9700949449563,0.875,0.933333333333333
"WBP1L",0.875,0.875,0.991839968546457,0.5,0.96969696969697
"ARC",1,0.91021728515625,0.995843184690498,NA,0.941176470588235
"NFKBIE",1,0.9375,0.991839968546457,1,0.977777777777778
"MEGF8",0.5,0.5,0.846573590279973,0.8,0.995983935742972
"PRDM5",1,1,1,1,0.982142857142857
"YBX1",1,0.951873779296875,0.998822895274565,NA,0.944444444444444
"CDC16",0.875,0.5,0.627999039727009,0.5,0.971428571428571
"PTK7",1,0.98046875,0.999808011102705,NA,0.991379310344828
"JAG2",0.75,0.984375,0.965761554338836,0.5,0.992805755395683
"EIF6",1,1,1,1,0.95
"TUBB8",1,0.938960939645767,0.993147464357723,0.5,0.96
"SARS",1,0.9375,0.991839968546457,1,0.96551724137931
"RYR3",0.5,0.5,0.846573590279973,0.888888888888889,0.997971602434077
"KRT31",0.284953163544749,0.284953163544749,0.642692042070157,0.388231433203905,0.984848484848485
"DMRTC2",0.7734375,0.7734375,0.972141648161857,0.7734375,0.974358974358974
"ARHGAP11B",0.3125,0.772750854492188,0.648597315266828,0.5,0.96551724137931
"NBPF19",1,0.547512736770268,0.877317739857861,NA,0.971428571428571
"VPS13D",0.65625,0.5,0.693774586849394,0.833333333333333,0.997506234413965
"ATRN",0.61279296875,0.70947265625,0.912894926227959,0.685379275082759,0.990740740740741
"GRK5",1,0.584094047546386,0.846573590279973,1,0.980392156862745
"PRKDC",1,1,1,1,0.997118155619596
"CDK12",0.9935302734375,0.894980192184448,0.599701314828803,0.9935302734375,0.989690721649485
"ALKBH5",1,0.98876953125,0.999936700880365,NA,0.95
"OR2T35",1,0.730708612377027,0.959961507847501,NA,0.928571428571429
"UBA1",1,0.899660898435307,0.994788672285041,NA,0.975609756097561
"ASXL2",1,0.96484375,0.998004863566473,1,0.98876404494382
"MIER3",0.728873286331014,0.728873286331014,0.959383384877924,0.728873286331014,0.976190476190476
"TNS3",1,1,1,1,0.994186046511628
"UBE2S",1,0.881057739257812,0.992627945869916,NA,0.956521739130435
"POLR1A",1,1,1,0.5,0.993197278911565
"TNS1",0.875,0.875,0.991839968546457,0.5,0.995633187772926
"PIK3CD",1,0.96484375,0.999374647028678,NA,0.982142857142857
"VWC2",1,0.159903552315301,0.453036256885448,NA,0.964285714285714
"HNF1B",1,0.549673376873982,0.878614986022109,NA,0.975
"MYO9B",1,0.875,0.965761554338836,1,0.995633187772926
"INPP4A",1,0.96875,0.998004863566473,1,0.983606557377049
"ANKFY1",1,1,1,1,0.991228070175439
"MAGI3",1,0.8125,0.846573590279973,0.5,0.990384615384615
"KCNS2",0.875,0.9375,0.991839968546457,0.875,0.96969696969697
"ITSN1",0.8125,0.668188095092773,0.836693049242395,0.666666666666667,0.9921875
"MMP15",0.75,0.9375,0.965761554338836,0.5,0.989795918367347
"INTS4",0.8125,0.7734375,0.911211500812047,0.75,0.984615384615385
"MEN1",1,0.91021728515625,0.995843184690498,NA,0.971428571428571
"RGS8",1,1,1,1,0.909090909090909
"NBPF14",1,0.5,0.846573590279973,NA,0.988235294117647
"FKBP9",1,0.856860637664795,0.980333566320842,1,0.981132075471698
"ARFGEF1",1,0.8665771484375,0.979864100213396,1,0.987951807228916
"FRMD5",1,0.787821888923645,0.975704208654835,NA,0.967741935483871
"TRIM61",1,0.422509491443634,0.624341651684162,1,0.734535572277537
"MYH6",0.19384765625,0.865906374472615,0.506182326583119,0.875,0.99625468164794
"CABLES1",1,0.895912788809412,0.994384538612807,NA,0.976190476190476
"GTF3C1",1,0.61279296875,0.846573590279973,1,0.995215311004785
"SNX17",1,0.525513508215221,0.846573590279973,1,0.98
"PHRF1",1,1,1,1,0.995967741935484
"DLGAP1",1,0.833847045898437,0.985361466561743,NA,0.984375
"CNTNAP1",0.75,0.98876953125,0.964484426658471,0.5,0.992063492063492
"OR11H1",0.5,0.5,0.846573590279973,0.666666666666667,NA
"RUFY3",1,0.9453125,0.995837440948945,1,0.977272727272727
"TRAPPC10",1,1,1,0.5,0.988505747126437
"UBN2",1,1,1,1,0.993006993006993
"LLGL1",0.875,0.875,0.991839968546457,0.666666666666667,0.992957746478873
"ACAP2",1,1,1,0.5,0.975609756097561
"OR2T33",1,0.0919638239922229,0.311422614714428,NA,0.973684210526316
"LAPTM4A",1,1,1,1,0.96
"SEPT6",1,1,1,0.5,0.941176470588235
"PTPN6",1,0.989364624023438,0.999943242819158,NA,0.978723404255319
"ARHGEF11",1,1,1,1,0.993589743589744
"GIT1",1,0.98046875,0.998004863566473,1,0.976190476190476
"DUSP2",1,0.984375,0.99950655149225,1,0.967741935483871
"PISD",1,1,1,0.5,0.983050847457627
"SLC3A2",0.875,0.875,0.991839968546457,0.5,0.983333333333333
"USP32",0.75,0.833847045898437,0.924206034471219,0.5,0.990291262135922
"FAM83H",0.231908808948436,0.231908808948436,0.570822904813602,0.231908808948436,0.994318181818182
"KCNH3",1,0.91021728515625,0.995843184690498,NA,0.987012987012987
"SOS1",0.7734375,0.74609375,0.895984313305336,0.7734375,0.989247311827957
"HCFC1",1,0.933750918018632,0.997755397018711,NA,0.981481481481482
"ZNF705A",0.5,0.293000777173231,0.445599572322504,0.5,0.96969696969697
"SSH2",0.5,0.712075326134076,0.749881432324175,0.666666666666667,0.992063492063492
"RBM47",1,0.759658813476562,0.94433833825164,1,0.981818181818182
"VPS35",0.890625,0.9375,0.993787710702062,0.890625,0.975
"APC2",1,1,1,1,0.995073891625616
"LRRC58",1,0.888561172708312,0.987740609153063,0.5,0.962962962962963
"PIKFYVE",0.8125,0.8125,0.981206983882324,0.8,0.993939393939394
"FAM153B",0.890625,0.890625,0.993787710702062,0.890625,NA
"SLA",1,1,1,0.5,0.973684210526316
"BCAS3",1,1,1,0.5,0.986666666666667
"PPP2R5D",0.875,0.96484375,0.987756952085099,0.666666666666667,0.961538461538462
"ELAC1",1,1,1,0.5,0.96875
"ALK",0.8125,0.8125,0.981206983882324,0.75,0.994736842105263
"RORC",0.976823262833544,0.976823262833544,0.999729320101909,0.976823262833544,0.976744186046512
"BAZ2B",0.890625,0.85546875,0.937503417359572,0.666666666666667,0.994082840236686
"CRADD",0.285794094204903,0.285794094204903,0.643746532403461,0.285794094204903,0.971428571428571
"MON2",0.875,0.875,0.991839968546457,0.666666666666667,0.990825688073395
"FSCN1",0.996826171875,0.942340850830078,0.729962507712935,0.996826171875,0.975
"CNNM4",0.25,0.759658813476562,0.558733052914116,0.5,0.981481481481482
"PAQR9",1,0.9453125,0.995837440948945,1,0.956521739130435
"MST1",0.521556564431083,0.625183088537958,0.704225631068726,0.666666666666667,0.98876404494382
"TRIM46",1,0.611737953382457,0.912377346814496,NA,0.981481481481482
"ADGRF5",1,1,1,0.5,0.993150684931507
"PRRT3",0.5,0.758605721577989,0.764314731345907,0.5,0.988505747126437
"SCRIB",1,1,1,0.5,NA
"ANAPC15",1,1,1,0.5,0.9
"KDM6B",1,0.654981017112732,0.932135596077047,NA,0.993939393939394
"S100A9",1,1,1,0.5,0.909090909090909
"DOCK7",1,1,1,1,0.992753623188406
"ADAM17",1,1,1,0.5,0.983050847457627
"PLK2",1,0.984375,0.99950655149225,1,0.975
"KDM5A",1,1,1,0.5,0.993243243243243
"AP4E1",1,1,1,0.5,0.991666666666667
"TMEM183A",0.875,0.623046875,0.799171875768205,0.5,0.954545454545455
"RNF25",0.96875,0.96875,0.99950655149225,0.96875,0.984615384615385
"DSCAML1",1,0.5,0.846573590279973,NA,0.995192307692308
"KCNJ14",0.25,0.819811173532116,0.558562693809155,0.5,0.983606557377049
"FBXO30",1,1,1,0.5,0.986301369863014
"YOD1",1,1,1,1,0.962962962962963
"DDX4",0.65625,0.246336108824276,0.451609649416407,0.65625,0.983870967741935
"ELMOD1",1,1,1,0.5,0.962962962962963
"GTF2H2C",1,0.903293673569031,0.992302914224216,1,0.860531723384431
"INSIG1",0.5,0.811457206262276,0.79268729949234,0.5,0.95
"ARG2",1,1,1,0.5,0.967741935483871
"ADD3",1,1,1,0.5,0.986666666666667
"DSG1",1,1,1,0.5,0.992592592592593
"COPRS",1,1,1,0.5,0.944444444444444
"NRIP1",1,1,1,1,0.992307692307692
"RBPJ",0.63671875,0.61279296875,0.799373633484809,0.63671875,0.933333333333333
"GABPB1",0.753663891175724,0.752415570855781,0.88771668407224,0.753663891175724,0.923076923076923
"C1QTNF9B",0.74827766418457,0.809153301168393,0.897504912328819,0.666666666666667,0.956521739130435
"C3",1,1,1,0.5,0.993150684931507
"COL4A3BP",1,0.969285827130079,0.99952341514729,NA,0.976744186046512
"SLC35E2A",0.65625,0.764815734070927,0.852465201908388,0.65625,0.944444444444444
"G6PD",1,0.945935489296971,0.998511440230437,NA,0.976744186046512
"OMG",1,1,1,0.5,0.973684210526316
"GPR137C",1,1,1,0.5,0.96551724137931
"NOTCH3",1,0.980006971586974,0.999631133198484,1,0.995652173913044
"TRHDE",1,0.885238528251648,0.993147464357723,NA,0.982456140350877
"PIK3R4",1,1,1,0.5,0.990654205607477
"MS4A4E",0.668188095092773,0.668188095092773,0.937591890140844,0.668188095092773,0.807022825760685
"C9orf129",0.285794094204903,0.256127436114923,0.345416010853558,0.285794094204903,0.96875
"KRT6A",0.75,0.927001953125,0.952819550881251,0.5,0.988888888888889
"NUMA1",0.875,0.875,0.991839968546457,0.666666666666667,0.996108949416342
"RIC1",0.9375,0.9375,0.998004863566473,0.666666666666667,NA
"TNIK",1,0.980712890625,0.999458936558564,1,0.987012987012987
"STRADB",1,0.9375,0.846573590279973,0.666666666666667,0.96
"PDGFRB",1,0.953857421875,0.998918668699296,NA,0.992537313432836
"MORC2",1,0.401809692382813,0.402167409912025,0.666666666666667,0.984848484848485
"NRG1",1,1,1,0.5,0.988235294117647
"SIN3B",0.772750854492188,0.5,0.515745601625523,0.772750854492188,0.9875
"POLDIP3",1,1,1,1,0.976190476190476
"NFAT5",0.8125,0.828125,0.934305098808776,0.5,0.991228070175439
"ADAM10",0.875,0.9375,0.991839968546457,0.5,0.976190476190476
"CBWD5",0.972453265566019,0.972453265566019,0.99961705607142,0.972453265566019,NA
"SETD2",0.75,0.91015625,0.950780104867513,0.5,0.995412844036697
"SLC6A6",0.875,0.70947265625,0.875899110089165,0.875,0.971428571428571
"IFNA1",1,0.982421875,0.99984459147403,NA,0.947368421052632
"SMARCE1",0.714205905795097,0.714205905795097,0.954596168357927,0.714205905795097,0.944444444444444
"IFNGR2",0.875,0.875,0.991839968546457,0.875,0.975
"MCM2",0.6875,0.6875,0.94510174649097,0.75,0.991525423728814
"USP10",0.942340850830078,0.942340850830078,0.998304808329985,0.942340850830078,0.986666666666667
"PSMC6",0.998046875,0.961593627929688,0.845895734440652,0.998046875,0.928571428571429
"SPTB",1,1,1,1,0.996621621621622
"CACNA1E",1,0.885238528251648,0.993147464357723,NA,0.994082840236686
"CELSR3",0.875,0.180188826467884,0.368744713264623,0.5,0.996913580246914
"ST8SIA3",1,1,1,0.5,0.954545454545455
"TRPM6",0.8125,0.8125,0.981206983882324,0.75,0.99375
"LPIN2",0.9375,0.9375,0.998004863566473,0.666666666666667,0.9875
"PRRC2C",0.953857421875,0.953857421875,0.998918668699296,0.953857421875,0.995555555555556
"ST3GAL3",1,1,1,0.5,0.964285714285714
"RBM27",0.696380615234375,0.696380615234375,0.948372143625449,0.696380615234375,0.986111111111111
"NLGN2",1,0.804235847434029,0.979448848828214,NA,0.976190476190476
"NCOA2",1,0.856860637664795,0.980333566320842,1,0.992307692307692
"WDR92",1,1,1,0.5,0.96875
"MIEN1",0.980712890625,0.980712890625,0.999812796262297,0.980712890625,0.909090909090909
"PPP2R2C",0.77087084017694,0.691140341485152,0.752902466253872,0.77087084017694,0.944444444444444
"SEC16A",1,1,1,0.5,0.996753246753247
"FGFRL1",0.8125,0.8125,0.981206983882324,0.5,0.985915492957746
"KIAA0355",1,1,1,0.5,0.991379310344828
"BRAF",1,0.96484375,0.998004863566473,1,0.975
"RNASEH2C",1,1,1,0.5,0.956521739130435
"PPP2R5C",0.875,0.9375,0.982791726132968,0.666666666666667,0.966666666666667
"C6orf136",1,0.10338875269012,0.338004620319755,NA,0.975
"RNF39",1,0.559458305088656,0.846573590279973,0.5,0.962962962962963
"CD247",0.833847045898437,0.833847045898437,0.985361466561743,0.811214919098826,0.941176470588235
"TTL",1,1,1,0.5,0.944444444444444
"OCLN",0.5,0.846271872520447,0.80731727308579,0.5,0.979166666666667
"FAM129C",0.34375,0.433160792384808,0.474544779940224,0.34375,0.986842105263158
"SUPT7L",1,1,1,0.5,0.976190476190476
"RC3H2",1,0.88506779651544,0.990282020729982,1,0.987951807228916
"DSP",0.8125,0.8125,0.981206983882324,0.8,0.996282527881041
"CSMD3",1,1,1,0.5,0.997058823529412
"PPP1R12A",0.9375,0.88671875,0.927629981037234,0.9375,0.982142857142857
"TRIM49",1,0.964622227009386,0.999366693486279,NA,0.958333333333333
"USP8",0.875,0.96484375,0.987756952085099,0.875,0.987654320987654
"ST14",1,1,1,0.5,0.98936170212766
"CAD",1,0.70947265625,0.912894926227959,1,0.994186046511628
"RNF17",0.239807584404127,0.239807584404127,0.582233248756226,0.666666666666667,0.991452991452991
"ZNF280D",1,1,1,0.5,0.986111111111111
"MTREX",1,0.96875,0.991839968546457,0.5,0.984848484848485
"SRRT",1,0.85546875,0.972141648161857,1,0.986842105263158
"NPEPPS",1,0.916465759277344,0.99640959232702,NA,0.976190476190476
"NBPF9",1,0.380395821280673,0.748064714248783,NA,0.987951807228916
"ESPL1",0.179641723632813,0.425277009606362,0.459592754021241,0.474696416630976,0.993464052287582
"TMEM138",1,1,1,0.5,0.944444444444444
"MED26",0.84912109375,0.84912109375,0.987997796615769,0.84912109375,0.985915492957746
"RC3H1",0.5,0.984163168304459,0.842413626993719,0.666666666666667,0.987951807228916
"RASGRF1",0.875,0.759658813476562,0.911190714852615,0.5,0.986486486486487
"TBC1D14",1,1,1,0.5,0.987012987012987
"MCM3AP",0.875,0.984375,0.991839968546457,0.666666666666667,0.995391705069124
"CACNA1I",1,0.614470639833995,0.894348246371525,0.5,0.99390243902439
"BAHD1",0.8125,0.828125,0.934305098808776,0.5,0.988095238095238
"ADGRL3",1,1,1,0.5,0.990740740740741
"PSMD6",0.9375,0.9375,0.998004863566473,0.666666666666667,0.96551724137931
"ESRRG",1,0.85546875,0.932671336456324,0.5,0.964285714285714
"E2F8",0.890625,0.890625,0.993787710702062,0.5,0.987341772151899
"AQR",1,0.9990234375,0.99999809140839,1,0.990384615384615
"OXSR1",1,0.96484375,0.998004863566473,1,0.967741935483871
"NCBP3",1,1,1,0.5,0.980392156862745
"CARD11",0.75,0.91015625,0.950780104867513,0.5,0.990291262135922
"KIR3DL1",0.894980192184448,0.84716129006844,0.913659370637089,0.8,0.987951807228916
"CLIP1",0.5,0.38720703125,0.596573590279973,0.75,0.989690721649485
"ZFP91",0.515887934915762,0.531725591556475,0.857336473099845,0.515887934915762,0.975
"MYEF2",0.0617135434918993,0.0617135434918993,0.233601305698279,0.666666666666667,0.984126984126984
"RANBP10",1,1,1,0.5,0.980392156862745
"NPR2",1,0.96875,0.998004863566473,1,0.9875
"LAMA5",0.9375,0.9375,0.998004863566473,0.75,NA
"PLK4",0.9375,0.9375,0.998004863566473,0.75,0.987179487179487
"TRIO",1,0.95343017578125,0.99889838943692,NA,0.995192307692308
"GRIK5",1,0.993612702230968,0.999979557643327,NA,0.988095238095238
"PRDM4",0.9375,0.9375,0.998004863566473,0.75,0.984126984126984
"ARID4A",0.215010441987671,0.272767183239937,0.524411920494889,0.215010441987671,0.985294117647059
"MAST2",0.96484375,0.997037693858147,0.998998310379914,0.857142857142857,0.995
"KIR2DL1",0.5,0.84716129006844,0.800190910756122,0.5,0.975
"ETV3",1,0.980712890625,0.999458936558564,1,0.972972972972973
"POLR1B",1,0.759658813476562,0.905568205115889,0.5,0.985507246376812
"PDX1",1,0.941362397021294,0.996961947458061,1,0.964285714285714
"FRMPD2",0.940765380859375,0.9027474170663,0.962785185121336,0.857142857142857,0.99290780141844
"SCYL3",0.623046875,0.623046875,0.917831237498511,0.5,0.984848484848485
"PTPRA",1,1,1,0.5,0.979591836734694
"CDK2",1,0.96484375,0.993787710702062,1,0.923076923076923
"OR51A2",1,0.936855262807285,0.996535747226032,1,0.923076923076923
"SEMA6D",1,1,1,0.5,0.991071428571429
"ABHD8",1,1,1,1,0.972972972972973
"RAP1GDS1",0.9375,0.9375,0.998004863566473,0.666666666666667,0.978260869565217
"PLCB3",1,0.91021728515625,0.979864100213396,0.5,0.990384615384615
"KMT2D",0.6875,0.676197052001953,0.831394711449327,0.666666666666667,0.998091603053435
"EXOC3L4",0.25,0.968513871481915,0.59042767284276,0.5,0.986842105263158
"LGALS9C",1,1,1,0.5,NA
"GRM4",1,1,1,0.5,0.987951807228916
"PRAMEF4",0.685470581054688,0.906129220500588,0.928250239605094,0.66661100667274,0.978260869565217
"IL4I1",0.3125,0.811457206262276,0.640995270403127,0.602416382349567,0.985074626865672
"METTL7B",0.545026774062736,0.545026774062736,0.875814619335199,0.666666666666667,0.976744186046512
"STARD7",1,1,1,0.5,0.972972972972973
"CPEB2",0.685470581054688,0.915681228041649,0.939150724627902,0.8,0.983606557377049
"RAPGEF4",0.890625,0.890625,0.993787710702062,0.8,0.988636363636364
"GPR89B",0.811457206262276,0.0507163675205525,0.0380436933425985,0.875,0.961538461538462
"ANKRD11",1,0.894980192184448,0.994281549301932,NA,0.99702380952381
"MROH1",0.598190307617187,0.598190307617187,0.905568205115889,0.923076923076923,0.996031746031746
"SLC9A1",1,0.968215942382812,0.998822895274565,1,0.981818181818182
"ZNF821",1,0.906270066016904,0.995463291065028,NA,0.972222222222222
"LTN1",1,1,1,0.666666666666667,0.992424242424242
"SCN5A",0.875,0.875,0.991839968546457,0.666666666666667,0.995283018867924
"ADCY6",1,0.9453125,0.989012310590666,0.5,0.991803278688525
"MTMR3",1,0.916465759277344,0.992627945869916,1,0.98936170212766
"ANKRD30B",0.8665771484375,0.776411061450235,0.914075695956594,0.909090909090909,0.992125984251969
"KCNH4",0.75,0.872062460228335,0.933774132826254,0.5,0.987012987012987
"NOTCH2",1,1,1,NA,0.995260663507109
"BBX",1,1,1,0.5,0.987951807228916
"CSF1R",0.9375,0.890625,0.950780104867513,0.75,0.988095238095238
"ACTL6B",1,0.833847045898437,0.90889616702116,0.666666666666667,0.952380952380952
"LIMS1",0.425277009606362,0.276195609834376,0.388496411800965,0.5,0.952380952380952
"NSUN5",0.74609375,0.993234506575391,0.963901189315774,0.857142857142857,0.985915492957746
"CBLB",0.890625,0.890625,0.993787710702062,0.666666666666667,0.988505747126437
"CELSR2",0.75,0.75,0.965761554338836,0.5,0.997183098591549
"SLC13A4",1,1,1,0.5,0.982758620689655
"ALAS1",0.96875,0.96875,0.99950655149225,0.5,0.984375
"KIR2DL4",1,0.106732483842136,0.345538915933677,NA,0.985074626865672
"ARRB2",1,0.906129220500588,0.987271225943862,0.5,0.96875
"EIF5B",0.890625,0.91015625,0.973624843850992,0.5,0.983606557377049
"HIVEP2",1,1,1,0.666666666666667,0.995798319327731
"SLC12A6",0.5,0.928268432617188,0.8364238737733,0.5,0.9875
"RPSA",0.61279296875,0.61279296875,0.912894926227959,0.779781820901355,0.875
"ADCY9",1,1,1,0.5,0.993150684931507
"APOO",1,1,1,0.666666666666667,0.923076923076923
"UHRF1BP1L",1,1,1,0.666666666666667,0.992424242424242
"KMT2C",0.5,0.658060278986765,0.7084182241645,0.5,0.997619047619048
"RTEL1",1,1,1,0.666666666666667,NA
"BMP8A",0.75,0.680013534123027,0.854587530164988,0.5,0.96551724137931
"PIGR",0.9375,0.9375,0.998004863566473,0.5,0.987654320987654
"DPP6",1,1,1,0.666666666666667,0.986111111111111
"GANAB",0.75,0.370857528032979,0.633537582273562,0.5,0.988636363636364
"ATN1",1,0.949913334756622,0.998724180369124,NA,0.99009900990099
"MAP7",1,1,1,0.666666666666667,0.989010989010989
"PDZD2",1,0.984375,0.991839968546457,0.666666666666667,0.997101449275362
"ANLN",0.96484375,0.96484375,0.999374647028678,0.5,0.990654205607477
"ATP2B4",1,0.787821888923645,0.934729553676361,0.5,0.990825688073395
"SPEG",0.5,0.5,0.660101065139515,0.5,0.996815286624204
"A4GNT",0.5,0.5,0.846573590279973,0.5,0.975609756097561
"GGT2",0.8125,0.924205183982849,0.964196967844808,0.8125,0.909090909090909
"CIZ1",1,1,1,0.666666666666667,0.99
"AHCTF1",0.107157458688856,0.107157458688856,0.346488922351842,0.477411495097263,0.995708154506438
"ZNF287",1,1,1,0.666666666666667,0.98
"MYO9A",0.623046875,0.623046875,0.917831237498511,0.666666666666667,0.995555555555556
"AKAP8L",1,1,1,0.75,0.983050847457627
"BRPF3",0.976029837964166,0.974053052035539,0.960372509172069,0.5,0.99009900990099
"ESRRB",0.890625,0.890625,0.993787710702062,0.5,0.979591836734694
"PEX5L",0.85546875,0.84912109375,0.934924398220307,0.84560661087431,0.970588235294118
"RHBDD2",1,1,1,0.666666666666667,0.967741935483871
"EIF4G3",0.787821888923645,0.714205905795097,0.760890364872835,0.666666666666667,0.991228070175439
"AREG",1,0.934911159840436,0.99672308909289,1,0.96969696969697
"STIM1",0.300147308855134,0.300147308855134,0.661369160992619,0.5,0.985074626865672
