"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"DHX33",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CAPN12",6,5,1.19998340233392,0.5,0,0,0,1,6,5,1.19998340233392,0.5
"HSPA1L",0,0,0,1,0,0,0,1,0,0,0,1
"CHADL",0,0,0,1,0,0,0,1,0,0,0,1
"TIGD7",5,5,1,0.623046875,0,0,0,1,5,5,1,0.623046875
"PLCH1",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"RNF11",0,0,0,1,0,0,0,1,0,0,0,1
"KRTAP12-2",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"TLR6",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"ELOVL7",5,5,1,0.623046875,0,0,0,1,5,5,1,0.623046875
"NUDT19",10,4,2.49999228169927,0.08978271484375,0,0,0,1,10,4,2.49999228169927,0.08978271484375
"PPME1",0,0,0,1,0,0,0,1,0,0,0,1
"IL27",0,0,0,1,0,0,0,1,0,0,0,1
"RICTOR",0,0,0,1,2,2,1,0.6875,2,2,1,0.6875
"GSPT1",0,0,0,1,0,0,0,1,0,0,0,1
"UGT1A8",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"ATP6V1A",0,0,0,1,5,3,1.66659934587882,0.36328125,5,3,1.66659934587882,0.36328125
"TEX13A",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"IPO8",0,0,0,1,4,3,1.33330279094402,0.5,4,3,1.33330279094402,0.5
"ZWINT",5,1,4.99935160462203,0.109375,0,0,0,1,5,1,4.99935160462203,0.109375
"SLC22A5",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"MBLAC2",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
"PGBD5",0,0,0,1,0,0,0,1,0,0,0,1
"TBX10",0,1,0,1,0,0,0,1,0,1,0,1
"LRRK2",5,8,0.625023456167645,0.8665771484375,0,0,0,1,5,8,0.625023456167645,0.8665771484375
"EFCAB2",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"SLC39A1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"VPS26A",0,0,0,1,0,0,0,1,0,0,0,1
"ZBED3",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"CEP120",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"ANKRD52",0,0,0,1,0,0,0,1,0,0,0,1
"CP",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"OR2M3",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"TNS2",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"GHDC",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"COMMD7",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"FGFBP2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"IQCB1",9,6,1.49995100087584,0.303619384765625,0,0,0,1,9,6,1.49995100087584,0.303619384765625
"BAIAP2",1,0,Inf,0.5,1,0,Inf,0.5,2,0,Inf,0.25
"RASSF5",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"TRIR",0,0,0,1,5,3,1.66659934587882,0.36328125,5,3,1.66659934587882,0.36328125
"OR5AU1",13,8,1.62493722223108,0.191655158996582,0,0,0,1,13,8,1.62493722223108,0.191655158996582
"ABHD11",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"OR52R1",8,12,0.666688443710286,0.868412017822266,0,0,0,1,8,12,0.666688443710286,0.868412017822266
"PTPN23",0,0,0,1,0,0,0,1,0,0,0,1
"HPSE2",5,3,1.66659934587882,0.36328125,0,0,0,1,5,3,1.66659934587882,0.36328125
"ACSS3",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"CYP2C9",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"C8orf86",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"SERPINB5",4,1,3.9993936007291,0.1875,0,0,0,1,4,1,3.9993936007291,0.1875
"FABP6",6,1,5.99928153460606,0.0625,0,0,0,1,6,1,5.99928153460606,0.0625
"SYTL4",0,0,0,1,0,0,0,1,0,0,0,1
"MMAA",7,4,1.7499237021537,0.2744140625,0,0,0,1,7,4,1.7499237021537,0.2744140625
"TPM4",0,0,0,1,0,0,0,1,0,0,0,1
"SDAD1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"PABPC1L",1,0,Inf,0.5,31,37,0.837849021501392,0.801937579851485,32,37,0.86487413565225,0.764815734070927
"ZNF433",20,19,1.05264696295577,0.5,0,0,0,1,20,19,1.05264696295577,0.5
"PANK1",2,0,Inf,0.25,1,0,Inf,0.5,3,0,Inf,0.125
"SPP1",16,11,1.45450151679578,0.221034169197083,0,0,0,1,16,11,1.45450151679578,0.221034169197083
"TMEM106A",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"HIST2H2AB",1,0,Inf,0.5,1,1,1,0.75,2,1,1.99989728727585,0.5
"ZNF157",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"NSMCE4A",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SEC61A1",0,0,0,1,0,0,0,1,0,0,0,1
"SLC35A2",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"PLOD3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PIGY",0,0,0,1,0,0,0,1,0,0,0,1
"KIRREL3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ZNF461",11,7,1.57137166906517,0.240341186523438,0,0,0,1,11,7,1.57137166906517,0.240341186523438
"MDM4",0,0,0,1,2,1,1.99989728727585,0.5,2,1,1.99989728727585,0.5
"TM2D2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PEX1",1,4,0.250037905700928,0.96875,0,0,0,1,1,4,0.250037905700928,0.96875
"FRG2B",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"XPNPEP2",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"LGALS13",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"SPIN3",0,0,0,1,0,0,0,1,0,0,0,1
"BORCS5",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
"CCDC40",8,3,2.66664688857283,0.11328125,0,0,0,1,8,3,2.66664688857283,0.11328125
"PRPF8",1,0,Inf,0.5,12,12,1,0.580590128898621,13,12,1.08330005783125,0.5
"SPIN4",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"OR13J1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"GPR78",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ZNF34",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"VTI1A",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"HIF3A",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"SAMD13",0,0,0,1,0,0,0,1,0,0,0,1
"HRCT1",5,1,4.99935160462203,0.109375,0,0,0,1,5,1,4.99935160462203,0.109375
"CLEC4M",62,63,0.984126137307342,0.570940313368204,0,0,0,1,62,63,0.984126137307342,0.570940313368204
"DLD",0,1,0,1,0,0,0,1,0,1,0,1
"CCER1",0,0,0,1,0,0,0,1,0,0,0,1
"STX4",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CIAO3",0,0,0,1,0,0,0,1,0,0,0,1
"LGALS14",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"RBP4",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"CYP11B1",1,3,0.333335894718525,0.9375,0,0,0,1,1,3,0.333335894718525,0.9375
"ZNF211",56,43,1.30229845330275,0.113813078555024,0,0,0,1,56,43,1.30229845330275,0.113813078555024
"CYB5RL",9,4,2.25001976865234,0.1334228515625,0,0,0,1,9,4,2.25001976865234,0.1334228515625
"SALL1",0,0,0,1,0,0,0,1,0,0,0,1
"CATSPER4",0,1,0,1,0,0,0,1,0,1,0,1
"DCAKD",0,0,0,1,0,0,0,1,0,0,0,1
"GPR173",0,0,0,1,0,0,0,1,0,0,0,1
"ATF2",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"TET1",0,0,0,1,0,0,0,1,0,0,0,1
"AADAC",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"LDLRAD3",0,0,0,1,0,0,0,1,0,0,0,1
"EXOSC4",0,0,0,1,0,0,0,1,0,0,0,1
"CDR2",0,2,0,1,0,0,0,1,0,2,0,1
"PPM1B",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TAF5",1,0,Inf,0.5,4,5,0.800013857979829,0.74609375,5,5,1,0.623046875
"C19orf18",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"MKI67",7,8,0.875008577518651,0.696380615234375,0,0,0,1,7,8,0.875008577518651,0.696380615234375
"MED27",0,3,0,1,0,0,0,1,0,3,0,1
"GLIS1",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"RMI1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"ZNF416",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"FAM222A",0,1,0,1,0,0,0,1,0,1,0,1
"KLHDC1",4,5,0.800013857979829,0.74609375,0,0,0,1,4,5,0.800013857979829,0.74609375
"FOXL2NB",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"HIST1H2BJ",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"AMER1",0,0,0,1,0,0,0,1,0,0,0,1
"TRIM13",0,0,0,1,0,0,0,1,0,0,0,1
"PCDHB5",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"MOCS3",0,0,0,1,0,0,0,1,0,0,0,1
"TMEM184A",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"FAM72C",0,0,0,1,2,1,1.99989728727585,0.5,2,1,1.99989728727585,0.5
"PMEL",7,8,0.875008577518651,0.696380615234375,0,0,0,1,7,8,0.875008577518651,0.696380615234375
"SLC6A16",4,7,0.571453486097286,0.88671875,0,0,0,1,4,7,0.571453486097286,0.88671875
"ZMYM2",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"GANC",13,8,1.62493722223108,0.191655158996582,0,0,0,1,13,8,1.62493722223108,0.191655158996582
"CD3G",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF121",0,0,0,1,0,0,0,1,0,0,0,1
"MFAP5",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SLC33A1",0,0,0,1,3,2,1.49995099608784,0.5,3,2,1.49995099608784,0.5
"NKAIN3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SGIP1",0,0,0,1,0,0,0,1,0,0,0,1
"BTBD7",0,0,0,1,0,0,0,1,0,0,0,1
"VPS53",0,1,0,1,0,0,0,1,0,1,0,1
"PKD2L2",0,1,0,1,0,0,0,1,0,1,0,1
"REXO2",0,0,0,1,0,0,0,1,0,0,0,1
"ZC3HC1",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF3",0,2,0,1,0,0,0,1,0,2,0,1
"NAPRT",9,5,1.79991837164043,0.21197509765625,0,0,0,1,9,5,1.79991837164043,0.21197509765625
"LXN",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"WDFY1",0,1,0,1,0,0,0,1,0,1,0,1
"PKLR",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PITRM1",7,4,1.7499237021537,0.2744140625,0,0,0,1,7,4,1.7499237021537,0.2744140625
"FIG4",2,6,0.333335983022799,0.96484375,0,0,0,1,2,6,0.333335983022799,0.96484375
"EIF3K",0,0,0,1,0,0,0,1,0,0,0,1
"HIKESHI",0,0,0,1,0,0,0,1,0,0,0,1
"KIAA1210",0,1,0,1,0,0,0,1,0,1,0,1
"THAP10",0,0,0,1,0,0,0,1,0,0,0,1
"PRSS3",0,0,0,1,0,0,0,1,0,0,0,1
"HECTD1",0,0,0,1,0,0,0,1,0,0,0,1
"AQP2",0,0,0,1,0,0,0,1,0,0,0,1
"RPL17-C18orf32",0,0,0,1,0,0,0,1,0,0,0,1
"MYF5",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DYNLT3",0,0,0,1,0,0,0,1,0,0,0,1
"LIMD1",0,0,0,1,0,0,0,1,0,0,0,1
"ATG4D",0,2,0,1,0,0,0,1,0,2,0,1
"CSAD",6,7,0.857152697824698,0.70947265625,0,0,0,1,6,7,0.857152697824698,0.70947265625
"SH3GL3",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CD27",0,0,0,1,0,0,0,1,0,0,0,1
"CHEK2",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"CCNL1",0,0,0,1,3,2,1.49995099608784,0.5,3,2,1.49995099608784,0.5
"AFAP1L1",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"PAQR8",0,1,0,1,0,0,0,1,0,1,0,1
"FBXW5",4,1,3.9993936007291,0.1875,0,0,0,1,4,1,3.9993936007291,0.1875
"IER5L",0,0,0,1,0,0,0,1,0,0,0,1
"OR51G1",25,23,1.0869261519675,0.442716748643257,0,0,0,1,25,23,1.0869261519675,0.442716748643257
"WBP11",0,0,0,1,0,0,0,1,0,0,0,1
"RPS16",4,5,0.800013857979829,0.74609375,0,0,0,1,4,5,0.800013857979829,0.74609375
"GPR139",0,0,0,1,0,0,0,1,0,0,0,1
"TTK",5,1,4.99935160462203,0.109375,0,0,0,1,5,1,4.99935160462203,0.109375
"TLK2",0,0,0,1,2,2,1,0.6875,2,2,1,0.6875
"GLS2",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"G6PC",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"GOLGA8F",0,0,0,1,0,0,0,1,0,0,0,1
"PRXL2A",0,0,0,1,0,0,0,1,0,0,0,1
"IFNA10",40,48,0.833344826796943,0.83130048157344,0,0,0,1,40,48,0.833344826796943,0.83130048157344
"WDR35",6,2,2.99997615298437,0.14453125,0,0,0,1,6,2,2.99997615298437,0.14453125
"ARHGAP28",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"MRPL18",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"TIFA",0,1,0,1,0,0,0,1,0,1,0,1
"BCL7A",0,0,0,1,0,0,0,1,0,0,0,1
"C1QTNF2",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"MAP3K20",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"IREB2",0,0,0,1,0,0,0,1,0,0,0,1
"CHM",0,0,0,1,0,0,0,1,0,0,0,1
"ANKRD13D",0,0,0,1,0,0,0,1,0,0,0,1
"ANP32B",0,0,0,1,0,0,0,1,0,0,0,1
"UBN1",0,0,0,1,0,0,0,1,0,0,0,1
"PRPH2",0,0,0,1,0,0,0,1,0,0,0,1
"TTC37",5,6,0.833344859649759,0.7255859375,0,0,0,1,5,6,0.833344859649759,0.7255859375
"GPBP1L1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"STK26",0,0,0,1,0,0,0,1,0,0,0,1
"TREH",14,22,0.636386676792647,0.933750918018632,0,0,0,1,14,22,0.636386676792647,0.933750918018632
"RMDN1",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"PEX11A",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"MSL1",0,0,0,1,0,0,0,1,0,0,0,1
"PLAUR",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"EIF2D",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"C1orf158",7,2,3.4994062173303,0.08984375,0,0,0,1,7,2,3.4994062173303,0.08984375
"DNAJC22",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"HNF1A",0,0,0,1,6,5,1.19998340233392,0.5,6,5,1.19998340233392,0.5
"FGFR1OP2",0,1,0,1,0,0,0,1,0,1,0,1
"ANAPC5",4,4,1,0.63671875,1,0,Inf,0.5,5,4,1.24997834728159,0.5
"DEDD2",0,0,0,1,0,0,0,1,0,0,0,1
"FAM206A",2,5,0.400001107722739,0.9375,0,0,0,1,2,5,0.400001107722739,0.9375
"SCGB1D4",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"TP53",0,0,0,1,0,0,0,1,0,0,0,1
"PXDNL",10,7,1.42853037601686,0.314529418945313,0,0,0,1,10,7,1.42853037601686,0.314529418945313
"TWISTNB",0,1,0,1,0,0,0,1,0,1,0,1
"METTL21A",0,2,0,1,0,0,0,1,0,2,0,1
"B3GALT1",0,0,0,1,0,0,0,1,0,0,0,1
"C5orf15",0,0,0,1,0,0,0,1,0,0,0,1
"RARB",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"PHGDH",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"TBX19",5,0,Inf,0.03125,0,0,0,1,5,0,Inf,0.03125
"CFHR2",106,104,1.01923227645655,0.472503120961383,0,0,0,1,106,104,1.01923227645655,0.472503120961383
"TOP1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"MRPL20",0,0,0,1,0,0,0,1,0,0,0,1
"PSMB7",0,0,0,1,0,0,0,1,0,0,0,1
"PROKR1",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"SLCO1B7",16,18,0.888896482151543,0.69620431936346,0,0,0,1,16,18,0.888896482151543,0.69620431936346
"TANK",0,0,0,1,0,0,0,1,0,0,0,1
"TCF20",0,0,0,1,0,0,0,1,0,0,0,1
"FAM13B",0,0,0,1,0,0,0,1,0,0,0,1
"AKR1D1",6,5,1.19998340233392,0.5,0,0,0,1,6,5,1.19998340233392,0.5
"ESPN",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"PROM1",3,5,0.600024236462594,0.85546875,0,0,0,1,3,5,0.600024236462594,0.85546875
"SAMD7",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"FAM20A",2,6,0.333335983022799,0.96484375,0,0,0,1,2,6,0.333335983022799,0.96484375
"OR1D2",4,1,3.9993936007291,0.1875,0,0,0,1,4,1,3.9993936007291,0.1875
"ASPG",17,14,1.21426771316329,0.360050065908582,0,0,0,1,17,14,1.21426771316329,0.360050065908582
"BUD31",0,1,0,1,0,0,0,1,0,1,0,1
"EVC2",7,1,6.99918940844448,0.03515625,0,0,0,1,7,1,6.99918940844448,0.03515625
"ANGPTL1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ZNF669",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ANGPT4",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"ADAMTS4",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"C14orf178",0,0,0,1,0,0,0,1,0,0,0,1
"FAM187A",0,0,0,1,0,0,0,1,0,0,0,1
"KHDRBS2",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"OR51D1",0,0,0,1,0,0,0,1,0,0,0,1
"ME1",76,71,1.07045070522596,0.370795971223081,0,0,0,1,76,71,1.07045070522596,0.370795971223081
"TMX1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ALDH8A1",0,0,0,1,0,0,0,1,0,0,0,1
"NTPCR",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"EIF2AK2",0,0,0,1,0,0,0,1,0,0,0,1
"LMX1A",0,0,0,1,0,0,0,1,0,0,0,1
"OVOL1",0,0,0,1,0,0,0,1,0,0,0,1
"USF3",0,0,0,1,0,0,0,1,0,0,0,1
"DUS2",2,4,0.500025678084717,0.890625,0,0,0,1,2,4,0.500025678084717,0.890625
"GALNT3",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"UPK1B",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"FLCN",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"MS4A6E",0,0,0,1,0,0,0,1,0,0,0,1
"NANS",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"PALB2",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"NAGK",1,3,0.333335894718525,0.9375,0,0,0,1,1,3,0.333335894718525,0.9375
"CEP97",0,1,0,1,0,0,0,1,0,1,0,1
"TMEM237",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"SPESP1",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"PTTG1IP",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"SWT1",0,1,0,1,0,0,0,1,0,1,0,1
"SGO1",3,1,2.99997694771041,0.3125,0,0,0,1,3,1,2.99997694771041,0.3125
"ZUP1",5,1,4.99935160462203,0.109375,0,0,0,1,5,1,4.99935160462203,0.109375
"PRDM9",5,4,1.24997834728159,0.5,0,0,0,1,5,4,1.24997834728159,0.5
"LRRC23",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"RAB23",6,6,1,0.61279296875,0,0,0,1,6,6,1,0.61279296875
"ATF1",0,0,0,1,0,0,0,1,0,0,0,1
"MIS12",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RBM38",0,0,0,1,4,2,1.99989729293577,0.34375,4,2,1.99989729293577,0.34375
"VAMP5",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"DHPS",6,7,0.857152697824698,0.70947265625,0,0,0,1,6,7,0.857152697824698,0.70947265625
"TBX6",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"OR56B1",6,3,1.99989729858785,0.25390625,0,0,0,1,6,3,1.99989729858785,0.25390625
"MPC1",0,0,0,1,0,0,0,1,0,0,0,1
"SLC25A17",0,1,0,1,0,0,0,1,0,1,0,1
"C19orf12",0,0,0,1,0,0,0,1,0,0,0,1
"DHRS7B",0,0,0,1,0,0,0,1,0,0,0,1
"CHDH",4,4,1,0.63671875,0,0,0,1,4,4,1,0.63671875
"FOXN2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"IKBIP",0,0,0,1,0,0,0,1,0,0,0,1
"ANKMY2",4,2,1.99989729293577,0.34375,0,0,0,1,4,2,1.99989729293577,0.34375
"PSMD14",0,0,0,1,0,0,0,1,0,0,0,1
"TEKT1",24,15,1.59993996755045,0.0997954334598038,0,0,0,1,24,15,1.59993996755045,0.0997954334598038
"SPATA2",0,0,0,1,0,0,0,1,0,0,0,1
"SULT1E1",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"COG4",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"PLEKHG4",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"ACP7",12,7,1.71421325549325,0.179641723632813,0,0,0,1,12,7,1.71421325549325,0.179641723632813
"UBE2Q2",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"BCL6B",0,0,0,1,0,0,0,1,0,0,0,1
"NDUFB2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CDH8",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CWH43",5,4,1.24997834728159,0.5,0,0,0,1,5,4,1.24997834728159,0.5
"IFNA8",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TOB2",0,0,0,1,0,0,0,1,0,0,0,1
"ARFIP1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"RIF1",0,0,0,1,0,0,0,1,0,0,0,1
"TREX2",2,5,0.400001107722739,0.9375,0,0,0,1,2,5,0.400001107722739,0.9375
"HSD17B12",0,0,0,1,0,0,0,1,0,0,0,1
"ZNF772",78,91,0.857152632393461,0.859260779147088,0,0,0,1,78,91,0.857152632393461,0.859260779147088
"XRCC3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"EPYC",3,2,1.49995099608784,0.5,0,0,0,1,3,2,1.49995099608784,0.5
"OR9A2",0,2,0,1,0,0,0,1,0,2,0,1
"SNX7",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CT62",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"SARNP",0,0,0,1,0,0,0,1,0,0,0,1
"PPP3CC",3,2,1.49995099608784,0.5,0,0,0,1,3,2,1.49995099608784,0.5
"NDST1",0,0,0,1,0,1,0,1,0,1,0,1
"NKX6-3",0,0,0,1,0,0,0,1,0,0,0,1
"AL669918.1",0,0,0,1,0,0,0,1,0,0,0,1
"LPAR6",0,1,0,1,0,0,0,1,0,1,0,1
"FBXO34",0,2,0,1,0,0,0,1,0,2,0,1
"NDN",0,0,0,1,0,0,0,1,0,0,0,1
"SLC25A36",0,0,0,1,0,0,0,1,0,0,0,1
"FUOM",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ZNF251",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"MARS2",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ZNF440",47,50,0.939979676500645,0.657570611392798,0,0,0,1,47,50,0.939979676500645,0.657570611392798
"NT5M",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"CLCN1",24,26,0.923105155003071,0.664094483117317,0,0,0,1,24,26,0.923105155003071,0.664094483117317
"AL355102.2",0,0,0,1,0,0,0,1,0,0,0,1
"APOBEC3C",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"PCDH18",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DNAAF4",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"ERMARD",2,3,0.666688446894727,0.8125,0,0,0,1,2,3,0.666688446894727,0.8125
"SZT2",6,4,1.49995099848767,0.376953125,0,0,0,1,6,4,1.49995099848767,0.376953125
"FBXL8",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"UNC13B",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"AS3MT",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"ARL8A",0,0,0,1,2,0,Inf,0.25,2,0,Inf,0.25
"KRT38",10,5,1.99989730986852,0.15087890625,0,0,0,1,10,5,1.99989730986852,0.15087890625
"CLUL1",10,7,1.42853037601686,0.314529418945313,0,0,0,1,10,7,1.42853037601686,0.314529418945313
"CYR61",0,0,0,1,0,0,0,1,0,0,0,1
"PLA2G2A",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CD1D",4,7,0.571453486097286,0.88671875,0,0,0,1,4,7,0.571453486097286,0.88671875
"WDR19",4,3,1.33330279094402,0.5,0,0,0,1,4,3,1.33330279094402,0.5
"PRODH2",13,9,1.44440162842673,0.261733531951904,0,0,0,1,13,9,1.44440162842673,0.261733531951904
"SNTG2",9,4,2.25001976865234,0.1334228515625,0,0,0,1,9,4,2.25001976865234,0.1334228515625
"TFB1M",9,8,1.12499038149059,0.5,0,0,0,1,9,8,1.12499038149059,0.5
"CWC22",2,1,1.99989728727585,0.5,0,0,0,1,2,1,1.99989728727585,0.5
"RNF207",6,2,2.99997615298437,0.14453125,0,0,0,1,6,2,2.99997615298437,0.14453125
"FAM19A4",0,1,0,1,0,0,0,1,0,1,0,1
"ENTHD1",1,2,0.500025679499842,0.875,0,0,0,1,1,2,0.500025679499842,0.875
"APLP2",0,0,0,1,0,0,0,1,0,0,0,1
"PAFAH1B1",0,0,0,1,1,1,1,0.75,1,1,1,0.75
