"","LoF_pvalue","LoF.Missense_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"TEX101",1,1,1,NA,0.980769230769231
"MPND",0.928268432617188,0.905376434326172,0.924810955277161,0.875,0.990566037735849
"LYPD3",0.787821888923645,0.787821888923645,0.975704208654835,0.75,0.986301369863014
"PHLDB3",0.195801455273746,0.195801455273746,0.515085904325357,0.96551724137931,0.993589743589744
"ETHE1",1,1,1,0.666666666666667,0.976744186046512
"ZNF575",0.5,0.5,0.846573590279973,0.666666666666667,0.980392156862745
"XRCC1",0.5,0.5,0.846573590279973,0.928571428571429,0.992307692307692
"ZNF576",0.5,0.75,0.846573590279973,0.5,0.972972972972973
"ZNF428",1,1,1,NA,0.964285714285714
"SH3GL1",0.875,0.875,0.991839968546457,0.875,0.981132075471698
"CADM4",1,0.5,0.846573590279973,NA,0.976190476190476
"PLAUR",0.75,0.75,0.965761554338836,0.5,0.980769230769231
"IRGC",0.75,0.75,0.965761554338836,0.75,0.989473684210526
"SMG9",0.85546875,0.85546875,0.989012310590666,0.857142857142857,0.988095238095238
"KCNN4",0.249779916601255,0.249779916601255,0.596268393003472,0.8,0.984126984126984
"LYPD5",0.34375,0.34375,0.710820216562966,0.8,0.977777777777778
"ZNF283",1,1,1,NA,0.987654320987654
"ZNF404",0.75,0.75,0.965761554338836,0.5,0.987341772151899
"ZNF45",0.80615234375,0.80615234375,0.979864100213396,0.75,0.99
"ZNF221",1,1,1,NA,0.989130434782609
"ZNF155",0.8125,0.8125,0.981206983882324,0.5,0.985507246376812
"ZNF230",0.5,0.5,0.846573590279973,0.5,0.986842105263158
"ZNF222",1,1,1,NA,0.985507246376812
"ZNF223",1,1,1,0.5,0.985294117647059
"ZNF284",0.75,0.75,0.965761554338836,0.5,0.989795918367347
"CHAF1A",0.25,0.65625,0.574413956779093,0.25,0.993865030674847
"ZNF224",0.75,0.75,0.965761554338836,0.75,0.99009900990099
"ZNF225",1,1,1,1,0.992307692307692
"ZNF234",1,1,1,NA,0.988235294117647
"ZNF226",0.70947265625,0.70947265625,0.952987313340813,0.75,0.992537313432836
"ZNF227",0.8125,0.8125,0.981206983882324,0.666666666666667,0.992248062015504
"ZNF233",1,1,1,0.5,0.98989898989899
"ZNF235",0.9921875,0.9921875,0.999969402637112,0.857142857142857,0.991071428571429
"ZNF112",1,1,1,NA,0.991803278688525
"ZNF285",1,1,1,NA,0.962962962962963
"ZNF229",0.75,0.75,0.965761554338836,0.5,0.994011976047904
"UBXN6",0.1875,0.1875,0.501370581294688,0.8,0.993150684931507
"ZNF180",0.75,0.75,0.965761554338836,0.75,0.991735537190083
"PVR",0.5,0.5,0.846573590279973,0.666666666666667,0.986842105263158
"CEACAM19",0.5,0.5,0.846573590279973,0.875,0.983606557377049
"CEACAM16",0.8125,0.8125,0.981206983882324,0.666666666666667,0.990291262135922
"BCL3",1,0.96728515625,0.999458936558564,NA,0.982142857142857
"CBLC",0.5,0.5,0.846573590279973,0.666666666666667,0.987654320987654
"BCAM",0.604736328125,0.604736328125,0.90889616702116,0.923076923076923,0.993939393939394
"TOMM40",1,0.729371905326843,0.959540905305555,NA,0.961538461538462
"APOE",1,0.96484375,0.999374647028678,NA,0.986842105263158
"APOC1",1,1,1,NA,0.833333333333333
"APOC4",1,1,1,NA,0.96875
"APOC2",0.5,0.5,0.846573590279973,0.5,0.941176470588235
"CLPTM1",1,0.5,0.846573590279973,NA,0.990291262135922
"RELB",1,1,1,1,0.987951807228916
"CLASRP",0.5,0.78802490234375,0.846573590279973,0.833333333333333,0.992063492063492
"ZNF296",1,1,1,NA,0.988095238095238
"PLIN4",0.188542793737724,0.188542793737724,0.503113299014184,0.928571428571429,NA
"GEMIN7",0.9375,0.9375,0.998004863566473,0.75,0.944444444444444
"NKPD1",0.25,0.109375,0.27730040397856,0.5,0.987179487179487
"TRAPPC6A",0.890625,0.890625,0.993787710702062,0.75,0.978723404255319
"BLOC1S3",0.74609375,0.908037589311505,0.94071850210585,0.666666666666667,0.976744186046512
"EXOC3L2",0.9375,0.9921875,0.998004863566473,0.75,0.99009900990099
"PLIN5",1,1,1,0.666666666666667,0.992424242424242
"MARK4",0.5,0.14453125,0.359994401641795,0.5,0.99009900990099
"CKM",0.14453125,0.14453125,0.424092197960576,0.833333333333333,0.985294117647059
"KLC3",0.727693888290369,0.727693888290369,0.959009439188068,0.944444444444444,0.993975903614458
"ERCC2",0.122530416511473,0.122530416511473,0.379770280579698,0.96551724137931,0.994565217391304
"LRG1",1,1,1,NA,0.98780487804878
"PPP1R13L",0.91015625,0.91015625,0.995837440948945,0.888888888888889,0.993421052631579
"CD3EAP",1,1,1,1,0.988372093023256
"ERCC1",0.6875,0.6875,0.94510174649097,0.666666666666667,0.984848484848485
"SEMA6B",1,0.764560493189144,0.956512311954711,1,0.994350282485876
"FOSB",1,0.5,0.846573590279972,NA,0.979166666666667
"RTN2",0.75,0.75,0.965761554338836,0.5,0.990196078431373
"PPM1N",0.63671875,0.443862413670393,0.635661821346701,0.666666666666667,0.986666666666667
"VASP",1,1,1,1,0.985714285714286
"OPA3",1,0.70947265625,0.952987313340813,NA,0.964285714285714
"GPR4",0.5,0.00960540771484376,0.045274231249296,0.5,0.971428571428571
"EML2",0.738266468048096,0.738266468048096,0.962293761278177,0.933333333333333,0.994623655913978
"GIPR",0.84912109375,0.84912109375,0.987997796615769,0.916666666666667,0.990566037735849
"SNRPD2",1,0.75,0.965761554338836,NA,0.8
"QPCTL",0.927001953125,0.927001953125,0.997268336385057,0.833333333333333,0.988636363636364
"FBXO46",1,1,1,NA,0.98780487804878
"SIX5",0.34375,0.30379568063654,0.427289192039167,0.8,0.993939393939394
"DMPK",1,1,1,1,0.992537313432836
"DMWD",1,0.996231079101562,0.999979713583422,1,0.989130434782609
"RSPH6A",0.2744140625,0.2744140625,0.629263589151039,0.8,0.994186046511628
"SYMPK",0.5,0.5,0.846573590279973,0.8,0.995
"FOXA3",0.25,0.25,0.596573590279973,0.5,0.985714285714286
"MYPOP",0.75,0.975479125976562,0.961852314371996,0.5,0.986486486486487
"NANOS2",0.25,0.25,0.596573590279973,0.25,0.96
"CCDC61",0.395263671875,0.395263671875,0.762148286844367,0.857142857142857,0.990476190476191
"PGLYRP1",0.96484375,0.96484375,0.999374647028678,0.75,0.980392156862745
"IGFL4",0.5,0.5,0.846573590279973,0.5,0.952380952380952
"IGFL3",0.75,0.75,0.965761554338836,0.5,0.96
"IGFL2",0.5,0.5,0.846573590279973,0.715694166316085,0.958333333333333
"IGFL1",1,1,1,1,0.952380952380952
"HIF3A",0.25390625,0.25390625,0.60195844276545,0.857142857142857,0.9921875
"PPP5C",1,1,1,NA,0.982456140350877
"ODF3L2",0.984375,0.984375,0.999877288890512,0.75,0.987654320987654
"CCDC8",0.25390625,0.25390625,0.60195844276545,0.428337486677083,0.991803278688525
"TNFAIP8L1",1,0.881057739257812,0.992627945869916,NA,0.958333333333333
"PPP5D1",1,1,1,NA,0.9
"CALM3",1,0.25,0.596573590279973,NA,0.666666666666667
"PTGIR",0.951873779296875,0.951873779296875,0.998822895274565,0.833333333333333,0.988095238095238
"GNG8",0.125,0.11328125,0.185819244555455,0.5,0.923076923076923
"DACT3",0.5,0.5,0.846573590279973,0.5,NA
"PRKD2",1,0.114761471748352,0.363208520352498,NA,0.992248062015504
"STRN4",0.984375,0.899984315743448,0.973367957502344,0.8,0.991803278688525
"FKRP",0.5,0.5,0.846573590279973,0.666666666666667,0.9875
"DPP9",0.1875,0.7255859375,0.49644334512893,0.8,0.993548387096774
"SLC1A5",0.7734375,0.63671875,0.754123835313095,0.857142857142857,0.99
"ARHGAP35",0.75,0.75,0.965761554338836,0.5,0.993975903614458
"NPAS1",0.6875,0.8125,0.94510174649097,0.666666666666667,0.988235294117647
"TMEM160",0.38720703125,0.163469791412354,0.287280619002343,0.8,0.967741935483871
"ZC3H4",0.75,0.75,0.965761554338836,0.75,0.996415770609319
"SAE1",1,1,1,NA,0.979591836734694
"BBC3",1,0.75,0.965761554338836,NA,0.98
"CCDC9",0.85546875,0.85546875,0.989012310590666,0.8,0.993377483443709
"C5AR1",1,1,1,NA,0.986111111111111
"C5AR2",1,1,1,NA,0.988095238095238
"DHX34",0.569974967045709,0.569974967045709,0.890393711300634,0.956521739130435,0.996666666666667
"MEIS3",0.88671875,0.88671875,0.993326663783525,0.8,0.983050847457627
"KPTN",0.928268432617188,0.928268432617188,0.997363470287329,0.833333333333333,0.98780487804878
"NAPA",1,1,1,NA,0.981132075471698
"ZNF541",0.9375,0.9375,0.998004863566473,0.666666666666667,NA
"EHD2",0.875,0.875,0.991839968546457,0.666666666666667,0.991379310344828
"TPRX1",1,1,1,NA,0.977777777777778
"CRX",1,1,1,NA,0.978260869565217
"SULT2A1",0.376953125,0.376953125,0.744721574558559,0.833333333333333,0.983870967741935
"BSPH1",0.70947265625,0.70947265625,0.952987313340813,0.75,NA
"ELSPBP1",0.171875,0.171875,0.474544779940224,0.833333333333333,0.977777777777778
"CABP5",0.65625,0.65625,0.932671336456324,0.75,0.976190476190476
"PLA2G4C",0.323802947998047,0.323802947998047,0.68892967141513,0.857142857142857,0.991228070175439
"LIG1",0.5,0.5,0.846573590279973,0.857142857142857,0.995049504950495
"CARD8",0.6875,0.6875,0.94510174649097,0.666666666666667,0.989473684210526
"ZNF114",1,1,1,1,0.986666666666667
"CCDC114",0.21197509765625,0.21197509765625,0.540809199707367,0.875,0.994082840236686
"EMP3",0.996401309967041,0.996401309967041,0.999993516933502,0.857142857142857,0.961538461538462
"TMEM143",0.756574879167602,0.756574879167602,0.967624293694326,0.909090909090909,0.990909090909091
"SYNGR4",0.759658813476562,0.759658813476562,0.968478291984216,0.8,0.982142857142857
"KDELR1",1,0.890625,0.993787710702062,NA,0.923076923076923
"PLIN3",0.8665771484375,0.8665771484375,0.990674583064462,0.888888888888889,0.990990990990991
"GRWD1",0.415905952453613,0.415905952453613,0.780778630872874,0.857142857142857,0.989010989010989
"KCNJ14",0.25390625,0.618981890235378,0.500958591627601,0.833333333333333,0.99
"CYTH2",0.75,0.5,0.742810969879397,0.5,0.979591836734694
"LMTK3",0.6875,0.6875,0.94510174649097,0.6875,NA
"SULT2B1",0.875,0.875,0.991839968546457,0.5,0.986842105263158
"FAM83E",0.74609375,0.74609375,0.964627606010508,0.888888888888889,0.992125984251969
"SPACA4",1,1,1,NA,0.96
"RPL18",1,1,1,NA,0.958333333333333
"SPHK2",0.125,0.125,0.38493019270998,0.666666666666667,0.992481203007519
"DBP",1,0.5,0.846573590279973,NA,0.972222222222222
"CA11",0.25,0.3125,0.501370581294688,0.5,0.977777777777778
"NTN5",0.94612392783165,0.94612392783165,0.998521895046757,0.9375,0.990909090909091
"FUT2",0.214795253921694,0.214795253921694,0.545165392683144,0.214795253921694,0.984848484848485
"MAMSTR",0.15087890625,0.15087890625,0.436232818438404,0.417137553808002,0.985714285714286
"RASIP1",0.65625,0.0919624106884954,0.201238077588486,0.666666666666667,0.993150684931507
"IZUMO1",0.25390625,0.25390625,0.60195844276545,0.8,0.981818181818182
"FUT1",0.34375,0.34375,0.710820216562966,0.666666666666667,0.986666666666667
"FGF21",0.75,0.75,0.965761554338836,0.5,0.985074626865672
"BCAT2",0.3125,0.3125,0.675984628064276,0.8,0.986842105263158
"HSD17B14",0.72425783509874,0.72425783509874,0.957909079415979,0.857142857142857,0.985294117647059
"PLEKHA4",0.338819742202759,0.338819742202759,0.705519960435496,0.928571428571429,0.993975903614458
"PPP1R15A",1,1,1,NA,0.993055555555556
"TULP2",0.2265625,0.11328125,0.258273125167056,0.857142857142857,0.991596638655462
"NUCB1",0.227249145507813,0.227249145507813,0.563966091954789,0.909090909090909,0.990291262135922
"ARRDC5",1,1,1,NA,0.988095238095238
"DHDH",0.220399533671299,0.220399533671299,0.553712683620812,0.923076923076923,0.987341772151899
"BAX",0.75,0.75,0.965761554338836,0.5,0.972972972972973
"FTL",1,1,1,NA,0.909090909090909
"GYS1",0.395263671875,0.395263671875,0.762148286844367,0.909090909090909,0.992753623188406
"RUVBL2",1,0.553073452582489,0.880639202667182,NA,0.981481481481482
"LHB",0.5,0.5,0.846573590279973,0.666666666666667,0.941176470588235
"CGB2",1,0.25,0.596573590279973,NA,0.75
"CGB1",1,1,1,NA,0.5
"CGB8",1,1,1,NA,0.916653898152489
"CGB7",1,1,1,NA,0.666666666666667
"NTF4",1,1,1,NA,0.978723404255319
"KCNA7",0.96875,0.360050065908582,0.450201673844657,0.75,0.990196078431373
"SNRNP70",1,0.376953125,0.60195844276545,1,0.979591836734694
"LIN7B",0.34375,0.34375,0.710820216562966,0.569757346661478,0.972972972972973
"C19orf73",1,1,1,NA,0.96875
"PPFIA3",0.6875,0.555058017361731,0.750699757076577,0.75,0.991452991452991
"HRC",0.984375,0.984375,0.999877288890512,0.5,0.991735537190083
"TRPM4",0.732970069132697,0.732970069132697,0.960667522585858,0.971428571428571,0.996197718631179
"SLC6A16",0.65625,0.65625,0.932671336456324,0.666666666666667,0.992125984251969
"CD37",0.25390625,0.25390625,0.60195844276545,0.857142857142857,0.979166666666667
"TEAD2",0.9375,0.9375,0.998004863566473,0.75,0.9875
"DKKL1",0.261733531951904,0.261733531951904,0.612568577380933,0.5,0.977777777777778
"CCDC155",0.78802490234375,0.78802490234375,0.975752597798862,0.75,0.989473684210526
"PTH2",0.1334228515625,0.1334228515625,0.402167409912025,0.75,0.944444444444444
"GFY",0.8125,0.8125,0.981206983882324,0.666666666666667,NA
"SLC17A7",0.75,0.270628094673157,0.515898466712236,0.5,0.981481481481482
"PIH1D1",1,1,1,NA,0.982758620689655
"ALDH16A1",0.430025032954291,0.430025032954291,0.792928256562193,0.95,0.995305164319249
"FLT3LG",0.5,0.5,0.846573590279973,0.5,0.977777777777778
"RPL13A",1,1,1,NA,0.941176470588235
"RPS11",1,1,1,NA,0.9
"FCGRT",0.75,0.75,0.965761554338836,0.5,0.985714285714286
"RCN3",0.0120597723871469,0.0353777729906142,0.0653383991533437,0.909090909090909,0.986111111111111
"NOSIP",0.623046875,0.623046875,0.917831237498511,0.875,0.976744186046512
"PRRG2",0.0924666710197926,0.0924666710197926,0.312621216491076,0.857142857142857,0.972972972972973
"PRR12",1,0.5,0.846573590279973,NA,0.997214484679666
"RRAS",0.96875,0.96875,0.99950655149225,0.8,0.979591836734694
"SCAF1",0.125,0.125,0.38493019270998,0.5,0.995575221238938
"IRF3",0.75,0.75,0.965761554338836,0.5,0.987951807228916
"BCL2L12",0.109375,0.109375,0.351418914689539,0.8,0.98
"PRMT1",0.5,0.75,0.846573590279973,0.5,0.954545454545455
"ADM5",1,1,1,NA,0.964285714285714
"CPT1C",0.5,0.5,0.846573590279973,0.833333333333333,0.993333333333333
"TSKS",1,1,1,0.5,0.992647058823529
"AP2A1",1,0.993729524314404,0.999980299346689,NA,0.99009900990099
"MADCAM1",0.63671875,0.63671875,0.924150940307291,0.667212508357475,0.981818181818182
"FUZ",0.2265625,0.2265625,0.562947645187978,0.833333333333333,0.986842105263158
"MED25",0.109375,0.109375,0.351418914689539,0.5,0.991150442477876
"PTOV1",0.8125,0.8125,0.981206983882324,0.8,0.985294117647059
"PNKP",0.0631447371927153,0.0631447371927153,0.237571072097337,0.956521739130435,0.992307692307692
"AKT1S1",1,0.875,0.965761554338836,1,0.982142857142857
"TBC1D17",0.74827766418457,0.74827766418457,0.965264090059308,0.928571428571429,0.993788819875776
"IL4I1",1,0.831608182405034,0.964103627329236,0.5,0.990990990990991
"NUP62",1,1,1,NA,0.991379310344828
"ATF5",0.376953125,0.376953125,0.744721574558559,0.750723552839266,0.984375
"SIGLEC11",0.875,0.8125,0.932671336456324,0.5,0.979591836734694
"VRK3",0.2744140625,0.2744140625,0.629263589151039,0.857142857142857,0.987654320987654
"ZNF473",1,1,1,NA,0.992481203007519
"IZUMO2",0.98046875,0.98046875,0.999808011102705,0.8,0.978723404255319
"MYH14",0.604736328125,0.604736328125,0.90889616702116,0.909090909090909,0.997787610619469
"KCNC3",0.85546875,0.85546875,0.989012310590666,0.875,NA
"KDM4B",1,0.916465759277344,0.99640959232702,NA,0.994736842105263
"NAPSA",0.738266468048096,0.738266468048096,0.962293761278177,0.857142857142857,0.986486486486487
"NR1H2",0.9375,0.70947265625,0.823915172670711,0.75,0.987341772151899
"POLD1",0.623046875,0.5,0.674847211130723,0.857142857142857,0.995073891625616
"SPIB",0.5,0.5,0.660101065139515,0.5,0.971428571428571
"MYBPC2",0.454973225937264,0.454973225937264,0.81327224208028,0.966666666666667,0.996466431095406
"FAM71E1",0.125,0.125,0.38493019270998,0.5,0.983050847457627
"EMC10",0.5,0.5,0.846573590279973,0.888888888888889,0.984375
"JOSD2",0.8125,0.8125,0.981206983882324,0.8,0.96875
"ASPDH",0.3125,0.3125,0.675984628064276,0.75,0.981818181818182
"LRRC4B",1,0.940765380859375,0.998209926229286,NA,0.988372093023256
"SYT3",0.9375,0.9375,0.998004863566473,0.666666666666667,0.9875
"C19orf81",0.9375,0.9375,0.998004863566473,0.9375,NA
"SHANK1",0.9375,0.9375,0.998004863566473,0.75,0.99672131147541
"CLEC11A",0.5,0.5,0.846573590279973,0.8,0.985915492957746
"TPGS1",0.8125,0.707667644135654,0.867860043709866,0.8,0.983333333333333
"KLK1",0.833847045898437,0.833847045898437,0.985361466561743,0.8,0.981818181818182
"KLK15",0.38720703125,0.38720703125,0.754587422494125,0.666666666666667,0.98
"KLK3",0.875,0.875,0.991839968546457,0.666666666666667,0.983606557377049
"KLK2",0.9375,0.9375,0.998004863566473,0.8,0.981132075471698
"KLK4",0.88671875,0.88671875,0.993326663783525,0.666666666666667,0.972972972972973
"KLK5",0.376953125,0.376953125,0.744721574558559,0.833333333333333,0.983333333333333
"KLK6",0.5,0.5,0.846573590279973,0.75,0.98
"KLK7",0.9375,0.9375,0.998004863566473,0.666666666666667,0.983050847457627
"KLK8",0.376953125,0.376953125,0.744721574558559,0.8,0.975609756097561
"KLK9",0.9375,0.9375,0.998004863566473,0.666666666666667,0.983870967741935
"KLK10",0.0546875,0.0546875,0.213615943781642,0.167295957539185,0.984126984126984
"KLK11",1,1,1,NA,0.985915492957746
"KLK12",0.3125,0.3125,0.675984628064276,0.666666666666667,0.98
"KLK13",0.5,0.5,0.846573590279973,0.666666666666667,0.983333333333333
"KLK14",0.5,0.5,0.846573590279972,0.857142857142857,0.982142857142857
"CTU1",0.75,0.719309627850508,0.873663238072809,0.5,0.981818181818182
"SIGLEC9",1,1,1,NA,0.984375
"SIGLEC7",1,1,1,1,0.986842105263158
"CD33",1,1,1,NA,0.980392156862745
"SIGLECL1",0.719967685209894,0.719967685209894,0.956512311954711,0.883673303808887,0.964285714285714
"IGLON5",1,0.5,0.846573590279973,NA,0.961538461538462
"VSIG10L",0.8665771484375,0.8665771484375,0.990674583064462,0.916666666666667,NA
"ETFB",0.25,0.25,0.596573590279973,0.5,0.985074626865672
"CLDND2",0.890625,0.890625,0.993787710702062,0.666666666666667,0.967741935483871
"NKG7",1,1,1,0.5,0.96551724137931
"LIM2",0.0625,0.0625,0.235786795139986,0.397583617650433,0.985507246376812
"SIGLEC10",0.6875,0.6875,0.94510174649097,0.75,0.988888888888889
"SIGLEC8",1,1,1,1,0.989130434782609
"CEACAM18",0.36328125,0.36328125,0.73113183388026,0.602416382349567,0.982142857142857
"SIGLEC12",0.8125,0.8125,0.981206983882324,0.666666666666667,0.991525423728814
"SIGLEC6",0.75,0.75,0.965761554338836,0.75,0.988372093023256
"ZNF175",1,1,1,NA,0.991304347826087
"SIGLEC5",0.9375,0.890625,0.950780104867513,0.666666666666667,0.984126984126984
"SIGLEC14",1,1,1,NA,0.954545454545455
"HAS1",0.0607247424777597,0.315316917265416,0.180435842502839,0.8,0.992700729927007
"FPR2",1,1,1,NA,0.981818181818182
"ZNF577",0.75,0.75,0.965761554338836,0.75,0.98936170212766
"ZNF649",1,1,1,1,0.980392156862745
"ZNF613",1,1,1,1,0.9875
"ZNF350",1,1,1,NA,0.988636363636364
"ZNF615",1,1,1,1,0.991150442477876
"ZNF614",1,1,1,0.666666666666667,0.987951807228916
"ZNF432",1,1,1,0.5,0.991071428571429
"ZNF841",0.5,0.5,0.846573590279973,0.5,0.992700729927007
"PTPRS",0.91015625,0.5,0.671254430565571,0.833333333333333,0.997326203208556
"ZNF616",0.5,0.5,0.846573590279973,0.5,0.992248062015504
"ZNF836",1,1,1,NA,0.992537313432836
"PPP2R1A",1,0.96728515625,0.999458936558564,NA,0.96969696969697
"ZNF766",0.25,0.25,0.596573590279973,0.5,0.986842105263158
"ZNF480",0.5,0.5,0.846573590279973,0.5,0.988505747126437
"ZNF610",0.875,0.875,0.991839968546457,0.5,0.988095238095238
"ZNF880",1,1,1,NA,0.988235294117647
"ZNF528",0.75,0.75,0.965761554338836,0.75,0.991735537190083
"ZNF534",1,1,1,NA,0.98876404494382
"ZNF578",1,1,1,1,0.985294117647059
"ZNF808",1,1,1,NA,0.988636363636364
"ZNF701",1,0.729371905326843,0.934729553676361,1,0.985714285714286
"ZNF611",1,1,1,NA,0.98
"ZNF28",1,1,1,NA,0.980392156862745
"ZNF468",1,1,1,NA,0.972222222222222
"ZNF320",1,1,1,NA,0.983870967741935
"ZNF816",0.890625,0.890625,0.993787710702062,0.666666666666667,0.985294117647059
"ZNF160",1,1,1,NA,0.991666666666667
"ZNF415",0.5,0.5,0.846573590279973,0.5,0.989583333333333
"ZNF347",0.411901473999024,0.411901473999024,0.777246177075939,0.411901473999024,0.992537313432836
"ZNF665",1,1,1,NA,0.991379310344828
"CDC34",1,0.96484375,0.998004863566473,1,0.973684210526316
"ZNF677",0.3125,0.3125,0.675984628064276,0.75,0.990196078431373
"ZNF845",1,1,1,NA,0.988235294117647
"ZNF525",1,1,1,NA,0.977777777777778
"ZNF765",1,1,1,NA,0.973684210526316
"ZNF813",1,1,1,NA,0.980769230769231
"ZNF331",1,1,1,NA,0.983050847457627
"DPRX",1,1,1,NA,0.970588235294118
"NLRP12",0.444941982638269,0.444941982638269,0.805261064245592,0.964285714285714,0.99622641509434
"MYADM",1,1,1,NA,0.982456140350877
"PRKCG",0.3125,0.00185958296060562,0.00813469041229528,0.75,0.985507246376812
"CACNG7",1,0.9453125,0.995837440948945,1,0.973684210526316
"CACNG8",1,1,1,0.5,NA
"CACNG6",0.623046875,0.623046875,0.917831237498511,0.8,0.981132075471698
"VSTM1",0.5,0.5,0.846573590279973,0.888888888888889,0.972972972972973
"OSCAR",0.25,0.25,0.596573590279973,0.5,0.980769230769231
