"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"PRCC",1,1,1,NA,0.956521739130435
"SH2D2A",1,1,1,NA,0.967741935483871
"INSRR",0.668188095092773,0.668188095092773,0.937591890140844,0.888888888888889,0.993377483443709
"NTRK1",1,1,1,NA,0.987341772151899
"PEAR1",0.5,0.5,0.846573590279973,0.647583617650433,0.989690721649485
"LRRC71",0.5,0.5,0.846573590279973,0.75,0.976744186046512
"ARHGEF11",1,1,1,1,0.991869918699187
"ETV3L",0.118942260742188,0.118942260742188,0.372184262889209,0.118942260742188,0.972222222222222
"ETV3",1,1,1,NA,0.947368421052632
"PLEKHM2",1,1,1,1,0.989795918367347
"SLC25A34",0.382995912122398,0.382995912122398,0.750568947753078,0.700491904401275,0.96969696969697
"TMEM82",0.75,0.75,0.965761554338836,0.75,0.978723404255319
"FCRL5",0.75,0.75,0.965761554338836,0.75,0.985294117647059
"FCRL4",0.5,0.5,0.846573590279973,0.647583617650433,0.981132075471698
"FBLIM1",0.5,0.5,0.846573590279973,0.5,0.958333333333333
"FCRL3",0.984375,0.984375,0.999877288890512,0.666666666666667,0.986486486486487
"FCRL2",0.6875,0.6875,0.94510174649097,0.75,0.978260869565217
"FCRL1",0.425277009606362,0.425277009606362,0.788895034250789,0.666666666666667,0.972972972972973
"CD5L",0.875,0.875,0.991839968546457,0.875,0.958333333333333
"CD1D",0.6875,0.6875,0.94510174649097,0.5,0.964285714285714
"CD1A",1,1,1,NA,0.975
"CD1C",1,1,1,NA,0.96
"CD1B",1,1,1,NA,0.96875
"CD1E",0.9375,0.9375,0.998004863566473,0.5,0.96875
"OR10T2",1,1,1,NA,0.967741935483871
"OR10K2",1,1,1,NA,0.95
"OR10K1",1,1,1,NA,0.95
"OR10R2",1,1,1,NA,0.964285714285714
"OR6Y1",0.91015625,0.91015625,0.995837440948945,0.883309786248427,0.978723404255319
"OR10Z1",1,1,1,NA,0.973684210526316
"SPTA1",0.5,0.5,0.846573590279973,0.5,0.996282527881041
"OR6K2",1,1,1,NA,0.978723404255319
"OR6K3",1,1,1,NA,0.96875
"SPEN",1,0.220399533671299,0.553712683620812,NA,0.995689655172414
"OR6K6",1,1,1,NA,0.956521739130435
"OR6N1",1,1,1,NA,0.964285714285714
"OR6N2",1,1,1,NA,0.967741935483871
"MNDA",0.6875,0.6875,0.94510174649097,0.6875,0.974358974358974
"PYHIN1",1,1,1,NA,0.973684210526316
"IFI16",0.75,0.75,0.965761554338836,0.75,0.982456140350877
"AIM2",0.3125,0.3125,0.675984628064276,0.5,0.956521739130435
"CADM3",1,1,1,NA,0.941176470588235
"FCER1A",1,1,1,1,0.947368421052632
"OR10J3",1,1,1,NA,0.96875
"ZBTB17",1,0.114761471748352,0.363208520352498,NA,0.975
"OR10J1",1,1,1,NA,0.975609756097561
"OR10J5",1,1,1,NA,0.954545454545455
"APCS",1,1,1,NA,0.933333333333333
"CRP",0.75,0.75,0.965761554338836,0.75,0.95
"DUSP23",0.875,0.875,0.991839968546457,0.875,0.9
"FCRL6",0.875,0.875,0.991839968546457,0.5,0.970588235294118
"SLAMF8",0.86002188073553,0.86002188073553,0.989710985009154,0.8,0.967741935483871
"VSIG8",1,1,1,NA,0.966666666666667
"TAGLN2",1,1,1,NA,0.857142857142857
"IGSF9",1,1,1,NA,0.988235294117647
"SLAMF9",0.3125,0.3125,0.675984628064276,0.3125,0.958333333333333
"PIGM",0.19384765625,0.19384765625,0.511890153355696,0.304848829197815,0.96969696969697
"KCNJ10",1,1,1,1,0.96551724137931
"KCNJ9",1,1,1,NA,NA
"IGSF8",0.131587982177734,0.131587982177734,0.398458882476743,0.833333333333333,0.987179487179487
"ATP1A2",1,0.623046875,0.917831237498511,NA,0.977777777777778
"ATP1A4",0.0288063364569098,0.0288063364569098,0.130987018007817,0.9,0.987951807228916
"HSPB7",0.75,0.75,0.965761554338836,0.75,0.9375
"CASQ1",0.69620431936346,0.69620431936346,0.948308327076831,0.8,0.96875
"PEA15",1,1,1,NA,0.398336168620208
"DCAF8",1,1,1,NA,0.956521739130435
"CLCNKA",0.382995912122398,0.382995912122398,0.750568947753078,0.833333333333333,0.96551724137931
"PEX19",1,1,1,NA,0.941176470588235
"COPA",1,0.5,0.846573590279973,NA,0.983050847457627
"NCSTN",1,0.65625,0.932671336456324,NA,0.975
"NHLH1",1,1,1,NA,0.75
"VANGL2",1,1,1,NA,0.976744186046512
"CLCNKB",0.202436447143555,0.212178111076355,0.438023586568842,0.478557534891181,0.972972972972973
"SLAMF6",1,1,1,NA,0.923076923076923
"CD84",0.36328125,0.36328125,0.73113183388026,0.5,0.964285714285714
"FAM131C",1,1,1,NA,0.888888888888889
"SLAMF1",1,1,1,NA,0.956521739130435
"CD48",1,1,1,NA,0.923076923076923
"SLAMF7",1,1,1,NA,0.952380952380952
"LY9",1,1,1,NA,0.981132075471698
"CD244",1,1,1,NA,0.958333333333333
"ITLN1",0.9375,0.9375,0.998004863566473,0.5,0.944444444444444
"ITLN2",0.5,0.5,0.846573590279973,0.5,0.962962962962963
"F11R",1,1,1,NA,0.961538461538462
"USF1",1,0.03125,0.139554246962491,NA,0.909090909090909
"ARHGAP30",1,1,1,NA,0.988505747126437
"KLHDC9",0.588098526000976,0.588098526000976,0.900296970520863,0.601316315139991,0.952380952380952
"PFDN2",1,1,1,NA,0.875
"NIT1",0.376953125,0.376953125,0.744721574558559,0.5,0.96875
"DEDD",0.0261194929480553,0.0120597723871469,0.0393840668421106,0.0261194929480553,0.928571428571429
"UFC1",1,1,1,NA,0.941176470588235
"USP21",1,1,1,NA,0.974358974358974
"PPOX",1,1,1,NA,0.970588235294118
"B4GALT3",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"ADAMTS4",0.890625,0.890625,0.993787710702062,0.875,0.985294117647059
"NDUFS2",1,1,1,NA,0.954545454545455
"FCER1G",1,1,1,NA,0.833333333333333
"APOA2",1,1,1,NA,0.888888888888889
"TOMM40L",1,1,1,NA,0.941176470588235
"NR1I3",0.907533328980207,0.907533328980207,0.995586738761033,0.872058215025621,0.971428571428571
"EPHA2",1,1,1,NA,0.988636363636364
"PCP4L1",1,1,1,NA,0.8
"MPZ",1,1,1,NA,0.875
"SDHC",1,1,1,NA,0.875
"FCGR2A",1,1,1,NA,0.6875
"FCGR3A",1,1,1,NA,0.647583617650433
"MIB2",0.0625,0.0625,0.235786795139986,0.397583617650433,0.99009900990099
"FCGR3B",1,1,1,NA,0.5
"FCGR2B",1,1,1,NA,0.666666666666667
"FCRLA",0.75,0.75,0.965761554338836,0.75,0.978723404255319
"FCRLB",0.5,0.5,0.846573590279973,0.5,0.96
"DUSP12",0.5,0.5,0.846573590279973,0.5,0.962962962962963
"ATF6",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"OLFML2B",0.261733531951904,0.261733531951904,0.612568577380933,0.5,0.98876404494382
"ARHGEF19",0.5,0.5,0.846573590279973,0.5,0.981818181818182
"NOS1AP",1,0.759658813476562,0.94433833825164,1,0.944444444444444
"C1orf226",1,1,1,NA,0.956521739130435
"SH2D1B",0.6875,0.6875,0.94510174649097,0.6875,0.8
"UHMK1",1,1,1,NA,0.947368421052632
"FBXO42",1,0.5,0.846573590279973,NA,0.978260869565217
"UAP1",0.5,0.5,0.846573590279973,0.5,0.952380952380952
"DDR2",1,1,1,NA,0.980769230769231
"HSD17B7",1,1,1,NA,0.75
"RGS4",0.25,0.25,0.596573590279973,0.25,0.954545454545455
"RGS5",1,1,1,NA,0.956521739130435
"NUF2",0.61279296875,0.61279296875,0.912894926227959,0.61279296875,0.95
"CDK11B",0.25,0.125,0.38493019270998,0.25,0.397583617650433
"SZRD1",1,1,1,NA,0.916666666666667
"SPATA21",0.5,0.5,0.846573590279973,0.5,0.978723404255319
"NECAP2",0.75,0.75,0.965761554338836,0.5,0.962962962962963
"PBX1",1,0.5,0.846573590279973,NA,0.562832958189001
"LMX1A",1,1,1,NA,0.95
"RXRG",1,0.25,0.596573590279973,NA,0.944444444444444
"LRRC52",0.9375,0.9375,0.998004863566473,0.666666666666667,0.956521739130435
"MGST3",1,1,1,NA,0.923076923076923
"ALDH9A1",0.323802947998047,0.323802947998047,0.68892967141513,0.833333333333333,0.976190476190476
"TMCO1",0.5,0.5,0.846573590279973,0.571662513322917,0.909090909090909
"UCK2",1,0.70947265625,0.952987313340813,NA,0.888888888888889
"FAM78B",1,0.25390625,0.60195844276545,NA,0.933333333333333
"POGK",1,0.61279296875,0.912894926227959,NA,0.96551724137931
"TADA1",0.759658813476562,0.759658813476562,0.968478291984216,0.759658813476562,0.958333333333333
"ILDR2",1,0.88671875,0.964627606010508,0.5,0.974358974358974
"MAEL",1,1,1,1,0.958333333333333
"SLC35E2B",1,1,1,NA,NA
"GPA33",0.894943237304688,0.894943237304688,0.994277448258596,0.883804933837853,0.973684210526316
"DUSP27",0.942340850830078,0.942340850830078,0.998304808329985,0.857142857142857,0.991304347826087
"POU2F1",1,1,1,1,0.975
"CD247",0.962240651249886,0.962240651249886,0.999277969771347,0.962240651249886,0.928571428571429
"CREG1",1,1,1,1,0.9
"RCSD1",1,1,1,NA,0.976190476190476
"MPZL1",1,1,1,NA,0.888888888888889
"ADCY10",0.0946235656738281,0.0946235656738281,0.317731619385355,0.875,0.99236641221374
"MPC2",1,1,1,NA,0.397367092861923
"DCAF6",1,1,1,NA,0.977272727272727
"GPR161",0.5,0.5,0.846573590279973,0.647583617650433,0.970588235294118
"TIPRL",1,1,1,NA,0.888888888888889
"SFT2D2",0.75,0.75,0.965761554338836,0.5,0.875
"TBX19",0.01953125,0.01953125,0.0964011627352629,0.0581735390635256,0.972972972972973
"XCL2",1,1,1,NA,0.171875
"DPT",0.78802490234375,0.78802490234375,0.975752597798862,0.782725734000469,0.962962962962963
"ATP1B1",1,1,1,NA,0.888888888888889
"NME7",0.572232224047184,0.572232224047184,0.891658193510179,0.75,0.972972972972973
"CROCC",0.5,0.592735290527344,0.846573590279973,0.9,0.994565217391304
"BLZF1",0.3125,0.3125,0.675984628064276,0.666666666666667,0.961538461538462
"CCDC181",0.9713134765625,0.9713134765625,0.999584549827424,0.857142857142857,0.970588235294118
"SLC19A2",1,1,1,NA,0.96875
"F5",1,1,1,NA,0.993421052631579
"SELP",0.0391769409179688,0.0391769409179688,0.166097181500612,0.464990016759931,0.986301369863014
"SELL",1,1,1,1,0.961538461538462
"SELE",1,1,1,1,0.974358974358974
"MFAP2",1,1,1,0.5,0.928571428571429
"METTL18",1,1,1,NA,0.966666666666667
"C1orf112",0.331811904907227,0.331811904907227,0.697862492179438,0.8,0.978260869565217
"SCYL3",1,1,1,NA,0.974358974358974
"ATP13A2",0.828125,0.828125,0.984302062496877,0.8,0.989010989010989
"KIFAP3",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"METTL11B",0.376953125,0.376953125,0.744721574558559,0.321628063626449,NA
"SDHB",1,1,1,1,0.966666666666667
"CDK11A",1,1,1,1,0.8
"GORAB",1,1,1,NA,0.979166666666667
"PRRX1",1,1,1,NA,0.933333333333333
"PADI2",0.34375,0.34375,0.710820216562966,0.666666666666667,0.985714285714286
"MROH9",0.984375,0.984375,0.999877288890512,0.75,0.982758620689655
"FMO3",0.960529653159256,0.960529653159256,0.999210590154012,0.909161639181406,0.982758620689655
"FMO2",0.0625,0.0625,0.235786795139986,0.5,0.973684210526316
"FMO1",0.1875,0.1875,0.501370581294688,0.304086723984696,0.977272727272727
"FMO4",1,1,1,0.75,0.978260869565217
"PRRC2C",0.916465759277344,0.916465759277344,0.99640959232702,0.916465759277344,0.993939393939394
"MYOC",0.5,0.5,0.846573590279973,0.833333333333333,0.977777777777778
"VAMP4",1,1,1,NA,0.909090909090909
"DNM3",1,0.5,0.846573590279973,NA,0.977272727272727
"PADI1",0.814350982764494,0.814350982764494,0.981589213974883,0.8,0.988235294117647
"C1orf105",1,1,1,NA,0.944444444444444
"PIGC",0.65625,0.65625,0.932671336456324,0.85328189075553,0.933333333333333
"PADI3",0.314529418945313,0.314529418945313,0.678338572906542,0.666666666666667,0.98780487804878
"SUCO",0.5,0.5,0.846573590279973,0.5,0.983606557377049
"FASLG",1,1,1,NA,0.928571428571429
"TNFSF18",1,1,1,NA,0.941176470588235
"PADI4",0.08984375,0.08984375,0.306338727565076,0.368990614522495,0.986111111111111
"TNFSF4",1,1,1,NA,0.8
"PRDX6",0.5,0.5,0.846573590279973,0.5,0.916666666666667
"SLC9C2",1,1,1,1,0.982142857142857
"ANKRD45",1,1,1,NA,0.941176470588235
"KLHL20",0.5,0.8125,0.823915172670711,0.5,0.941176470588235
"CENPL",1,1,1,1,0.9375
"DARS2",0.285794094204903,0.285794094204903,0.643746532403461,0.875,0.96969696969697
"ZBTB37",1,1,1,NA,0.962962962962963
"SERPINC1",1,1,1,NA,0.972972972972973
"RC3H1",0.5,0.584094047546386,0.70037229216906,0.5,0.982142857142857
"RCC2",1,0.772750854492188,0.971964936893604,NA,0.916666666666667
"RABGAP1L",0.34375,0.34375,0.710820216562966,0.447665705930123,0.977272727272727
"GPR52",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"CACYBP",1,1,1,NA,0.75
"MRPS14",0.11328125,0.11328125,0.359994401641795,0.278695274628853,0.947368421052632
"TNN",0.225690416198063,0.225690416198063,0.561651151768918,0.923076923076923,0.993006993006993
"NADK",0.580590128898621,0.580590128898621,0.896262920888688,0.580590128898621,0.976744186046512
"TNR",0.25,0.1875,0.38493019270998,0.5,0.992537313432836
"ARHGEF10L",1,1,1,NA,0.991150442477876
"PAPPA2",1,1,1,0.5,0.993548387096774
"ASTN1",1,1,1,NA,0.99
"BRINP2",1,1,1,NA,0.983870967741935
"SEC16B",0.98876953125,0.98876953125,0.999936700880365,0.857142857142857,0.990196078431373
"RASAL2",1,1,1,NA,0.988372093023256
"ACTL8",1,1,1,NA,0.966666666666667
"TEX35",0.9375,0.9375,0.998004863566473,0.666666666666667,0.9375
"GNB1",1,1,1,NA,0.8
"RALGPS2",1,1,1,NA,0.958333333333333
"ANGPTL1",1,1,1,NA,0.975609756097561
"FAM20B",0.75,0.75,0.965761554338836,0.5,0.964285714285714
"TOR3A",0.347002047038066,0.347002047038066,0.714277549806725,0.888888888888889,0.976744186046512
"ABL2",0.574722990393638,0.43396970021422,0.535838020218337,0.5,0.980392156862745
"SOAT1",0.846271872520447,0.846271872520447,0.98752701096282,0.984301171932399,0.975
"AXDND1",0.704973334111682,0.704973334111682,0.951428698934826,0.875,0.984615384615385
"NPHS2",0.8125,0.8125,0.981206983882324,0.831326703306546,0.962962962962963
"TDRD5",0.685470581054688,0.685470581054688,0.94433833825164,0.685470581054688,0.980769230769231
"FAM163A",1,1,1,NA,0.916666666666667
"TOR1AIP2",0.5,0.5,0.846573590279973,0.5,0.96551724137931
"TOR1AIP1",0.75,0.75,0.965761554338836,0.5,0.979591836734694
"CEP350",1,1,1,NA,0.995433789954338
"QSOX1",0.5,0.5,0.846573590279973,0.5,0.985294117647059
"LHX4",0.75,0.75,0.965761554338836,0.75,0.973684210526316
"ACBD6",1,1,1,1,0.947368421052632
"XPR1",1,0.6875,0.94510174649097,NA,0.961538461538462
"KIAA1614",0.759658813476562,0.759658813476562,0.968478291984216,0.8,0.991525423728814
"STX6",1,1,1,NA,0.971428571428571
"MR1",1,1,1,NA,0.944444444444444
"IGSF21",1,1,1,NA,0.982758620689655
"IER5",1,0.34375,0.710820216562966,NA,0.96
"CACNA1E",1,0.721401453018188,0.956981948182212,NA,0.992647058823529
"ZNF648",1,1,1,NA,0.98
"GLUL",1,1,1,NA,0.933333333333333
"TEDDM1",1,1,1,NA,0.928571428571429
"RGSL1",0.916465759277344,0.916465759277344,0.99640959232702,0.927568130028216,NA
"RNASEL",0.989969196496531,0.989969196496531,0.999949522430186,0.75,0.982142857142857
"RGS16",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"RGS8",1,1,1,NA,0.909090909090909
"NPL",0.797483876929619,0.797483876929619,0.977949423462053,0.666666666666667,0.95
"DHX9",1,1,1,NA,0.944444444444444
"SHCBP1L",0.292332355864346,0.292332355864346,0.651861372687416,0.833333333333333,0.982758620689655
"LAMC1",1,1,1,NA,0.992592592592593
"LAMC2",0.36328125,0.36328125,0.73113183388026,0.666666666666667,0.991596638655462
"NMNAT2",1,0.25,0.596573590279973,NA,0.909090909090909
"SMG7",1,0.5,0.846573590279973,NA,0.984615384615385
"NCF2",1,1,1,NA,0.954545454545455
"ARPC5",1,1,1,NA,0.833333333333333
"APOBEC4",1,1,1,NA,0.962962962962963
"RGL1",1,1,1,NA,0.975609756097561
"COLGALT2",0.5,0.5,0.846573590279973,0.5,0.981132075471698
"TSEN15",1,1,1,NA,0.888888888888889
"C1orf21",1,1,1,NA,0.8
"EDEM3",1,1,1,NA,0.98
"FAM129A",0.6875,0.6875,0.94510174649097,0.666666666666667,0.986301369863014
"KLHDC7A",1,1,1,NA,0.983050847457627
"RNF2",1,0.5,0.846573590279973,NA,0.647583617650433
"TRMT1L",1,1,1,NA,0.973684210526316
"SWT1",0.75,0.75,0.965761554338836,0.75,0.984375
"IVNS1ABP",1,1,1,NA,0.96551724137931
"HMCN1",0.927001953125,0.927001953125,0.997268336385057,0.888888888888889,0.997635933806147
"PRG4",1,1,1,NA,0.986486486486487
"TPR",1,1,1,NA,0.989690721649485
"PAX7",1,1,1,NA,0.973684210526316
"PDC",0.5,0.5,0.846573590279973,0.5,0.923076923076923
"PTGS2",1,1,1,NA,0.95
"PLA2G4A",1,1,1,NA,0.972972972972973
"TAS1R2",0.376953125,0.376953125,0.744721574558559,0.75,0.990384615384615
"ALDH4A1",0.5,0.5,0.846573590279973,0.666666666666667,0.986111111111111
"IFFO2",1,0.98046875,0.999808011102705,NA,0.956521739130435
"BRINP3",1,1,1,NA,0.982758620689655
"UBR4",1,0.5,0.846573590279973,NA,0.996587030716723
"CALML6",0.25,0.25,0.596573590279973,0.25,0.954545454545455
"TMEM52",0.25,0.08978271484375,0.195155016532845,0.5,0.961538461538462
"RGS18",1,1,1,NA,0.95
"EMC1",0.820358276367187,0.820358276367187,0.98280079177685,0.8,0.986666666666667
"RGS21",0.109375,0.109375,0.351418914689539,0.220218179098645,0.951199179815394
"MRTO4",1,1,1,NA,0.958333333333333
"RGS1",0.5,0.5,0.846573590279973,0.5,0.9375
"RGS13",0.5,0.5,0.846573590279973,0.583127300072643,0.9
"AKR7L",0.5,0.5,0.846573590279973,0.647583617650433,0.5
"RGS2",0.6875,0.6875,0.94510174649097,0.779781820901355,0.944444444444444
"AKR7A3",1,1,1,1,0.933333333333333
"UCHL5",1,1,1,NA,0.916666666666667
"AKR7A2",1,1,1,1,0.96
"TROVE2",0.5,0.5,0.846573590279973,0.5,0.977272727272727
"GLRX2",1,1,1,NA,0.947368421052632
"CDC73",1,0.171875,0.474544779940224,NA,0.833333333333333
"PQLC2",0.75,0.75,0.965761554338836,0.5,0.966666666666667
"B3GALT2",1,1,1,NA,0.944444444444444
"CAPZB",1,0.604736328125,0.90889616702116,NA,0.833333333333333
"MINOS1",1,1,1,NA,0.888888888888889
"KCNT2",1,0.25,0.596573590279973,NA,0.96551724137931
"NBL1",0.8125,0.8125,0.981206983882324,0.8125,0.923076923076923
"CFH",1,1,1,NA,0.983333333333333
"HTR6",1,0.5,0.846573590279973,NA,0.976744186046512
"CFHR3",0.25,0.25,0.596573590279973,0.25,0.8
"CFHR1",1,1,1,NA,0.5
"TMCO4",0.932421774577165,0.932421774577165,0.997663343707291,0.921762538478664,0.984375
"CFHR4",1,1,1,NA,0.971428571428571
"CFHR2",0.5,0.5,0.846573590279973,0.5,0.933333333333333
"CFHR5",1,1,1,NA,0.979166666666667
"F13B",0.96875,0.96875,0.99950655149225,0.666666666666667,0.973684210526316
"ASPM",0.715913793575417,0.715913793575417,0.955168975596602,0.944444444444444,NA
"ZBTB41",1,0.25,0.596573590279973,NA,0.96969696969697
"CRB1",0.74609375,0.74609375,0.964627606010508,0.798273338646374,0.988235294117647
"DENND1B",1,1,1,1,0.962962962962963
"C1orf53",1,1,1,1,0.875
"LHX9",1,1,1,NA,0.944444444444444
"RNF186",1,1,1,NA,0.96875
"NEK7",1,1,1,NA,0.9
"ATP6V1G3",1,1,1,NA,0.875
"PTPRC",1,1,1,NA,0.988095238095238
"OTUD3",0.9375,0.9375,0.998004863566473,0.666666666666667,0.952380952380952
"PLA2G2E",0.2744140625,0.2744140625,0.629263589151039,0.2744140625,0.909090909090909
"PLA2G2A",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"NR5A2",0.875,0.875,0.991839968546457,0.5,0.952380952380952
"ZNF281",1,1,1,NA,0.976744186046512
"KIF14",0.5,0.5,0.846573590279973,0.5,0.991452991452991
"DDX59",0.125,0.125,0.38493019270998,0.352416382349567,0.970588235294118
"CAMSAP2",1,0.875,0.991839968546457,NA,0.983606557377049
"PLA2G5",1,1,1,1,0.928571428571429
"GPR25",1,0.8125,0.981206983882324,NA,0.928571428571429
"KIF21B",1,1,1,1,0.991525423728814
"CACNA1S",0.376953125,0.376953125,0.744721574558559,0.888888888888889,0.994505494505495
"TMEM9",1,1,1,NA,0.857142857142857
"PLA2G2D",1,1,1,NA,0.9
"IGFN1",0.928067455779725,0.928067455779725,0.9973484889533,0.9,NA
"PKP1",1,1,1,NA,0.98780487804878
"TNNT2",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"LAD1",1,1,1,1,0.983870967741935
"PLA2G2F",0.70947265625,0.70947265625,0.952987313340813,0.75,0.947368421052632
"TNNI1",1,0.9375,0.993787710702062,1,0.9375
"PHLDA3",1,0.75,0.965761554338836,NA,0.865433237730549
"CSRP1",1,1,1,1,0.916666666666667
"PLA2G2C",0.859479242470115,0.859479242470115,0.989628985316722,0.859479242470115,0.9
"NAV1",1,0.791153904581734,0.976491802253465,NA,0.989690721649485
"IPO9",1,1,1,NA,0.970588235294118
"SHISA4",0.5,0.5,0.846573590279973,0.5,0.95
"LMOD1",1,1,1,NA,0.976190476190476
"UBXN10",0.96875,0.96875,0.99950655149225,0.5,0.96
"TIMM17A",1,1,1,NA,0.916666666666667
"RNPEP",0.5,0.5,0.846573590279973,0.833333333333333,0.981132075471698
"ELF3",0.5,0.131587982177734,0.306283571377246,0.5,0.96551724137931
"GPR37L1",1,1,1,NA,0.975
"ARL8A",1,1,1,NA,0.5
"PTPN7",0.797563552856445,0.797563552856445,0.977967449639227,0.830046039796825,0.978723404255319
"LGR6",1,1,1,1,0.988636363636364
"UBE2T",0.6875,0.6875,0.94510174649097,0.666666666666667,0.923076923076923
"PPP1R12B",1,1,1,NA,0.978723404255319
"GABRD",0.5,0.5,0.742810969879397,0.5,0.966666666666667
"SYT2",1,0.19384765625,0.511890153355696,NA,0.944444444444444
"KDM5B",0.63671875,0.74609375,0.924150940307291,0.75,0.98876404494382
"RABIF",1,1,1,NA,0.916666666666667
"KLHL12",1,0.875,0.846573590279973,1,0.956521739130435
"ADIPOR1",1,0.5,0.846573590279973,NA,0.909090909090909
"CYB5R1",0.75,0.75,0.965761554338836,0.75,0.96551724137931
"TMEM183A",0.5,0.5,0.742810969879397,0.5,0.875
"PPFIA4",0.63671875,0.63671875,0.924150940307291,0.75,0.982142857142857
"MYOG",1,1,1,NA,0.944444444444444
"VWA5B1",0.654981017112732,0.654981017112732,0.932135596077047,0.875,NA
"ADORA1",1,1,1,NA,0.95
"MYBPH",0.685470581054688,0.685470581054688,0.94433833825164,0.666666666666667,0.981132075471698
"CHI3L1",0.6875,0.6875,0.94510174649097,0.779781820901355,0.979591836734694
"CHIT1",0.230695591068383,0.230695591068383,0.569046715809349,0.441201817984294,0.983050847457627
"BTG2",1,1,1,NA,0.888888888888889
"FMOD",1,1,1,1,0.980392156862745
"PRELP",0.5,0.5,0.846573590279973,0.5,0.971428571428571
"OPTC",1,1,1,NA,0.977272727272727
"ATP2B4",1,0.430025032954291,0.792928256562193,NA,0.988372093023256
"LAX1",1,1,1,NA,0.972222222222222
"ZBED6",1,1,1,1,NA
"ZC3H11A",1,1,1,NA,0.952380952380952
"SOX13",0.8125,0.890625,0.981206983882324,0.8125,0.977272727272727
"ETNK2",0.3125,0.3125,0.675984628064276,0.5,0.95
"REN",0.5,0.5,0.846573590279973,0.5,0.974358974358974
"KISS1",1,1,1,NA,0.916666666666667
"GOLT1A",1,1,1,NA,0.928571428571429
"PLEKHA6",1,1,1,NA,0.991452991452991
"PPP1R15B",1,1,1,NA,0.981818181818182
"PIK3C2B",0.25,0.25,0.596573590279973,0.5,0.993288590604027
"MDM4",1,0.9375,0.998004863566473,NA,0.956521739130435
"LRRN2",1,1,1,NA,0.981132075471698
"CAMK2N1",1,1,1,NA,0.666666666666667
"NFASC",1,1,1,1,0.989690721649485
"MUL1",0.5,0.5,0.846573590279973,0.5,0.954545454545455
"CNTN2",0.604736328125,0.604736328125,0.90889616702116,0.604736328125,0.989583333333333
"TMEM81",1,1,1,NA,0.952380952380952
"RBBP5",1,1,1,NA,0.833333333333333
"DSTYK",0.846271872520447,0.846271872520447,0.98752701096282,0.5,0.980769230769231
"TMCC2",1,1,1,NA,0.979166666666667
"NUAK2",0.15087890625,0.166152954101563,0.359728481158246,0.75,0.982456140350877
"KLHDC8A",0.9375,0.9375,0.998004863566473,0.5,0.967741935483871
"LEMD1",0.5,0.5,0.846573590279972,0.868857405025751,0.941176470588235
"CDK18",0.25,0.25,0.596573590279973,0.5,0.976190476190476
"PRKCZ",0.65625,0.61279296875,0.793467066598925,0.65625,0.970588235294118
"ELK4",1,1,1,NA,0.964285714285714
"SLC45A3",0.5,0.5,0.846573590279973,0.5,0.976190476190476
"NUCKS1",1,1,1,NA,0.857142857142857
"SLC41A1",1,1,1,NA,0.961538461538462
"PM20D1",0.3125,0.3125,0.675984628064276,0.5,0.976744186046512
"CDA",1,1,1,NA,0.973281128844816
"SLC26A9",1,1,1,NA,0.98936170212766
"CTSE",1,1,1,NA,NA
"AVPR1B",1,1,1,NA,NA
"PINK1",0.7734375,0.7734375,0.972141648161857,0.8,0.984126984126984
